,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,aL_o7OWCp8U,남자들의 미용실,23,1633836,36852,0,,2022-09-15 12:30:00+00:00,27,"['남자', '국룰', '개그', '한강좌', '김한강']",0.13883354199638012,-0.30792212235769306,0.0,307913.55989966664,5.306151507365847
1,zXJn4JeMq70,한강좌의 면접,23,1094932,41442,0,,2022-09-21 09:00:36+00:00,35,,-0.47986989988192025,-0.15470378622870926,140.51,299482.95989966666,3.6560744570136015
2,kGIVpvRicuM,남자들이 2d를 좋아하는 이유,23,1412855,44049,0,,2022-09-28 11:30:09+00:00,35,,-0.11486972480013409,-0.06767977701558053,170.4925,289253.4098996667,4.8844886581979345
3,Lskd6HNCzVE,남자들이 엄마를 찾는 이유,23,1776798,51719,0,,2022-10-11 12:00:13+00:00,33,,0.30296496699564823,0.1883517345550743,312.50111111111113,270503.34323299996,6.568488133137572
4,OANsWf3DPn4,남자들의 롤모델,23,3194141,92248,0,,2022-10-23 12:00:27+00:00,38,,1.9301842721448323,1.541246275943219,288.00388888888887,253223.10989966666,12.61393954629812
5,AkR9uITAMv0,김한강 시리즈 시즌1 모음집,23,366728,4172,0,,2022-10-29 12:00:08+00:00,164,,-1.3159043720505177,-1.3988099708751638,143.9947222222222,244583.42656633334,1.4993984062961023
6,H8GUCFvorgw,남자들이 직캠에 빠지는 이유,23,3047918,85018,0,,2022-11-19 12:25:31+00:00,43,,1.7623089671150483,1.2999023608642315,504.42305555555555,214318.043233,14.221471762348992
7,cP96pigYljM,남자들의 전생체험,23,1384257,39739,0,,2022-12-12 12:00:30+00:00,43,,-0.14770243903279082,-0.21155146083168516,551.5830555555556,181223.05989966667,7.638415336140929
8,o_o3V4GGP7s,남자들이 논쟁을 피하는 이유,23,2201127,69798,0,,2022-12-28 12:20:02+00:00,44,,0.7901274537999349,0.7918450458570129,384.3255555555556,158163.5265663333,13.916779979465455
9,0DYl25O-Lp8,남자들이 마술을 좋아하는 이유,23,1195788,42399,0,,2023-01-15 12:00:02+00:00,48,,-0.36407941709820024,-0.12275826385933289,431.6666666666667,132263.52656633334,9.040950525391318
10,7W12SakS1zQ,남자들이 중고거래를 좋아하는 이유,23,2757882,79786,0,,2023-01-20 12:00:05+00:00,40,,1.4293252233153833,1.1252534862178605,120.00083333333333,125063.47656633334,22.05185779028961
11,zT-7l8LUczo,남자들이 취업을 좋아하는 이유,23,1956886,58297,0,,2023-01-27 12:00:41+00:00,29,,0.5097199093248559,0.4079313021055003,168.01,114982.87656633333,17.01893410947218
12,kBv1D-_QjvY,남자들이 유부남을 좋아하는 이유,23,2697294,98355,0,,2023-02-01 12:00:26+00:00,27,,1.3597655166950529,1.7451034390673377,119.99583333333334,107783.12656633333,25.02519722639513
13,C8PfX_u5T_8,남자들이 수업을 좋아하는 이유,23,3683159,127804,0,,2023-02-04 06:00:04+00:00,30,,2.4916147305204293,2.728137596074406,65.99388888888889,103823.493233,35.47519819752432
14,6NhmbzHuZZ4,남자들이 조언을 좋아하는 이유,23,1705768,51408,0,,2023-02-10 12:00:13+00:00,32,,0.22141703735212048,0.17797027430755494,150.0025,94823.343233,17.988903806192376
