,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,UrFxqAOhDzk,[05학번이즈히어] 신도시 아재들,23,1190261,13463,0,,2022-06-10 10:30:13+00:00,439642.31,345,,-0.027806649017602547,-0.02651337400281558,0.0,459290.2060186333,2.5915227113545534,-0.5625940159993834
1,Omyhnfi398g,[05학번이즈히어] 신도시 아재는 무엇을 타는가,23,1211915,13883,0,,2022-06-18 10:00:13+00:00,428152.31,599,,-0.005255144230068257,0.022759267949319567,191.5,447800.2060186333,2.706374368996095,-0.5414224508894211
2,zaQvY5ze9vI,[05학번이즈히어] 신도시 아재는 퇴근하고 무엇을 하는가,23,1307112,16110,0,,2022-06-25 10:00:12+00:00,418072.33,826,,0.09388753616426544,0.2840215861098076,167.99972222222223,437720.2226853,2.986181428815893,-0.4898432790529032
3,mqelnhPQCHc,[05학번이즈히어] 신도시 아재는 주말에 무엇을 하는가,23,1399421,13689,0,,2022-07-02 10:00:13+00:00,407992.31,783,,0.19002251609557155,0.0,168.00027777777777,427640.2060186333,3.272426166446622,-0.43707739630833337
4,rIZISRiYWug,[05학번이즈히어] 신도시 아재는 무슨 사업을 하는가,23,2050291,20465,0,,2022-07-09 10:00:09+00:00,397912.38,1405,,0.8678694691325367,0.7949319568277804,167.9988888888889,417560.2726853,4.910167786831651,-0.13517880763062376
5,t24MXg2Tfv4,[05학번이즈히어] 신도시 아재가 운영하는 식당은 어떤 곳인가?,23,1216961,12898,0,,2022-07-16 10:00:12+00:00,387832.33,840,,0.0,-0.09279680900985453,168.00083333333333,407480.2226853,2.9865523091653654,-0.489774911581087
6,IHGHlQB7yf0,[05학번이즈히어] 신도시 아재의 취미는 무엇인가,23,1530276,14140,0,,2022-07-23 10:00:16+00:00,377752.27,1437,,0.3263011324700428,0.05290943219145941,168.0011111111111,397400.15601863334,3.850718166120318,-0.3304760030409053
7,0EHMYGm_J9w,[05학번이즈히어] 신도시 돌싱은 어떻게 사는가,23,1828253,17308,0,,2022-07-30 10:00:13+00:00,367672.32,1854,,0.6366285427441309,0.4245659314875645,167.99916666666667,387320.2060186333,4.720262386496938,-0.17018565585973972
8,hX64VNoJpe0,[05학번이즈히어] 신도시 필라테스 강사는 어떻게 사는가,23,2030974,18583,0,,2022-08-06 10:00:13+00:00,357592.32,1366,,0.8477518272196892,0.5741435945565462,168.0,377240.2060186333,5.383768664095371,-0.0478760031694243
9,cUvRA_VLCCA,[05학번이즈히어] 신도시 아재들은 와이프가 친정가면 무엇을 할까,23,1878364,19833,0,,2022-08-13 12:00:11+00:00,347392.35,1865,,0.68881651985728,0.7207883622712342,169.99944444444444,367040.23935196665,5.117596924294659,-0.09694166260649326
