,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,vDGY8JqzLaE,Hogwarts Legacy - PC - Episode 1,20,137,4,0,,2023-02-20 11:00:40+00:00,3379,,5.7368421052631575,2.0,0.0,80482.87178956666,0.001702225541332633
1,hXYvSKEzXds,Hogwarts Legacy - PC - Episode 2,20,54,2,0,,2023-02-22 11:00:35+00:00,3609,,1.368421052631579,0.0,47.99861111111111,77602.95512289999,0.0006958497896694793
2,YTDwU61NN7U,Hogwarts Legacy - PC - Episode 3,20,43,3,0,,2023-02-24 19:00:16+00:00,4495,,0.7894736842105263,1.0,55.99472222222222,74243.27178956666,0.0005791770616181647
3,bArAHqYlMGc,Hogwarts Legacy - PC - Episode 4,20,25,4,0,,2023-02-27 11:00:22+00:00,3026,,-0.15789473684210525,2.0,64.00166666666667,70403.17178956667,0.00035509763785535655
4,Yvfs7AA-0r0,Hogwarts Legacy - PC - Episode 5,20,23,2,0,,2023-03-01 11:00:33+00:00,3554,,-0.2631578947368421,0.0,48.003055555555555,67522.98845623333,0.0003406247342696926
5,N_z8L0T09Qw,Hogwarts Legacy - PC - Episode 6,20,28,2,0,,2023-03-03 11:00:16+00:00,4147,,0.0,0.0,47.99527777777778,64643.271789566665,0.0004331463928859981
6,w6OkwNGb62w,Hogwarts Legacy - PC - Episode 7,20,21,2,0,,2023-03-06 11:00:39+00:00,3720,,-0.3684210526315789,0.0,72.00638888888889,60322.88845623333,0.0003481265658430189
7,Er088O0wAX8,Hogwarts Legacy - PC - Episode 8,20,25,2,0,,2023-03-08 11:00:10+00:00,4247,,-0.15789473684210525,0.0,47.99194444444444,57443.37178956667,0.00043521122143705187
8,fdhwUfspYgI,Hogwarts Legacy - PC - Episode 9,20,37,2,0,,2023-03-10 11:00:27+00:00,4771,,0.47368421052631576,0.0,48.00472222222222,54563.08845623334,0.0006781141069329092
9,mzOx7IKBUXo,Hogwarts Legacy - PC - Episode 10,20,61,0,0,,2023-03-17 10:00:34+00:00,3519,,1.736842105263158,-2.0,167.00194444444443,44542.97178956667,0.0013694640826431809
10,R9QWa9jTWIc,Hogwarts Legacy - PC - Episode 11,20,23,3,0,,2023-03-20 10:00:21+00:00,4800,,-0.2631578947368421,1.0,71.99638888888889,40223.188456233336,0.0005718094681883857
11,4n88R42J0XA,Hogwarts Legacy - PC - Episode 12,20,24,3,0,,2023-04-04 10:00:04+00:00,4788,,-0.21052631578947367,1.0,359.9952777777778,18623.47178956667,0.0012886963435810822
12,-0jeAfpnrLM,Hogwarts Legacy - PC - Episode 13,20,30,2,0,,2023-04-07 10:00:00+00:00,5158,,0.10526315789473684,0.0,71.99888888888889,14303.538456233333,0.0020973831120037513
