,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,TkuIh1B-RCE,Our 50 State Camper Van Road Trip BEGINS!! First State: Oklahoma!   RV Life USA,19,120636,7843,0,,2022-06-25 14:51:59+00:00,418804.68,1104,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv vlog', 'rv travel', 'full time rv', 'camper van', 'van life', 'rv life', 'the endless adventure rv', 'vintage rv', 'oklahoma']",-0.1265177995397252,0.03780207911435129,0.0,437428.27547254995,0.2757846411955834,-1.1061605955610823
1,VQCHsbb_NGk,We Stayed at Arkansas’ HIGHEST RATED RV Camp Site! + Exploring Eureka Springs 😍   RV Life USA,19,125870,7958,0,,2022-07-02 15:26:41+00:00,408689.98,932,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'van life', 'rv renovation', 'vintage rv', 'arkansas', 'highest rated rv park', 'arkansas best rv park', 'rv camping', 'camping']",-0.025719540495517616,0.09990549480221413,168.57833333333335,427313.57547254994,0.29456120101217265,-1.0366973082504618
2,RMYE1gNZQdk,A Day in Our Life Living FULL TIME in a Vintage Camper Van!   RV Life USA,19,147084,7834,0,,2022-07-09 18:09:26+00:00,398447.23,1110,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv life', 'camper van', 'vintage rv', 'full time rv', 'the endless adventure rv', 'van life']",0.38282731991025604,0.03294181179964898,170.7125,417070.82547254994,0.3526595269121276,-0.8217643948906324
3,X6ibhSbz-wg,Our First Time RV Camping In a PARKING LOT! Creepy Door Knocks & More Engine Trouble 😱,19,1023100,20001,0,,2022-07-21 17:58:18+00:00,381178.37,1359,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv camping', 'rv camping parking lot', 'overnight rv camping', 'rv life', 'endless adventure rv', 'can life', 'camper van', 'rv vlog']",17.25345928301124,6.6034831915755365,287.81444444444446,399801.9588058833,2.5590169769446978,7.340584989586767
4,Vu24oHbAfCA,We Traded Our 1976 Vintage Camper Van for a 2020 RV!   How Do They Compare??,19,390053,12677,0,,2022-07-28 17:15:51+00:00,371140.83,1310,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'rv comparison', 'camper van', 'van life', 'the endless adventure rv']",5.062011920925172,2.6483056568111247,167.2925,389764.4088058833,1.0007404246965514,1.5757903245607257
5,1_GGBMN5vIs,The ULTIMATE Camper Van Tour of KANSAS! Epic State Guide + Incredible Local Food!   RV Life USA,19,128541,7578,0,,2022-08-04 17:18:46+00:00,361057.91,1484,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv life', 'kansas', 'things to do in kansas', 'kansas guide', 'the endless adventure rv', 'camper van']",0.025719540495517616,-0.10530579181855002,168.04861111111111,379681.4921392166,0.3385495544588417,-0.8739637903092536
6,FO8EQ6N7uag,Is This the End of RV Life?? - Back to Our Vintage Camper... But We Have a HUGE Problem! 😭,19,156747,9002,0,,2022-08-12 18:25:21+00:00,349471.33,946,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'the endless adventure rv', 'clementine rv', 'rv living', 'rv mistake']",0.5689208577673782,0.6636965033076819,193.10972222222222,368094.9088058833,0.42583311056513773,-0.5510610437716484
7,sD3kxdj56us,Full Tour of Our LUXURY Off-Road Travel Trailer RV!,19,205847,10112,0,,2022-08-29 17:40:48+00:00,325035.88,1668,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'luxury rv', 'blackseries', 'the endless adventure rv', 'travel trailer', 'tiny home', 'rv life']",1.5145063600735669,1.2631294721209667,407.2575,343659.4588058833,0.5989854046655909,0.08951037458616118
8,EAotmOmwv0c,Our Brand New RV Setup BROKE DOWN!? Are We Cursed??,19,176805,10551,0,,2022-09-05 15:20:45+00:00,315095.93,1007,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv life', 'the endless adventure rv', 'travel trailer', 'black series', 'rv breakdown']",0.9552050533938046,1.5002025111381125,165.66583333333332,333719.5088058833,0.5298012113006053,-0.16643435373513574
9,aK7zlYAa7BA,Our PERFECT RV Road Trip Across Michigan’s Upper Peninsula 😍 - The Ultimate Guide,19,202321,9879,0,,2022-09-12 18:59:31+00:00,304797.17,1501,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'michigan', 'rv', 'rv life', 'the endless adventure rv', 'michigan guide', 'things to do in michigan']",1.4466013808244504,1.13730255164034,171.6461111111111,323420.7421392166,0.6255659382319728,0.18784421518458072
10,aytNOU7IbKU,Overnight RV Camping at a WALMART Parking Lot! - Super Sketchy 👀,19,294660,9935,0,,2022-09-19 14:41:53+00:00,294974.81,1114,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'rv camping', 'rv parking lot', 'rv walmart', 'the endless adventure rv']",3.224899134336694,1.1675442149318211,163.7061111111111,313598.37547255,0.9396094592517821,1.3496382574225305
11,xk7jt8H-rBY,We Traded Our 2022 Travel Trailer for a VINTAGE CAMPER VAN!   RV Swap with Travel Beans!,19,158423,7550,0,,2022-09-26 15:01:16+00:00,284875.42,1156,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'travel beans', 'rv', 'the endless adventure rv', 'camper van', 'camper van swap']",0.6011978700253248,-0.12042662346429053,168.32305555555556,303498.9921392166,0.5219885538444573,-0.19533703211908532
12,6wMyGoTSpFo,We Had to Break Into OUR OWN RV! 😫 + Update on the Future of Clementine!,19,114651,7229,0,,2022-10-04 15:07:15+00:00,273349.44,1014,"['The Endless Adventure', 'Eric Bieller', 'Allison Bieller', 'rv', 'travel trailer', 'the endless adventure rv', 'clementine', 'camper van']",-0.24177908734629422,-0.2937761576886729,192.09972222222223,291973.0088058833,0.3926767082645818,-0.6737221021171277
