,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,DppXml_7XLk,I See Why This Game Is A CLASSIC!   Resident Evil 4,20,100729,7405,0,,2023-03-25 14:55:24+00:00,2241,,4.154676387548694,5.239979177511713,0.0,32728.131045466664,3.0777498372902805
1,3Um_NSE0ivE,THIS IS TOO MUCH FOR ME!   Resident Evil 4   Ep.2,20,59891,3814,0,,2023-03-26 16:16:17+00:00,1706,,1.2356956506200636,1.5013014055179594,25.348055555555554,31207.247712133332,1.9191375206316086
2,XyucnsVvDVA,THERE'S SOMETHING IN THE LAKE?!   Resident Evil 4   Ep.3,20,45160,3212,0,,2023-03-28 16:37:59+00:00,2343,,0.18276687752403417,0.8745445080687142,48.361666666666665,28305.54771213333,1.595446958288036
3,KfrMalNClc4,A TROLL? WUT IS THIS GAME!   Resident Evil 4   Ep.4,20,43604,2856,0,,2023-03-29 16:08:04+00:00,1956,,0.07154855080233015,0.5039042165538782,23.50138888888889,26895.4643788,1.6212399007458778
4,LfrmBrEc8GY,ASHLEY PISSIN ME OFF!   Resident Evil 4   Ep.5,20,45784,2372,0,,2023-03-30 18:22:58+00:00,2665,,0.22736857153068155,0.0,26.248333333333335,25320.564378799998,1.8081745459960326
5,RWL3DXcBVE4,The LOST Chapter! - Resident Evil 4   Ep. 4.5,20,32053,2029,0,,2023-03-31 20:33:46+00:00,1831,,-0.7540831278367464,-0.3571056741280583,26.18,23749.7643788,1.3496133893695301
6,BzBSAfGkt3M,Is This Game Hard Or AM I TRASH!   Resident Evil 4   Ep.6,20,42603,2376,0,,2023-04-01 16:59:55+00:00,3414,,0.0,0.004164497657470068,20.435833333333335,22523.614378799997,1.8914815039676498
7,lRb2hfy8viA,OK HOLD ON ASHLEY!   Resident Evil 4   Ep.7,20,41443,2281,0,,2023-04-04 21:24:30+00:00,4563,,-0.0829134055251778,-0.09474232170744404,76.40972222222223,17939.031045466665,2.31021396278106
8,rfA-kqlBVx4,THIS FACTORY SUCKS!   Resident Evil 4   Ep.8,20,30910,1802,0,,2023-04-06 16:44:39+00:00,3320,,-0.835781423108538,-0.5934409161894847,43.33583333333333,15338.881045466667,2.0151404726575737
9,wNj6E5F-P9E,SHE DON'T KNOW YOU BRO!   Resident Evil   Ep.9,20,26486,1745,0,,2023-04-07 16:46:35+00:00,2346,,-1.1519959972838711,-0.6527850078084331,24.032222222222224,13896.947712133335,1.9058861376354785
10,RbMqJxiC1YA,WE ARE FREE HOLYYY   Resident Evil 4   FINALE,20,26736,2118,0,,2023-04-08 16:57:52+00:00,3058,,-1.1341267288517207,-0.2644456012493493,24.188055555555554,12445.6643788,2.148217980676244
