,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
0,gzaIHdjLIyM,Limited Life: Episode 1 - 24 HOURS TO LIVE,20,2710049,161507,0,,2023-03-03 18:00:17+00:00,1485,"['Minecraft', 'Grian', 'building', 'grian', 'mincraft', 'yt:quality=high', 'minecraft', 'limited life', 'last life', '3rd life', 'episode 1']",2.2792769534680555,1.8209033820877052,0.0,75799.98559829999,35.75263212267391,-0.10559200194535046
1,WbvO3pp-hsE,Limited Life: Episode 2 - BREAD BRIDGE,20,2231363,114170,0,,2023-03-10 17:00:31+00:00,1809,"['Minecraft', 'Grian', 'building', 'grian', 'mincraft', 'yt:quality=high', 'minecraft', 'limited life', 'last life', '3rd life', 'episode 2', 'bread bridge']",1.1758841576558614,0.5745204649876907,167.0038888888889,65779.75226496666,33.92173006386331,-0.20337724368003943
2,33-8xUvoRwM,Limited Life: Episode 3 - THE AFK SESSION,20,1802641,135224,0,,2023-03-17 17:00:02+00:00,1204,"['Minecraft', 'Grian', 'building', 'grian', 'mincraft', 'yt:quality=high', 'minecraft', 'limited life', 'last life', '3rd life', 'bread bridge', 'episode 3', 'afk']",0.1876606328270686,1.1288721547150435,167.99194444444444,55700.2355983,32.363256288542836,-0.2866125724752267
3,KdcWR9t-uo4,Limited Life: Episode 4 - YELLOW MAYHEM,20,1721228,92350,0,,2023-03-24 17:00:18+00:00,1782,"['Minecraft', 'Grian', 'building', 'grian', 'mincraft', 'yt:quality=high', 'minecraft', 'limited life', 'last life', '3rd life', 'bread bridge', 'episode 3', 'afk']",0.0,0.0,168.00444444444443,45619.96893163333,37.72970565980556,0.0
4,KsNEKPXNheE,Limited Life: Episode 5 - BREAD BRIDGE BAKERY,20,1561300,85122,0,,2023-03-31 19:00:06+00:00,1651,"['Minecraft', 'Grian', 'building', 'grian', 'mincraft', 'yt:quality=high', 'minecraft', 'limited life', 'last life', '3rd life', 'bread bridge', 'episode 5']",-0.36864124509313534,-0.19031319527639912,169.99666666666667,35420.168931633336,44.07940580446022,0.339126257791857
5,j7M5q4B2pSE,Limited Life: Episode 6 - RED CHAOS,20,1605042,88313,0,,2023-04-07 17:00:32+00:00,1992,"['Minecraft', 'Grian', 'building', 'grian', 'mincraft', 'yt:quality=high', 'minecraft', 'limited life', 'last life', '3rd life', 'bread bridge', 'episode 6']",-0.2678139644239347,-0.10629418502086652,166.00722222222223,25459.7355983,63.04236718417343,1.3519044965827536
6,pKaw6YueKnU,Limited Life: Episode 7 - THE LAST BOY,20,1236740,84727,0,,2023-04-14 16:00:37+00:00,2661,"['Minecraft', 'Grian', 'building', 'grian', 'mincraft', 'yt:quality=high', 'minecraft', 'limited life', 'last life', '3rd life', 'bread bridge', 'episode 6']",-1.1167666672045105,-0.20071354283231743,167.0013888888889,15439.652264966666,80.10154495553142,2.2630050189399875
