,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
0,qFj0UKemZs4,토크 코너 출연 보호자 모집｜강형욱의 견종백과,15,45790,369,0,,2018-02-05 09:30:03+00:00,2723540.35,47,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육']",-0.5848063867368588,-0.7425646456623423,0.0,2731613.501701283,0.016762986407660316
1,aLUFfVatHbo,말티즈 편 1부 예고｜강형욱의 견종백과,15,73128,622,0,,2018-03-07 09:30:01+00:00,2680340.39,33,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육']",-0.5671460573773365,-0.7247021445591739,719.9994444444444,2688413.5350346165,0.02720117238178478
2,yihK9xcf-zo,말티즈 편 1부｜Engsub｜강형욱의 견종백과,15,1760874,17814,0,,2018-03-14 09:30:03+00:00,2670260.35,641,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육', '강형욱의견종백과', '말티즈', '말티즈성격', '강아지분양', '강아지종류', 'maltese', 'hunterkang', 'dog', 'bodeum', 'koreandogtrainer']",0.5231367078292049,0.4891006972023652,168.00055555555556,2678333.501701283,0.65745135879512
3,r5_vEPUa2RE,말티즈 편 2부｜강형욱의 견종백과,15,681609,7831,0,,2018-03-21 09:30:01+00:00,2660180.38,763,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육', '견종백과', '강형욱의견종백과', '말티즈', '말티즈키우는법', '말티즈성격', '보듬교육', '강아지분양', '강아지종류']",-0.17406774627149382,-0.21572676727561557,167.99944444444444,2668253.5350346165,0.25545136211771463
4,VmnGyG9Vy3k,닥스훈트 편 1부｜강형욱의 견종백과,15,924503,7871,0,,2018-04-11 09:30:00+00:00,2629940.4,826,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육', '닥스훈트', '견종백과', '강형욱의 견종백과', '강아지분양', '강아지종류', '닥스훈트성격']",-0.017158387889321582,-0.21290265642926484,503.9997222222222,2638013.551701283,0.35045422697081224
5,-Y7s_tm7SBo,닥스훈트 편 2부｜강형욱의 견종백과,15,331027,3352,0,,2018-04-18 09:30:01+00:00,2619860.38,712,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육', '닥스훈트', '견종백과', '강형욱의견종백과', '강아지분양', '강아지종류', '닥스훈트성격']",-0.4005434792263577,-0.5319565792957374,168.00027777777777,2627933.5350346165,0.12596475351711647
6,3sysIjGyxXE,푸들 편 1부｜강형욱의 견종백과,15,2881917,26496,0,,2018-05-16 09:30:00+00:00,2579540.39,998,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육', '푸들', '강형욱훈련사', '견종백과', '강형욱의견종백과', '푸들종류', '토이푸들', '보듬교육', '푸들입양', '푸들분양', '푸들성격']",1.247329721443479,1.1020739564027888,671.9997222222222,2587613.551701283,1.1137354718617936
7,d9krnAQ5NUk,푸들 편 2부｜강형욱의 견종백과,15,895574,10614,0,,2018-05-23 09:30:00+00:00,2569460.39,888,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육']",-0.03584650216401697,-0.019239255140764275,168.0,2577533.551701283,0.3474538670539837
8,w80HcHAxcc0,군견 편 라이브 예고｜강형욱의 견종백과,15,38334,271,0,,2018-05-25 09:30:01+00:00,2566580.37,30,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육', '보듬교육', '강형욱의견종백과', '군견소개', '군견특성', '군견백과', '강아지특성']",-0.5896229576529682,-0.7494837172359015,48.000277777777775,2574653.5350346165,0.014888993597922912
9,jVRZ4-JhFkg,셰퍼드  마리노이즈  래브라도 리트리버(군견 편) 1부｜강형욱의 견종백과,15,832437,8035,0,,2018-06-13 09:30:01+00:00,2539220.37,924,"['강형욱', '세상에나쁜개는없다', '보듬', '강아지', '반려견', '반려견교육', '반려견문제행동', '세나개', '강아지교육', '저먼셰퍼드', '래브라도리트리버', '말리노이즈', '군견', '군견백과', '레브라도리트리버', '경찰견', '수색견', '수사견', '검색견', '국방부', '강형욱레오', '레오', '셰퍼드']",-0.07663296111390955,-0.2013238019592269,456.0,2547293.5350346165,0.3267927266924452
