,id,title,category_id,views,likes,favorites,comments,date,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes
12,hPir_RA-sdY,노래 잘하는 사람들 여기 여기 붙어라👍    전부 노래 잘함 Ep.0,22,17105,306,0,,2022-04-24 03:00:12+00:00,287,,-0.5641189212109545,-0.5066038529485993,0.0,515843.3796020833,0.03315928957582946
13,VH6Myztgh2g,남양주 마이클이 부릅니다 '너의 모든 순간 (원곡 : 성시경)'   전부 노래 잘함 Ep.1,10,117579,925,0,,2022-04-26 09:00:23+00:00,924,,-0.43769860517903797,-0.43717226101343204,54.003055555555555,512603.19626875,0.22937625214953816
14,AbqdyV1_twM,경기 이천 이산이 부릅니다 ‘보낼 수 없는 너 (원곡 : 더원)’   전부 노래 잘함 Ep.2,10,95677,334,0,,2022-05-03 09:00:06+00:00,952,,-0.46525655809950534,-0.5034631670452315,167.99527777777777,502523.47960208333,0.19039309382272165
15,ncmAUR0cEiE,청담동 제임스 황이 부릅니다 ‘발걸음 (원곡 : 에메랄드 캐슬)’   전부 노래 잘함 Ep.3 [ENG],10,321071,2295,0,,2022-05-10 09:00:19+00:00,831,,-0.18165701282711857,-0.283502986455792,168.0036111111111,492443.26293541666,0.6519959235224791
16,dc9_c9vcbQM,대전광역시 엄홍인이 부릅니다 ‘하루하루 (원곡 : 윤미래)’   전부 노래 잘함 Ep.4[ENG],10,203728,480,0,,2022-05-17 09:00:18+00:00,890,,-0.3293025643542119,-0.4870867334062421,167.99972222222223,482363.2796020833,0.42235387438293737
17,kQ5a0nO0miU,송파구 박중고가 부릅니다 ‘사랑 (원곡 : 임재범)’   전부 노래 잘함 Ep.5[ENG],10,215197,872,0,,2022-05-24 09:00:33+00:00,881,,-0.314871820036577,-0.4431171307590926,168.00416666666666,472283.0296020833,0.4556526203817058
18,g1onWEj_aho,종로구 르띠에 서가 부릅니다 ‘소원 (원곡 : 지영선)’   전부 노래 잘함 Ep.6[ENG],23,202651,292,0,,2022-05-31 09:00:18+00:00,952,,-0.33065768787239946,-0.5081741959002832,167.99583333333334,462203.2796020833,0.43844561244668107
19,alKvpasB5AI,경기 광주 김첨지가 부릅니다 ‘행복하지 말아요 (원곡 : M.C the MAX)’   전부 노래 잘함 Ep.7[ENG],10,244423,943,0,,2022-06-07 09:00:01+00:00,941,,-0.2780985238967917,-0.4351532486469813,167.99527777777777,452123.56293541664,0.5406110630755037
20,__Jf8_Ap2Xw,전부 노래 잘함이 ⚽카타르 항공⚽에 깜짝 방문을 한다면? (회사 버스킹)   전부 노래 잘함 Ep.8[ENG],10,609143,5779,0,,2022-06-21 09:00:23+00:00,1062,,0.18080644319081887,0.10728807380611873,336.0061111111111,431963.19626875,1.41017337880104
21,H3RffbyxM9o,업무 도중 테이 깜짝 등장에 전 직원 입틀막🫢 (회사 버스킹)   전부 노래 잘함 Ep.9[ENG],10,1293113,12400,0,,2022-06-28 09:00:08+00:00,1098,,1.0414042451729228,0.8499481225989176,167.99583333333334,421883.44626875,3.0650953751246632
22,3eHf0TH_6mY,(빅마마 등판)퇴근 직전 갑자기 박민혜가 즉석 라이브.. 역대급 성량에 직원들 소름ㄷㄷ  (회사 버스킹)   전부 노래 잘함 Ep.10[ENG],10,391505,3872,0,,2022-07-05 09:00:03+00:00,876,,-0.09303419956804651,-0.10661506968396849,167.9986111111111,411803.5296020833,0.950708218499979
