,title,category_id,views,likes,favorites,comments,date,duration,tags
0,YoungBoy Never Broke Again - Big Truck [Official Music Video],10,1370734,88890,0,NaN,2023-04-22T02:21:33Z,168,"['YoungBoy Never Broke Again', 'NBA YoungBoy', 'YoungBoy Quando Rondo', 'YoungBoy Leak', 'Make No Sense YoungBoy', 'Youngboy Lost Motives', 'YoungBoy NBA Music Video', 'YoungBoy Never Broke Again TOP', 'nba youngboy top', 'YoungBoy NBA TOP album', '7KTt4_M09Rw', '0C80BSgjb8M', 'qChxuVxs8FA', 'dYk-yCsuTUo', '6MCSr65d9Xc', 'ALimx-H8C6s', 'YoungBoy Never Broke Again Sincerely Kentrell', 'Sincerely Kentrell', 'Youngboy NBA Sincerely Kentrell', 'Sincerely Kentrell album', 'YBNBA Sincerely Kentrell', 'YB Sincerely Kentrell', 'Kentrell']"
1,"Brawl Stars: Brawl Talk - BLING! 2 Brawlers, a new Showdown, and MORE!",20,2825854,219602,0,NaN,2023-04-22T14:58:52Z,663,"['brawl stars', 'mobile game', 'mobile strategy game', 'mobile rpg', 'mobile battle royale', 'battle royale', 'supercell game', 'bling', 'dani', 'frank', 'paula', 'brawl talk', 'hank', 'maisie', 'rumble jungle', 'star points', 'rework']"
2,"Minecraft, But Any SCARY Build Hack, You Get",20,1648099,42825,0,NaN,2023-04-22T02:00:26Z,964,"['Eystreem', 'eyestream', 'eystream', 'minecraft', 'family friendly', 'roleplay', 'funny', 'troll', 'prank', 'secret', 'hidden', 'tutorial', 'minecraft but anything scary build hack you get', 'minecraft bedrock edition', 'scary minecraft build hacks', 'minecraft but scary build hacks', 'minecraft but what you build you get', 'minecraft scary pranks', 'scaring my friend with scary minecraft build hacks', 'scary minecraft build', 'minecraft halloween build', 'minecraft hanging', 'scary minecraft', 'scary minecraft build hacks prank']"
3,"Escaping 1,000 Layers of CRAYON!",24,705723,20677,0,NaN,2023-04-22T14:45:01Z,701,"['1000 layers', '100 layers', 'Trapped Challenge', 'preston', 'funny', 'pranks', 'challenge', 'mrbeast', 'brianna', 'ssundee', 'unspeakable', 'jordanmatter', 'stokestwins', 'gametoons', 'aphmau', 'dhar man', 'sidemen']"
4,I Built My 1 Million GOLD AWARD in Minecraft Hardcore!,20,612231,23826,0,NaN,2023-04-22T13:00:31Z,1570,"['Minecraft', 'minecraft hardcore', 'hardcore minecraft', 'lockdownlife']"
5,I bought every MacBook Ever.,28,1585675,95204,0,NaN,2023-04-22T14:58:43Z,1621,"['macbook', 'apple', 'm3', 'apple silicon', 'tech', 'iphone']"
6,I Survived 100 Days as a DIAMOND DINOSAUR in HARDCORE Minecraft!,20,657897,14479,0,NaN,2023-04-22T16:00:06Z,2502,NaN
7,I Bought the REAL VERSION of SCAM DRESSES,26,640791,33517,0,NaN,2023-04-22T14:30:04Z,675,"['dress haul', 'prom dress', 'homecoming dress', 'pinterest dresses', 'instagram vs reality', 'fashion fail', 'funny', 'expectation vs reality', 'trying on prom dresses', 'online shopping fail', 'cheap dresses', 'tiktok dresses', 'gown', 'formal gowns', 'pinterest haul', 'fail', 'very extra haul']"
8,MY DAUGHTER'S DREAM VACATION in Alphabetical Order,24,2911161,61576,0,NaN,2023-04-22T14:00:09Z,1162,"['jordan matter', 'salish matter', 'hudson matter', 'nalish', 'steamboat springs', 'skiing', 'vacation', 'spring break', 'challenge', 'colorado']"
9,Agust D '해금' Official MV,10,16540411,2952508,0,NaN,2023-04-21T03:59:07Z,275,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']"
