,title,category_id,views,likes,favorites,comments,date,duration,tags
0,“저출산 문제에 진심”..무릎까지 꿇었다!,25,2672653,32477,0,NaN,2023-04-19T08:10:00Z,183,"['다둥이', '포스코', '출산', '분만', '산부인과', '카니발', '저출산', '출산장려금', '회장님', '출산장려', '포스코회장', '자연분만', '출산선물', '네쌍둥이', '포스코네쌍둥이']"
1,"[4K] 아이브 (IVE) -“I AM” Band LIVE Concert │넌 그냥 아이브 믿으면 돼, 보이는 그대로야💗 [it’s KPOP LIVE 잇츠라이브]",24,1424586,79951,0,NaN,2023-04-20T08:00:11Z,296,"['IVE', '아이브', '아이브 아이엠', 'IVE I AM', 'IVE kpop', 'IVE live', 'IVE song', 'IVE comeback', 'kitsch', '안유진', '가을', '레이', '장원영', '리즈', '이서', '유진', '아이브 유진', '원영', '아이브 원영', '아이브 가을', '아이브 레이', '아이브 리즈', '아이브 이서', 'AN YUJIN', 'GAEUL', 'REI', 'JANG WONYOUNG', 'LIZ', 'LEESEO', '장원영 노래', '장원영 라이브', '아이브 라이브', '안유진 라이브', 'IVE Members', 'After LIKE', 'LOVE DIVE', 'ELEVEN', 'My Satisfaction', 'KPOP Group', 'KPOP idol', 'KPOP', 'MDR', '잇츠라이브', 'itsLive', 'Band', 'Band LIVE', '밴드', '밴드라이브', '콘서트', '온라인콘서트', '온콘', '공연', '축제']"
2,"환각파티 60명 검거, 모두 에이즈 감염",25,2268276,13728,0,NaN,2023-04-20T12:02:18Z,101,"['마약', '환각파티', '에이즈', '클럽', '호텔', '필로폰', '이태훈']"
3,Starship Flight Test,28,9529184,239941,0,NaN,2023-04-20T14:08:39Z,3201,"['SpaceX', 'Space', 'Starship', 'Super Heavy', 'Mars', 'Starbase']"
4,상상 연애도 한계가 있는데… 벌써 한계에 다다른… | 조밥 곽선생 EP.2,24,784469,14274,0,NaN,2023-04-18T09:00:07Z,1181,"['바퀴달린입', '이용진', '뱃사공', '풍자', '곽튜브', '곽준빈', '김진우', '윤보미', '토론회', '토론', 'MSCR_OR_NS', '아가리', '아가리 파이터', '터키즈', '터키즈 제작진', '터키즈 레전드', 'MZ세대', '양배추', '환승연애', '조밥', 'JB', '연애', '연애 토론']"
5,마트에서 '요녀석' 보이면 무조건 담아오세요. 👍👍 만들고 나면 나의 손맛에 놀라실겁니다. 맛있는 돌나물 요리 3가지 강쉪,26,184378,1160,0,NaN,2023-04-20T05:01:36Z,646,"['korea food cooking', 'korea cooking', 'korea recipe', 'korea food recipe', 'receta de cocina de comida coreana', '韓国料理レシピ', 'resep masakan korea food', 'สูตรทำอาหารเกาหลี', 'công thức nấu ăn hàn quốc', 'Рецепт приготовления корейской кухни', '강쉪', '돌나물요리', '돌나물물김치', '물김치', '돌나물 샐러드', '닭가슴살샐러드', '샐러드', '김밥', '김밥 만들기', '돌나물김밥']"
6,"IVE, I AM [THE SHOW 230418]",10,909116,28909,0,NaN,2023-04-18T10:18:48Z,226,"['K-pop', 'Kpop', 'SBS', 'Korea', 'sbsmedianet', '230418', 'THE SHOW', '더쇼라이브', 'IVE', 'I AM']"
7,배말랭 프라이드 택시 영업 시작!!!,22,294211,5480,0,NaN,2023-04-20T11:00:20Z,485,"['배말랭', '별다먹', '백수', '자취', '핫소스', '생존', '배씨표류기', '원룸', '베란다', '월세5만원', '배건우', '택시', '말랭택시', '프라이드']"
8,[백종원 시장이 되다 13화] 재개장 완료한 환상의 예산시장... 뭔가 보여드리겠습니다!💪,22,2447800,26474,0,NaN,2023-04-17T10:00:30Z,1050,"['백종원', '시장', '백종원예산', '예산시장', '재개장', '더본코리아', '지역경제', '활성화 리모델링', '비하인드스토리', '창업', '자영업', '젠트리피케이션', '음식여행', 'theborn', 'paik jong won', '얘산', '백종원거리', '족발 볶음밥', '구구통닭', '배종원', '정보', '꿀팁', '재개발', '상권', '요리']"
9,BLACKPINK Carpool Karaoke,24,8726244,786158,0,NaN,2023-04-19T05:45:07Z,862,"['The Late Late Show', 'Late Late Show', 'James Corden', 'Corden', 'late night', 'late night show', 'comedy', 'comedian', 'celebrity', 'celeb', 'celebrities', 'CBS', 'joke', 'jokes', 'funny', 'funny videos', 'funny video', 'humor', 'hollywood', 'famous']"
10,BABYMONSTER - 'Last Evaluation' EP.7,22,2295920,203902,0,NaN,2023-04-20T15:00:04Z,1064,"['BABYMONSTER', '베이비몬스터', '베몬', 'BABYMON', 'BAEMON', '하람', '아현', '루카', '치키타', '파리타', '로라', '아사', 'HARAM', 'AHYEON', 'RUKA', 'CHIQUITA', 'PHARITA', 'RORA', 'ASA']"
11,"피부과 시술 좋으네...다이어트엔 O 먹어야하는 이유, 내 아들이 이상해요, 만약에 바퀴벌레, 어린이집 답례품, 라벨지, 복국, 장어",22,202322,5086,0,NaN,2023-04-20T03:17:03Z,872,"['유트루', 'vlog', '한국일상', '유투버', 'Collab', 'Korean', '먹방', '가족', '뷰티유튜버일상', 'mukbang', '커플', '부부', '신혼', '신혼일기', '요리', '어린이집', '육아']"
12,"IVE, Kitsch [THE SHOW 230418]",10,871164,23330,0,NaN,2023-04-18T10:18:20Z,221,"['K-pop', 'Kpop', 'SBS', 'Korea', 'sbsmedianet', '230418', 'THE SHOW', '더쇼라이브', 'IVE', 'Kitsch']"
13,[헤어몬vlog] 나는 네가 지난 밤에 한 일을 알고 있다,24,225343,5530,0,NaN,2023-04-20T10:00:25Z,2117,"['헤어몬', '헤어몬 브이로그', '헤어몬브이로그', '브이로그', '먹방', '먹방브이로그', '먹방 브이로그', '반려동물', '라이프스타일']"
14,"IVE (아이브), THE SHOW CHOICE! [THE SHOW 230418]",10,875345,33130,0,NaN,2023-04-18T10:19:26Z,272,"['K-pop', 'Kpop', 'SBS', 'Korea', 'sbsmedianet', '230417', 'THE SHOW', '더쇼', '더쇼라이브', '더쇼초이스', 'THE SHOW CHOICE', 'IVE', '아이브']"
15,이찬원 '풍등' 뮤직비디오 촬영 비하인드,10,129830,11722,0,NaN,2023-04-19T06:00:15Z,912,NaN
16,[ENG] 아이브 초대석 (with 주우재),24,1114324,22104,0,NaN,2023-04-19T10:00:11Z,2878,NaN
17,전세사기를 당했어요ㅜㅜ 루퐁이와 행복하게 살고 싶었을 뿐이었는데...,15,526881,20268,0,NaN,2023-04-19T09:00:18Z,531,"['ポメラニアン', '博美犬', 'Pomeranian', '강아지유튜버', '강아지유튜브', '더소이', '포메', 'pom', '퐁키', '루디', '강아지미용', '포메미용', '화이트포메', '멍멍이', '반려견', 'PET', 'DOG', '강아지애교', '강아지훈련', '개린이', '웃긴강아지', '포메리안', '포메라이안', 'pomeranianpuppy', '댕튜버', '강아지목욕', '씻을까', '포메곰돌이컷', '폼피츠', '강아지짖는소리', '포메라니안', '포메라이언']"
18,[범죄도시3] 2023년 상반기 출격! 런칭 예고편 공개,24,1416406,6423,0,NaN,2023-04-17T06:32:02Z,27,NaN
