,title,category_id,views,likes,favorites,comments,date,duration,tags
0,[59회 백상] TV부문 대상 - 박은빈 | JTBC 230428 방송,24,4521092,92055,0,NaN,2023-04-28T12:40:16Z,566,"['백상예술대상', '백상', 'baeksang', '100sang', '제59회백상예술대상', 'TV부문대상', '박은빈', '이상한변호사우영우', 'TV부문', '영화부문', '연극부문', '대상', 'TV대상', '수상자', '우영우', '박은빈대상', '우영우대상', '홍정도', '엄정화', '우영우소상소감', '박은빈눈물', '박은빈수상소감', '박은빈대사']"
1,💎아형리미티드💎 [풀버전] ※최초 공개※ 르세라핌이 들려줄 새로운 이야기〈UNFORGIVEN〉♬,24,1409406,43833,0,NaN,2023-04-29T13:39:32Z,71,"['아는 형님', '형님', '형님 학교', '르세라핌', '사쿠라', '김채원', '허윤진', '카즈하', '홍은채', '강호동', '이수근', '서장훈', '김희철', '민경훈', '김영철', '이상민', '신동', '이진호', '덕질', '가수', '춤', '댄스', '아형리미티드', '리미티드', '르세라핌UNFORGIVEN', 'UNFORGIVEN', 'LE SSERAFIM', 'ANTIFRAGILE', 'FEARLESS', 'Impurities', '풀버전', '르세라핌풀버전', '르세라핌무대', '르세라핌안무', '걸그룹', '피어나', 'FEARNOT', '아는형님레전드', '연예인썰']"
2,[4K] 세븐틴(SEVENTEEN) - “손오공 (Super)” Band LIVE Concert │라이브는 역시 세븐틴이다룸다림다✨ [it’s KPOP LIVE 잇츠라이브],24,2137158,236600,0,NaN,2023-04-29T08:00:07Z,357,"['세븐틴', 'SEVENTEEN', '세븐틴 손오공', '손오공', 'SEVENTEEN SUPER', '조슈아', '준', '민규', '호시', '우지', '버논', '승관', '정한', '도겸', '에스쿱스', '원우', '디에잇', '디노', '아주 NICE', 'HOT', '예쁘다', 'A-TEEN', 'Home', 'Rock with you', '울고 싶지 않아', '아낀다', '세븐틴 아주 NICE', '세븐틴 예쁘다', '세븐틴 에이틴', '세븐틴 Home', '세븐틴 Rock with you', 'BSS', '부석순 파이팅해야지', '부석순 거침없이', '세븐틴 노래', '세븐틴 라이브', '세븐틴 노래모음', '세븐틴 킬링보이스', 'KPOP Group', 'KPOP Idol', 'KPOP', 'MDR', '잇츠라이브', 'itsLive', 'Band', 'Band LIVE', '밴드', '밴드라이브', '콘서트', '온라인콘서트', '온콘', '공연', '축제']"
3,사상최초 독일 최고평점 찍었다ㄷㄷ..정우영이 시작한 PK없이 5골 레전드 경기,17,1677870,9435,0,NaN,2023-04-30T01:47:18Z,634,"['정우영', '정우영골', '정우영멀티골', '프북', '프라이부르크', '뮌헨', '챔스', '이재성', '마인츠']"
4,500만원짜리 초호화 일등석 비행후기 - 아제르바이잔(1),19,1689606,39470,0,NaN,2023-04-28T11:38:14Z,1275,"['여행', '여행유튜버', '퍼스트클래스', '퍼스트클라스', '일등석', '에미레이츠항공']"
5,"[밥묵자] 정신UP는 티키타카 Show (feat. 정준호, 신현준)",23,621494,11107,0,NaN,2023-04-29T12:00:42Z,982,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
6,요즘 잼민이 VS 옛날 잼민이,24,632369,9793,0,NaN,2023-04-29T03:00:10Z,98,"['#병맛노래', '#병맛송', '#웃긴노래']"
7,[59회 백상] TV부문 여자 최우수 연기상 - 송혜교 | 더 글로리 | JTBC 230428 방송,24,2267404,33827,0,NaN,2023-04-28T12:09:16Z,180,"['백상예술대상', '백상', 'baeksang', '100sang', '제59회백상예술대상', 'TV부문최우수연기상', '송혜교', '더글로리', 'TV부문', '영화부문', '연극부문', '최우수연기상', '여자최우수연기상', '수상자', '이준호', '김태리']"
8,"""물려줄 돈도 재산도 없지만 적은 돈으로 잘 살 수 있다는 걸 보여주자"" 50대에 조기 은퇴한 부부가 지은 7평 짜리 집의 비밀 I 작은 집 사용설명서 I #건축탐구집",19,327042,2562,0,NaN,2023-04-29T11:45:00Z,1258,"['EBS', 'EBS컬렉션', 'ebs collection', 'collection', '세테기', '세계테마기행', 'travel', '여행', '라이프스타일', '다큐멘터리', 'documentary', 'lifestyle', 'humanism', 'culture', 'tradition', 'home', 'living', '다큐멘터리 다시보기', '휴먼다큐', '다큐', '감동', '브이로그', '집짓기', '건축탐구집', 'architect', 'remodeling', 'interior', 'traditional', 'history', '집꾸미기', '집 수리', '건축가', 'architecture', '인급동', '인기급상승동영상']"
9,SPURS 2-2 MAN UTD | HIGHLIGHTS | PEDRO PORRO AND SON GOALS SEAL COMEBACK,17,2508226,34849,0,NaN,2023-04-27T23:00:14Z,136,"['Spurs', 'Tottenham Hotspur', '토트넘', '손흥민', 'Spurs 2-2 Man Utd', 'Spurs 2-2 Man United', 'Spurs 2-2 Manchester United', 'MUFC', 'Tottenham', 'PL', 'Prem', 'EPL', 'Premier League']"
