,title,category_id,views,likes,favorites,comments,date,duration,tags
0,aespa 에스파 'Spicy' MV,10,38351769,757448,0,NaN,2023-05-08T08:59:11Z,205,"['에스파', 'aespa', '스파이시', 'spicy', 'my world', '마이 월드', '마이', 'MY', '카리나', '윈터', '지젤', '닝닝', 'KARINA', 'WINTER', 'GISELLE', 'NINGNING', 'MV', 'MUSIC VIDEO', '뮤직비디오', '뮤비']"
1,(여자)아이들((G)I-DLE) - 'Allergy' Official Music Video,10,8955467,568202,0,NaN,2023-05-09T15:00:08Z,181,"['kpop', 'gidle', '(여자)아이들', '(G)I-DLE', 'IDLE', '여자아이들', '아이들', '미연', '민니', '수진', '소연', '우기', '슈화', 'MIYEON', 'MINNIE', 'SOOJIN', 'SOYEON', 'YUQI', 'SHUHUA', '큐브', 'CUBE']"
2,[ENG] 또 가정의 달은 핑계고,23,944730,16690,0,NaN,2023-05-08T09:00:09Z,2242,NaN
3,인적드문 이상한 산골마을 여행기 - 아제르바이잔(3),19,1141792,24693,0,NaN,2023-05-08T10:00:05Z,1158,NaN
4,오이지 확실한 방법! 이거 정말 대박입니다👍 평생 요긴하게 써 먹는 오이지 레시피,26,248764,1929,0,NaN,2023-05-09T00:00:31Z,370,"['오이지', '오이지담그는법', '오이지물없이담그는법', '오이지 쉽게 담그는법', '오이지담그기', '오이지 황금레시피', '전통오이지담그는법', '엄마의손맛', '엄마의손맛요리', 'korean food', '반찬 추천']"
5,[범죄도시3] 더 커진 판에서 휘몰아치는 액션 카타르 시스! 메인 예고편 공개!,24,392875,2965,0,NaN,2023-05-09T23:00:02Z,57,NaN
6,[BE ORIGINAL] aespa(에스파) 'Spicy' (4K),24,1571768,157985,0,NaN,2023-05-10T14:00:13Z,223,"['M2', '엠투', '스튜디오 춤', '스춤', 'Studio choom', 'COVERS', '커버스', 'DANCE THE X', '댄스 더 엑스', '댄스', 'DANCE', '비 오리지널', 'BE ORIGINAL', '커버', 'COVER', 'Artist Of The Month', 'AOTM', 'Drop the dance', '드롭더댄스', 'Mix & Max', '믹스앤맥스', '믹앤맥', 'tmvkdltl', 'spicy', '스파이시', '에스파', 'aespa', '닝닝', '지엘', '지젤', '냉냉', '카리나', 'karina', '민정', '위넡', '윈터']"
7,"태양인, 뚱시경을 만나다 | [모창가수의 길] |  Doong-si kyung | ENG sub",23,354092,7641,0,NaN,2023-05-09T09:30:11Z,751,NaN
8,🇰🇷 국민 유모차? 패딩? 한국에서 [흥한 vs 망한] 브랜드 알아보기 | MMM,26,258661,6015,0,NaN,2023-05-09T11:12:27Z,740,"['조승연', '조승연작가', '조승연의탐구생활', '조승연의 탐구생활', '인앤아웃', 'in and out', 'in n out', '서브웨이', 'subway sandwich', '벤츠', '스토케', '스토케 유모차', '브랜드', 'brand', '다이슨', '다이슨 헤어 드라이어', 'Dyson', 'Dyson hair dryer', '몽클레어', 'moncler', '몽클레어 패딩', 'MMM', '인앤아웃 햄버거', '타이틀리스트', '타이틀리스트 골프', '잘 나가는 브랜드', '인기 브랜드']"
9,쌍남자 잇섭과.. 벗고 맡고 즐기는 전자파-ZERO라면.. [라면꼰대4] EP.03,24,306794,5358,0,NaN,2023-05-09T09:00:31Z,1685,"['BDB', 'CJ100', 'ITSub', 'mukbang', 'noodle', 'ramen', 'ramyeon', '강호동', '곽튜브', '그림형제', '기안', '기안84', '김풍', '김풍 라면', '꼰대', '뉴진스', '더밥 스튜디오', '더밥스튜디오', '라꼰', '라꼰4', '라끼남', '라멘', '라면', '라면꼰대', '라면꼰대 시즌3', '라면꼰대 시즌4', '라면꼰대1', '라면꼰대2', '라면꼰대3', '라면꼰대4', '레시피', '먹방', '먹방라면', '먹보스 쭈엽이', '먹을텐데', '민지', '바퀴달린입', '박세미', '백종원', '백패커', '블랙핑크', '빠니보틀', '서준맘', '서준엄마', '성시경', '성시경 먹방', '성시경의 먹을텐데', '스맨파', '승빠', '승우아빠', '식영이형', '야매요리', '엠드로메다', '여행', '웹툰작가', '이말년', '잇섭', '자취요리', '주우재', '주펄', '주호민', '쭈펄', '채널십오야', '챗GPT', '최자로드', '침착맨', '침투부', '침투브', '침튜브', '침펄', '침펄 먹방', '침펄먹방', '침펄토론', '침펄풍', '침펄풍 먹방', '침펄풍 월드컵', '침펄풍기', '풍자', '풍전무', '피식대학', '현주엽 먹방', '서준', '서준이', '세미', '안녕하세미', '기절초풍', '신도시', 'ITSUB', 'ITSub잇섭', '핸드폰', '갤럭시', '아이폰', '애플', '전자', '노트북', '추천', '테크', 'IT']"
10,[쇼챔 1위] 5월 2주 챔피언송 ＜LE SSERAFIM - UNFORGIVEN＞ 앵콜 Full ver. l Show Champion l EP.475,24,282721,15647,0,NaN,2023-05-10T10:59:40Z,212,['[쇼챔 1위] 5월 2주 챔피언송 ＜LE SSERAFIM - UNFORGIVEN＞ 앵콜 F']
