,title,category_id,views,likes,favorites,comments,date,duration,tags
0,Gervonta Davis Scores Vicious Body Shot KO Win Over Ryan Garcia | Showtime PPV,17,2718223,31931,0,NaN,2023-04-23T04:25:50Z,161,"['showtime', 'shosports', 'sports', 'Showtime Boxing', 'Boxing', 'Shosports', 'Showtime Boxing PPV', 'Showtime PPV', 'Press Conference', 'boxer', 'Knockouts', 'boxing knockouts', 'KOs', 'Boxing KOs', 'Gervonta Davis', 'Tank Davis', 'ryan garcia', 'ryan garcia vs gervonta davis', 'ryan garcia highlights', 'tank davis vs ryan garcia', 'tank davis highlights', 'gervonta davis vs ryan garcia', 'gervonta davis highlights', 'boxing biggest knockouts', 'Boxing Biggest Fights', 'Gervonta Davis Knockouts Ryan Garcia', 'Davis KOs Garcia']"
1,Gervonta 'Tank' Davis KO's Ryan Garcia With VICIOUS Body Shot In 7th Round I FULL HIGHLIGHTS,17,643107,4404,0,NaN,2023-04-23T05:38:53Z,513,"['CBS', 'CBS Sports', 'sports', 'cbs sports hq', 'sports hq', 'hq', 'gervonta davis vs ryan garcia', 'gervonta davis', 'ryan garcia', 'boxing', 'tank davis', 'tank davis vs ryan garcia', 'tank davis highlights', 'tank davis vs ryan garcia live', ""tank davis tko's"", 'tank davis tkos', 'tank davis tko garcia', 'boxing highlights', 'showtime boxing', 'showtime boxing highlights', 'tank davis showtime']"
2,My First Game In Japan Broke Records,17,605864,20081,0,NaN,2023-04-23T15:15:01Z,1074,NaN
3,"#2 GRIZZLIES at #7 LAKERS | FULL GAME 3 HIGHLIGHTS | April 22, 2023",17,3011821,28149,0,NaN,2023-04-23T05:02:32Z,598,"['Basketball', 'G League', 'NBA', 'game-0042200153']"
4,Gervonta Davis Body Shot KO’s Ryan Garcia - Doctor Explains Brutal Punch,17,841132,14927,0,NaN,2023-04-23T04:42:27Z,394,"['gervonta davis', 'ryan garcia', 'gervonta davis vs ryan garcia', 'davis garcia', 'tank davis', 'gervonta davis body shot', 'doctor explains', 'liver shot', 'ryan garcia highlights', 'ryan garcia vs tank davis', 'ryan garcia vs gervonta davis']"
5,YoungBoy Never Broke Again - Big Truck [Official Music Video],10,1972949,102095,0,NaN,2023-04-22T02:21:33Z,168,"['YoungBoy Never Broke Again', 'NBA YoungBoy', 'YoungBoy Quando Rondo', 'YoungBoy Leak', 'Make No Sense YoungBoy', 'Youngboy Lost Motives', 'YoungBoy NBA Music Video', 'YoungBoy Never Broke Again TOP', 'nba youngboy top', 'YoungBoy NBA TOP album', '7KTt4_M09Rw', '0C80BSgjb8M', 'qChxuVxs8FA', 'dYk-yCsuTUo', '6MCSr65d9Xc', 'ALimx-H8C6s', 'YoungBoy Never Broke Again Sincerely Kentrell', 'Sincerely Kentrell', 'Youngboy NBA Sincerely Kentrell', 'Sincerely Kentrell album', 'YBNBA Sincerely Kentrell', 'YB Sincerely Kentrell', 'Kentrell']"
6,Ryan Garcia: Locker Room LIVE!,17,870669,18883,0,NaN,2023-04-23T03:08:00Z,1465,"['Ryan Garcia', 'Boxing', 'Ryan Garcia boxing', 'DAZN', 'GOLDEN BOY', 'ryan garcia highlights', 'ryan garcia fight', 'boxing highlights', 'boxing vlog', 'ryan garcia vlog', 'ryan garcia knockout', 'boxing knokout', 'garcia', 'ryan garcia training', 'ryan garcia speed', 'ryan garcia full fight', 'ryan garcia sparring', 'knockout', 'training', 'fight', 'ryan garcia youtube', 'vlog', 'ryan garcia knockouts', 'boxing', 'tank davis', 'ryan vs tank', 'garcia vs davis', 'showtime boxing', 'ryan garcia next fight', 'GERVONTA', 'ryan tank', 'live']"
7,"Brawl Stars: Brawl Talk - BLING! 2 Brawlers, a new Showdown, and MORE!",20,3831037,246384,0,NaN,2023-04-22T14:58:52Z,663,"['brawl stars', 'mobile game', 'mobile strategy game', 'mobile rpg', 'mobile battle royale', 'battle royale', 'supercell game', 'bling', 'dani', 'frank', 'paula', 'brawl talk', 'hank', 'maisie', 'rumble jungle', 'star points', 'rework']"
8,"Escaping 1,000 Layers of CRAYON!",24,1156584,27872,0,NaN,2023-04-22T14:45:01Z,701,"['1000 layers', '100 layers', 'Trapped Challenge', 'preston', 'funny', 'pranks', 'challenge', 'mrbeast', 'brianna', 'ssundee', 'unspeakable', 'jordanmatter', 'stokestwins', 'gametoons', 'aphmau', 'dhar man', 'sidemen']"
9,Cash Has CUSTOM HEARTS in Minecraft!,24,684094,10714,0,NaN,2023-04-23T15:00:31Z,1295,"['Cash', 'Nico', 'Nico and Cash', 'Cash and Nico', 'Minecraft', 'Minecraft mod', 'family friendly', 'kid friendly', 'Cash Has CUSTOM HEARTS in Minecraft!']"
