,title,category_id,views,likes,favorites,comments,date,duration,tags
0,The Legend of Zelda: Tears of the Kingdom – Official Trailer #3,20,4657666,312230,0,NaN,2023-04-13T14:06:39Z,235,"['nintendo', 'game', 'gameplay', 'fun', 'video game', 'action', 'adventure', 'rpg', 'play', 'switch', 'nintendo switch', 'zelda', 'Tears of the Kingdom', '#Zelda', '#TearsOfTheKingdom', '#NintendoSwitch', 'breath of the wild 2', 'botw2', 'botw', 'totk', 'zelda 2']"
1,Jake Gyllenhaal Gets a Leg Cramp While Eating Spicy Wings | Hot Ones,24,1704365,91182,0,NaN,2023-04-13T15:00:11Z,1829,"['First we feast', 'fwf', 'firstwefeast', 'food', 'food porn', 'cook', 'cooking', 'chef', 'recipe', 'cocktail', 'bartender', 'craft beer', 'complex', 'complex networks', 'spicy food', 'foodie', 'burgers', 'food documentary', 'Jake Gyllenhaal', 'Jake Gyllenhaal Interview', 'Gyllenhaal Hot Ones', 'Hot Ones', 'The Covenant', 'Guy Ritchie', 'Nightcrawler', 'Donnie Darko', 'Brokeback Mountain']"
2,Real Madrid vs. Chelsea: Extended Highlights | UCL Quarter-Finals - Leg 1 | CBS Sports Golazo,17,947034,8760,0,NaN,2023-04-12T21:14:22Z,722,"['Champions League', 'Europa League', 'Soccer', 'UEFA', 'UCL', 'European Soccer', 'European Football', 'European Futbol', 'UEL']"
3,This Machine makes me WEIGHTLESS!!,24,1348834,88067,0,NaN,2023-04-13T15:00:05Z,1477,NaN
4,The Last Voyage of the Demeter | Official Trailer,24,1262935,11650,0,NaN,2023-04-13T14:59:34Z,155,NaN
5,"Every Time You Score, the Keeper Gets Upgraded",24,1173929,62174,0,NaN,2023-04-13T16:37:36Z,1436,"['chrismd', 'football', 'premier league', 'ben foster', 'keeper']"
6,Zelda: Tears of the Kingdom FINAL TRAILER REACTION,20,308854,16922,0,NaN,2023-04-13T14:45:02Z,288,['Zelda']
7,The Penguin | In-Production Teaser | Max,1,1756141,62715,0,NaN,2023-04-12T17:26:25Z,88,"['hbo', 'hbo max', 'hbo max movie', 'hbo max series', 'hbo youtube', 'hbo max youtube', 'hbo max trailer', 'hbo trailer', 'hbo video', 'hbo max originals', 'The Penguin', 'the penguin batman', 'the penguin series', 'the penguin show', 'the penguin hbo max', 'the penguin hbo', 'the penguin tv', 'the penguin colin farrell', 'the batman', 'the batman 2022', 'the batman series', 'oswald cobblepot', 'Carmine Falcone', 'Sofia Falcone', 'Salvatore Maroni', 'Alberto Falcone:', 'Lauren LeFranc', 'Matt Reeves']"
8,Marvel Studios’ The Marvels | Teaser Trailer,24,14913708,437126,0,NaN,2023-04-11T12:46:57Z,117,"['marvel', 'comics']"
9,Well...What A Week,24,2273862,169368,0,NaN,2023-04-13T16:00:35Z,832,"['ksi', 'ksiolajidebt', 'ksiolajidebthd']"
