,title,category_id,views,likes,favorites,comments,date,duration,tags
0,[신병] 시즌0 完,23,1188808,30072,0,NaN,2023-05-04T08:00:12Z,711,NaN
1,가정의 달은 핑계고,23,860992,17415,0,NaN,2023-05-04T09:00:09Z,2947,NaN
2,"김예원, 맘에 드려고 이제는 눈 예쁘게 뜨고 다니는 그녀 | 노빠꾸탁재훈 시즌2 EP.50",24,1226076,26823,0,NaN,2023-05-04T09:00:14Z,985,"['신규진', '탁반장', '노빡구', '노빡탁', '탁제훈', '행주', '노바구', '노빡꾸', '싱규진', '김얘원', '얘원', '김에원', '에원', '킴얘원', '킴예원', 'rladPdnjs', 'rladpdnjs', '예원']"
3,퇴사한지 3년만에 돌아온 직장 - 아제르바이잔(2),19,1445915,33251,0,NaN,2023-05-03T09:00:40Z,1099,"['아제르바이잔', '곽튜브', '여행', '여행 유튜브']"
4,"혼자 너무 잘 사는 '최화정 집' 방송 최초 공개 (동안비결,아침식단,홍진경 집들이)",24,710285,16855,0,NaN,2023-05-04T09:20:00Z,919,"['홍진경', '홍진경채널', '홍진경 유튜브', '공부왕찐천재 홍진경', '공부왕찐천재', '최화정', '홍진경 최화정', '최화정 집', '최화정 먹방', '최화정 집공개', '연예인 집', '최화정 홍진경', '연예인 집공개', '연예인 집들이', '최화정 다이어트', '최화정 간헐적 단식', '아침루틴', '아침루틴 브이로그', '아침루틴 추천', '최화정 아침루틴', '최화정 동안', '최화정 피부', '최화정 나이', '최화정 근황', '최화정 관리', '최화정 대식가', '최화정 미식가', '최화정 레전드', '최화정 명언', '최화정 말투', '최화정 먹성', '최화정 스타일', '최화정 요리', '최화정 준이', '최화정 강아지', '최화정 젊은 시절', '최화정 가족', '최화정 최근', '최화정 화장품', '연예인 인테리어', '최화정 그림', '그림 경매', '랜선집들이', '인테리어', '연예인 집 인테리어', '인테리어 소품', '집 꾸미기', '집 꾸미기 인테리어', '집 인테리어', '아크로서울포레스트', '아크로포레스트', '집구경', '집구조', '홍진경 사람공부', '홍진경 브이로그']"
5,[BE ORIGINAL] LE SSERAFIM(르세라핌) 'UNFORGIVEN (feat. Nile Rodgers)' (4K),24,3250572,221149,0,NaN,2023-05-03T14:00:15Z,207,"['M2', '엠투', '스튜디오 춤', '스춤', 'Studio choom', 'COVERS', '커버스', 'DANCE THE X', '댄스 더 엑스', '댄스', 'DANCE', '비 오리지널', 'BE ORIGINAL', '커버', 'COVER', 'Artist Of The Month', 'AOTM', 'Drop the dance', '드롭더댄스', 'Mix & Max', '믹스앤맥스', '믹앤맥', '르세라핌', 'le sserafim', '루세라핌', 'LE SSERAFIM', 'unforgiven', '르세라핌 언포기븐', '언포기븐', 'les serafim', 'le sserafim unforgiven', 'les serafim unforgiven', '카즈하', '홍은채', '김채원', '사쿠라', '허윤진', 'yunjin', 'kazuha', 'sakura', 'chaewon', 'kim chaewon', 'huh yunjin', 'hong eunchae', 'eunchae']"
6,LE SSERAFIM (르세라핌) 'UNFORGIVEN (feat. Nile Rodgers)' OFFICIAL M/V,10,32098740,1178387,0,NaN,2023-05-01T08:58:10Z,260,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']"
7,"비투비(BTOB)의 킬링보이스를 라이브로! – 그리워하다, 너 없인 안 된다, 아름답고도 아프구나, 나의 바람, 두 번째 고백, 기도, 봄날의 기억, 언젠가 | 딩고뮤직",10,1777859,116668,0,NaN,2023-05-02T10:00:12Z,1353,"['딩고뮤직', 'dingo', 'dingomusic', 'music', 'kpop', 'live', '멜론', '라이브', '음악', '딩고', '아이돌', '킬링보이스', 'KillingVoice', 'btob', '비투비', '서은광', '이민혁', '이창섭', '임현식', '프니엘', '육성재']"
8,[EN] 남녀성비 1:9인 학과 [연성대 반려동물보건과] | 전과자 ep.22,24,874503,19878,0,NaN,2023-05-04T09:00:03Z,1257,"['오오디디', '오오티디', 'ootd', 'oodf', 'ootv', '전가자', '전까자', '전꽈', '전과', '정과ㅏㅈ', '이차섭', '이차ㅓ서', '이창썹', '이차저', 'ㅎ꾜', '학교', '대학', '대학교', '대핵', '강아지', '강형욱', '고양이', '반려견']"
9,aespa 에스파 'Thirsty' Track Video,10,1208614,166537,0,NaN,2023-05-04T15:00:23Z,146,"['aespa', '에스파', '카리나', '윈터', '지젤', '닝닝', '트랙비디오', '마이월드', '마이', '수록곡', '뮤직비디오', '뮤비', 'karina', 'winter', 'giselle', 'ningning', 'track video', 'my world', 'my', 'b-side', 'music video', 'mv', 'thirsty']"
