,title,category_id,views,likes,favorites,comments,date,duration,tags
0,LE SSERAFIM (르세라핌) 'UNFORGIVEN (feat. Nile Rodgers)' OFFICIAL M/V,10,22840017,1053386,0,NaN,2023-05-01T08:58:10Z,260,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']"
1,[최초공개] LE SSERAFIM(르세라핌) - UNFORGIVEN (feat. Nile Rodgers) (4K) | COMEBACKSHOW | Mnet 230501 방송,24,4641938,268393,0,NaN,2023-05-01T11:25:34Z,213,"['엠넷', 'Mnet', '엠투', 'M2', 'MPD', '엠피디', 'Kpop', 'K-Pop', 'K팝', '아이돌', '한국', '라이브', 'Live', 'Dance', '댄스', '안무', '엠넷 컴백쇼', '엠투 컴백쇼', 'LE SSERAFIM', 'LE SSERAFIM COMEBACK SHOW', 'LE SSERAFIM COMEBACK', '르세라핌', '르세라핌 컴백쇼', '르세라핌 컴백', 'Burn the Bridge', 'UNFORGIVEN', 'No-Return', 'when the quality is bad but I am', '이브', '프시케 그리고 푸른 수염의 아내', 'MCOUNTDOWN', 'mnet', 'le sserafim', 'lesserafim', '미야와키 사쿠라', '김채원', '허윤진', '카즈하', '김가람', '홍은채', '사쿠라', 'SAKURA', 'KIM GARAM', 'HONG EUNCHAE', 'KIM CHAEWON', 'KAZUHA', 'HUH YUNJIN', 'LE SSERAFIM 컴백쇼', 'LE SSERAFIM comebackshow']"
2,"비투비(BTOB)의 킬링보이스를 라이브로! – 그리워하다, 너 없인 안 된다, 아름답고도 아프구나, 나의 바람, 두 번째 고백, 기도, 봄날의 기억, 언젠가 | 딩고뮤직",10,726110,68913,0,NaN,2023-05-02T10:00:12Z,1353,"['딩고뮤직', 'dingo', 'dingomusic', 'music', 'kpop', 'live', '멜론', '라이브', '음악', '딩고', '아이돌', '킬링보이스', 'KillingVoice', 'btob', '비투비', '서은광', '이민혁', '이창섭', '임현식', '프니엘', '육성재']"
3,aespa 에스파 'Welcome To MY World (Feat. nævis)' MV,10,4516945,336784,0,NaN,2023-05-02T09:00:01Z,212,NaN
4,비투비 (BTOB) - '나의 바람 (Wind And Wish)' Official Music Video,10,479054,68875,0,NaN,2023-05-02T09:00:03Z,224,"['kpop', 'btob', '비투비', '멜로디', '이창섭', '서은광', '이민혁', '임현식', '창섭', '은광', '민혁', '현식', '허타', 'huta', 'seoeunkwang', 'eunkwang', 'leeminhyuk', 'minhyuk', 'leechangsub', 'changsub', 'limhyunsik', 'hyunsik', 'peniel', 'yook sungjae', 'sungjae', '성재', '육성재', '나의바람', '나의 바람']"
5,HIGHLIGHTS: Liverpool 4-3 Tottenham Hotspur | Dramatic Jota winner!,17,6036893,114510,0,NaN,2023-04-30T21:00:29Z,135,"['Liverpool FC', 'LFC', 'Liverpool', 'Anfield', 'Melwood', 'Liverpool Football Club', 'premier league', 'klopp liverpool', 'Klopp', 'Inside LFC', 'liverpool vs spurs', 'liverpool vs tottenham', 'liverpool goals', 'son heung min', 'son', 'tottenham goals', 'richarlison']"
6,"이브, 프시케 그리고 푸른 수염의 아내",10,538873,25811,0,NaN,2023-05-01T09:02:30Z,186,"['LE SSERAFIM UNFORGIVEN 이브', '프시케 그리고 푸른 수염의 아내 Eve', 'Psyche & The Bluebeard’s wife']"
7,[59회 백상] TV부문 대상 - 박은빈 | JTBC 230428 방송,24,5290899,101686,0,NaN,2023-04-28T12:40:16Z,566,"['백상예술대상', '백상', 'baeksang', '100sang', '제59회백상예술대상', 'TV부문대상', '박은빈', '이상한변호사우영우', 'TV부문', '영화부문', '연극부문', '대상', 'TV대상', '수상자', '우영우', '박은빈대상', '우영우대상', '홍정도', '엄정화', '우영우소상소감', '박은빈눈물', '박은빈수상소감', '박은빈대사']"
8,No-Return (Into the unknown),10,482943,20224,0,NaN,2023-05-01T09:01:50Z,185,"['LE SSERAFIM', 'UNFORGIVEN', 'No-Return (Into the unknown)']"
9,SUGA: Haegeum | The Tonight Show Starring Jimmy Fallon,23,999862,203722,0,NaN,2023-05-02T04:30:46Z,205,"['tonight show', 'jimmy fallon', 'Musical guest', 'SUGA', 'performance', 'Haegeum', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'Bangtan Boys', 'Bangtan', 'K Pop', 'Kpop', 'music', 'Korean Pop', 'J-Hope', 'RM', 'Jin', 'Jimin', 'Jungkook', 'Suga', 'boy band', 'Boy With Luv', 'Blood Sweat & Tears', 'Euphoria', 'IDOL', 'Make It Right', 'HOME', 'live performance']"
