,title,category_id,views,likes,favorites,comments,date,duration,tags
0,[SUB] 한 개도 취하지를 않는 기하한 삼촌😊 [차린건 쥐뿔도 없지만] EP.16 #이영지 #장기하 (ENG/JPN/SPA/IND),22,2359727,54456,0,NaN,2023-04-25T10:00:26Z,1551,NaN
1,SEVENTEEN (세븐틴) '손오공' Official MV,10,27535112,1195686,0,NaN,2023-04-24T08:58:11Z,213,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']"
2,성시경의 먹을텐데 l 논현동 홍명 1탄 (with. 싸이),24,814832,18897,0,NaN,2023-04-26T09:00:09Z,1335,"['성시경', '성시경유튜브', 'SUNGSIKYUNG', 'SSK', 'ソンシギョン', '成始璄', '싸이', '강남스타일', 'psy', 'bts', 'spy', '신동엽', '강남', '홍명', '맛집', '백만유튜버', '월드스타', '윤종신', '수제만두', '만두맛집', '군만두', '찐만두', '박재상', '먹을텐데', '먹텐', '먹방', '논현동', '방탄소년단', '정수리', '100', '1900백만', '본업', '가수', '요리사', '난자완스']"
3,Cambridge Students Try Korean Instant Noodles for the First Time!,23,1650447,92082,0,NaN,2023-04-26T11:42:20Z,716,"['Korean', '영국남자', '영국', '조쉬', '올리', 'Josh', 'Ollie', 'KoreanEnglish', 'English', 'Man', 'englishman', 'food', '음식', '외국인', '반응', '영상', '웃긴', '남자', '외국', '도전', '매운', '조니', '조엘', '신부님', '크리스', '올리아빠', '해물', '치킨', '삼겹살', 'korean', 'BBQ', 'fried', 'chicken', '라면', '불닭볶음면', '미친남자']"
4,🧳EP.1-1ㅣ감독님의 과분한 사랑에 불만 토로하는(?) 겁리스 드림팀ㅣ🧳출장십오야2 X 드림,24,777177,15595,0,NaN,2023-04-26T09:58:07Z,1507,"['나영석', '나PD', '아간세', '아이슬란드간세끼', '이수근', '수근세끼', '은지원', '지원세끼', '삼시세끼', '세끼', '신효정', '나피디', '묘한이', 'tvN', '라끼남', '라면', '라면끼리는남자', '강호동', '양정우', '육봉선생', '6봉선생', '라면먹방', '마포멋쟁이', '마포', '멋쟁이', '송민호', '표지훈', '민호', '지훈', '피오', 'MINO', 'PO', 'P.O', '위너', 'WINNER', '송표', '표송', '패션', '패션유튜버', '패션유튜브', '삼시네세끼', '달나라공약이행프로젝트', '달나라프로젝트', '달나라', '젝스키스', '젝키', 'Sechs Kies', '슬의', '슬기로운하드털이', '슬의생', '신원호', '조정석', '유연석', '장겨울', 'hospitalplaylist', '이식당', '나홀로이식당', '나노', '우주', '김준', '어깨춤', '언제까지어깨춤을추게할거야', '규현', '조규현', '조정뱅이', '슈퍼주니어', 'superjunior', '슈주', '악마는정남이를입는다', '악마정남', '배정남', '출장십오야', '출장', '슬기로운캠핑생활', '캠핑생활', '슬캠', '내과박원장', '이서진', 'BH', 'BTS', '하이브', 'hybe', '스타쉽', 'starship', 'txt', '르세라핌', 'lesserafim', '세븐틴', 'seventeen', '지구오락실', '지락실', '토롱이', '드림', '아이유', '박서준']"
5,[밥묵자] 카지노의 존이 왜 여기서 나와?(feat. 김민),23,903321,19555,0,NaN,2023-04-26T09:00:31Z,1027,"['꼰대희', '김대희', '밥묵자', '스케치코미디', '숏박스', '싱글벙글', '먹방', '코미디', '꽁트', '콩트']"
6,TAEYANG - ‘Shoong! (feat. LISA of BLACKPINK)’ PERFORMANCE VIDEO,10,21336812,NaN,0,NaN,2023-04-25T09:01:51Z,210,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BIGBANG', '빅뱅', 'TAEYANG', '태양', '동영배', '白夜', 'WHITE NIGHT', 'TBL', 'THEBLACKLABEL', 'SOL', 'PRAYER', 'SOLARL', 'VIBE', '바이브', '지민', 'Jimin', 'JIMIN', 'BTS', '방탄소년단', '박지민', '봄여름가을겨울', '달링', '눈코입', 'DARLING', 'WAKE ME UP', '새벽 1시', '1AM', 'RINGA LINGA', '링가 링가', '나만 바라봐', 'ONLY LOOK AT ME', ""I'LL BE THERE"", '웨딩드레스', 'I NEED A GIRL', 'WHERE U AT', 'comback', 'KPOP', 'K-POP', 'POP', '더블랙레이블', 'TEHBLACKLABEL', 'theblacklabel', 'blackpink', 'yg entertainment', 'LISA', '리사', 'sm entertainment', 'jyp entertainment', 'bts', 'big hit entertainment', '나의마음에', 'seed', 'DowntoEarth', 'M/V', 'EP', '나의 마음에']"
7,5월 31일 개봉 확정! [범죄도시3] 티저 예고편,24,608791,5149,0,NaN,2023-04-26T06:01:04Z,31,NaN
8,이강인 '마라도나 빙의'…70M 폭풍 드리블 골 #SPOTIME,17,3531343,38543,0,NaN,2023-04-24T02:45:55Z,232,"['SPOTV', 'SPOTVNEWS', '스포티비', '스포티비뉴스', '스포츠타임', 'SPOTVNOW', '스포티비나우', 'SPOTIME', '이강인', '프리메라리가', 'FOOTBALL', 'SOCCER', 'LA LIGA', 'MALLORCA', '마요르카', '멀티골', '손흥민', '김민재', 'LEE KANG IN', 'KANG IN', 'SPAIN', 'KING', '득점', '축구', '헤타페', 'GETAFE']"
9,침펄풍과 런칭 파티.. 결국.. 마라먹었습니다 [라면꼰대4] EP.01,24,549611,13902,0,NaN,2023-04-25T09:00:07Z,2067,"['ITSub', 'mukbang', 'noodle', 'ramen', 'ramyeon', '강호동', '곽튜브', '그림형제', '기안', '기안84', '김풍', '김풍 라면', '꼰대', '뉴진스', '더밥 스튜디오', '더밥스튜디오', '라꼰', '라끼남', '라멘', '라면', '라면꼰대', '라면꼰대 시즌3', '라면꼰대 시즌4', '라면꼰대1', '라면꼰대2', '라면꼰대3', '라면꼰대4', '레시피', '먹방', '먹방라면', '먹보스 쭈엽이', '먹을텐데', '민지', '바퀴달린입', '박세미', '백종원', '백패커', '블랙핑크', '빠니보틀', '서준맘', '서준엄마', '성시경', '성시경 먹방', '성시경의 먹을텐데', '스맨파', '승빠', '승우아빠', '식영이형', '야매요리', '엠드로메다', '여행', '웹툰작가', '이말년', '잇섭', '자취요리', '주우재', '주펄', '주호민', '쭈펄', '채널십오야', '챗GPT', '최자로드', '침착맨', '침투부', '침투브', '침튜브', '침펄', '침펄 먹방', '침펄먹방', '침펄토론', '침펄풍', '침펄풍 먹방', '침펄풍 월드컵', '침펄풍기', '풍자', '풍전무', '피식대학', '현주엽 먹방', '라꼰4', 'BDB']"
10,TAEYANG - ‘나의 마음에 (Seed)’ M/V,10,7306999,NaN,0,NaN,2023-04-25T09:00:10Z,261,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BIGBANG', '빅뱅', 'TAEYANG', '태양', '동영배', '白夜', 'WHITE NIGHT', 'TBL', 'THEBLACKLABEL', 'SOL', 'PRAYER', 'SOLARL', 'VIBE', '바이브', '지민', 'Jimin', 'JIMIN', 'BTS', '방탄소년단', '박지민', '봄여름가을겨울', '달링', '눈코입', 'DARLING', 'WAKE ME UP', '새벽 1시', '1AM', 'RINGA LINGA', '링가 링가', '나만 바라봐', 'ONLY LOOK AT ME', ""I'LL BE THERE"", '웨딩드레스', 'I NEED A GIRL', 'WHERE U AT', 'comback', 'KPOP', 'K-POP', 'POP', '더블랙레이블', 'TEHBLACKLABEL', 'theblacklabel', 'blackpink', 'yg entertainment', 'LISA', '리사', 'sm entertainment', 'jyp entertainment', 'bts', 'big hit entertainment', '나의마음에', 'seed', 'DowntoEarth', 'M/V', 'EP', '나의 마음에']"
11,조정민 X 에녹 - 곰탱이｜불타는 장미단 4회,10,219145,3358,0,NaN,2023-04-25T16:01:38Z,251,NaN
12,최강야구 팬들 모여라😆 야신 김성근 감독님이 감독직을 허락한 이유는? l 파워인터뷰02 [마이금희],24,294818,6062,0,NaN,2023-04-26T11:00:24Z,873,"['이금희', '마이금희', '최강야구', '김성근', '야신', '이대호', '이승엽', '야구', '프로야구', '몬스터즈']"
13,[미공개] 긴장감있는 훈련장에 느슨해진 오모시로이한 핏챠-⚾와이푸의 등장이라..어머 기절이야 기절!✨ |＜최강야구＞ 비하인드 cam 32,24,457751,7804,0,NaN,2023-04-27T01:16:00Z,479,"['최강야구', '김성근', '이대호', '박용택', '유희관', '정근우', '송승준', '이택근', '장원삼', '정의윤', '서동욱', '정성훈', '이홍구', '김문호', '이대은', '김선우', '정용검', '오세훈', '오주원', '최수현', '최강야구 미공개', '최강야구 메이킹', '인터뷰', '정현수', '황영묵', '신재영', '선성권', '원성준']"
