,title,category_id,views,likes,favorites,comments,date,duration,tags
0,Dune: Part Two | Official Trailer,24,7845914,254689,0,NaN,2023-05-03T15:59:10Z,145,"['Dune', 'Arrakis', 'Atreides', 'Paul Atreides', 'Kevin J Anderson', 'Frank Herbert', 'Harkonnen', 'Fremen', 'Sandworm', 'Bene Gesserit', 'Arrival', 'Enemy', 'Warner Brothers', 'WB', 'Warner Bros', 'Warner Media', 'Warner', 'Film Warner', 'Trailer 2023', 'Trailer', 'Official Trailer', 'Movie', 'Film', 'Film Trailer', 'Coming Soon', 'Action', 'Sci-Fi', 'Timothee Chalamet', 'Austin Butler', 'Zendaya', 'Jason Momoa', 'Javier Bardem', 'Josh Brolin', 'Stellan Skarsgard', 'Rebecca Ferguson', 'Florence Pugh', 'Denis Villeneuve']"
1,Harry Styles - Satellite (Official Video),10,3709888,457863,0,NaN,2023-05-03T16:00:07Z,256,"['HarryStyles', ""Harry's House"", 'HarrysHouse', 'May 20', 'new album', 'harry styles', 'Golden', 'FineLine', 'WatermelonSugar', 'Harry', 'Adore You', 'LightsUp', 'Cherry', 'Falling', 'Sunflower', 'TreatPeoplewithKindness', 'Line', 'Fine', 'Hstyles', 'kiwi', 'Canyon Moon', 'To Be So Lonely', 'You’re so Golden', 'as it was', 'asitwas', 'Music for sushi restaurant', 'love of my life', 'boyfriends', 'satellite', 'keep driving', 'matilda', 'little freak', 'grapejuice', 'daylight', 'late night talking', 'cinema']"
2,"#7 LAKERS at #6 WARRIORS | FULL GAME 1 HIGHLIGHTS | May 2, 2023",17,4358728,49492,0,NaN,2023-05-03T04:54:19Z,594,"['Basketball', 'G League', 'NBA', 'game-0042200231']"
3,tWitch's widow opens up on how she explains his loss to their kids,25,545038,6479,0,NaN,2023-05-03T13:00:01Z,472,"['Al Roker', 'Entertainment', 'Food', 'Hoda Kotb', 'International News', 'Money', 'Natalie Morales', 'Savannah Gutherie', 'Sports', 'Style', 'Today', 'Today Show', 'breaking news', 'concerts', 'domestic news', 'health', 'home', 'interviews', 'media', 'parents', 'pets', 'politics', 'shopping', 'weather']"
4,Redfall is an absolute catastrophe of a videogame (Review),20,710686,41911,0,NaN,2023-05-03T13:59:41Z,1935,"['skill up', 'skill', 'up', 'gameplay', 'games', 'guide', 'redfall gameplay', 'redfall gameplay 4k', 'redfall review', 'redfall 30 fps', 'video games', 'video games 2023', 'game review', 'redfall trailer gameplay', 'arkane studios', 'redfall impressions', 'bethesda softworks', 'redfall game review', 'redfall gameplay multiplayer', 'redfall 30 fps gameplay', 'redfall news', 'redfall gameplay pc', 'vampire games', 'redfall part 1', 'redfall walkthrough', 'redfall bugs', 'arkane', 'redfall glitches', 'redfall reaction']"
5,It's Always Sunny in Philadelphia | Season 16 Official Trailer | FX,24,595334,12293,0,NaN,2023-05-03T16:29:52Z,90,"['FX', ""It's Always Sunny in Philadelphia"", 'comedy', 'black comedy', 'Ronald “Mac” McDonald', 'Charlie Kelly', 'Dennis Reynolds', 'Dee Reynolds', 'Frank Reynolds', 'Rob McElhenney', 'Charlie Day', 'Glenn Howerton', 'Kaitlin Olson', 'Danny DeVito', 'Season 16', ""Season 16 it's always sunny"", ""it's always sunny"", 'IASIP', ""It's always sunny in philly"", ""it's always sunny trailer"", 'new season', 'Aaron Paul', 'Breaking bad actors', 'Bryan Cranston', 'Actor cameo', 'cameos', 'celeb cameo', 'official trailer', 'always sunny season 16']"
6,Kim Petras & Nicki Minaj - Alone (Official Music Video),10,1334530,117840,0,NaN,2023-05-02T20:00:08Z,189,"['Kim Petras', 'Nicki Minaj', 'Kim Petras Alone', 'Kim Petras Alone Music Video', 'Kim Petras Nicki Minaj', 'Kim Petras Nicki Minaj Alone', 'Chance to get you all alone', 'kim petty', ""it's barbie and it's kim petty"", 'minaj nicki', 'petras kim']"
7,Hermitcraft 9 Ep 37:  I DID A BAD THING...,20,237043,23066,0,NaN,2023-05-03T16:00:16Z,1412,"['minecraft', 'hermitcraft', 'hermitcraft season 9', 'hermitcraft 9', 'minecraft hermitcraft', 'hermitcraft mega base', 'hermitcraft 9 scar', 'hermitcraft season 9 scar', 'tunnel bore', 'hermitcraft docm77 tunnel bore', 'hermitcraft docm77 tunnel boring machine', 'blowing up', 'destroying', 'blowing up docs tunnel bore', 'destroying docs tunnel boring machine', 'TNT', 'scarland', 'hermitcraft scarland', 'hermitcraft castle', 'goodtimeswithscars castle', 'scars castle', 'goodtimeswithscar', 'scar']"
8,Tego Calderón - La Receta (Official Video),10,612203,74409,0,NaN,2023-05-03T17:00:09Z,191,"['Tego Calderón', 'Tego', 'Tego Calderon', 'La Receta', 'Tego Calderon la receta', 'la receta tego calderon', 'la receta letra tego caldero', 'tego calderon la receta letra', 'nueva cancion tego calderon', 'tego calderon nueva cancion', 'lanzamiento tego calderon', 'tego calderon lanzamiento', 'musica tego calderom', 'tego calderon musica', 'canciones tego calderon', 'bandolero tego', 'don omar', 'daddy yankee', 'UML', 'latino', 'Tego Calderon no pasa de moda', 'fast furious', 'rapidos']"
9,"FlightReacts To #7 LAKERS at #6 WARRIORS | FULL GAME 1 HIGHLIGHTS | May 2, 2023!",24,512629,25782,0,NaN,2023-05-03T06:40:12Z,1822,"['BEST BUILD', 'NBA 2K23 BEST ARCHETYPE', 'NBA 2K23 MYPARK', 'NBA 2K23 TOP REP', 'BEST JUMPSHOT 2K23', 'NBA 2K23 STRETCH BIG GAMEPLAY STORY PRANKS IRL FAMILY FUN KIDS', 'nba 2k23', 'nba 2k23 my team', 'nba 2k', 'basketball', 'sports', 'education', 'NBA 2022 2023', 'IRL sports content', 'music', 'family freindly', 'nba 2022-2023 season', 'NFL 2022-2023', 'Madden 23', 'madden 23 yard', 'MLB', 'NBA 2k23 Park', 'NBA 2k23 MyTeam', 'NBA 2k23 vc tips', 'compilations', 'rage', 'funny hilarious challenge', 'FIFA 23']"
