,title,category_id,views,likes,favorites,comments,date,duration,tags
0,Oppenheimer | New Trailer,24,7303599,210215,0,NaN,2023-05-08T07:01:04Z,187,NaN
1,HIGHLIGHTS | Canelo Alvarez vs. John Ryder,17,5773323,60589,0,NaN,2023-05-07T07:43:47Z,517,"['dazn', 'boxing', 'highlights', 'full fight', 'ko', 'knockout', 'top 10', 'The DAZN Boxing Show', 'Pelea', 'Boxeo', 'Pugile', 'dazn boxing', 'Canelo', 'Canelo alvarez', 'Guadalajara', 'Saul Canelo Alvarez', 'Canelo Ryder', 'Canelo ryder highlights', 'Canelo John Ryder', 'Canelo v John Ryder', 'Canelo fight', 'Canelo fight highlights', 'boxing highlights']"
2,aespa 에스파 'Spicy' MV,10,13138120,600501,0,NaN,2023-05-08T08:59:11Z,205,"['에스파', 'aespa', '스파이시', 'spicy', 'my world', '마이 월드', '마이', 'MY', '카리나', '윈터', '지젤', '닝닝', 'KARINA', 'WINTER', 'GISELLE', 'NINGNING', 'MV', 'MUSIC VIDEO', '뮤직비디오', '뮤비']"
3,"1,000 Deaf People Hear For The First Time",24,36863745,3093705,0,NaN,2023-05-06T19:59:59Z,374,NaN
4,Lionel Richie - All Night Long | Coronation Concert at Windsor Castle - BBC,24,1729476,20126,0,NaN,2023-05-07T21:39:49Z,529,"['BBC iPlayer', 'United Kingdom', 'British TV', 'British TV Shows', 'Watch UK TV Online', 'Watch British TV Online', 'Watch British TV Shows Online']"
5,"truth, dare, or BEAN?!",23,276085,22823,0,NaN,2023-05-08T17:00:28Z,842,"['game grumps', 'Game Grumps', 'The Grumps', 'the grumps', 'the grumps 10 minute power hour', '10 minute power hour', 'ten minute power hour', '10 mph', '10mph', '10 mph game grumps', 'egoraptor', 'danny', 'arin hanson', 'dan avidan', 'arin and dan', 'dan and arin', 'dan and arin being married', 'gamegrumps', 'truth or dare', 'truth or dare but face to face', 'truth dare or bean', 'beanboozled jelly beans', 'beanboozled jelly beans challenge', 'beanboozled jelly beans challenge funny', 'arin hanson said', 'dan avidan once said']"
6,Katy Perry - Roar | Coronation Concert at Windsor Castle - BBC,24,1523691,23368,0,NaN,2023-05-07T22:03:41Z,229,"['BBC iPlayer', 'United Kingdom', 'British TV', 'British TV Shows', 'Watch UK TV Online', 'Watch British TV Online', 'Watch British TV Shows Online']"
7,I Spent 24 Hours In An Ice Hotel,22,1056923,66030,0,NaN,2023-05-07T23:41:17Z,1794,"['safiya nygaard', 'safiya and tyler', 'tyler williams', 'safia', 'sofia', 'sofiya', 'scandinavia', 'sweden', 'ice hotel', 'nordic', 'lapland', 'northern sweden', 'icehotel', 'kiruna', 'ice room', 'ice bar', 'swedish lapland', 'deluxe ice room', 'standard ice room', 'ice art', 'jukkasjarvi', 'cold', 'winter', 'snow', 'art rooms', 'ice art rooms', 'ice suite', 'art suite', 'deluxe art suite', 'deluxe ice suite', 'i spent 24 hours in an ice hotel', '24 hour challenge', 'sleeping in an ice hotel', 'safiya hotel', 'travel', 'underwater hotel', 'hotel challenge']"
8,Prince William's moving speech for King Charles III | Coronation Concert at Windsor Castle - BBC,24,2327444,38229,0,NaN,2023-05-07T21:51:17Z,220,"['BBC iPlayer', 'United Kingdom', 'British TV', 'British TV Shows', 'Watch UK TV Online', 'Watch British TV Online', 'Watch British TV Shows Online']"
9,THE BIRTH OF OUR DAUGHTER | unexpected early labor & delivery *doctor didn't make it*,26,310107,20611,0,NaN,2023-05-08T15:00:48Z,611,"['birth vlog', 'labor & delivery', 'the birth of our daughter', 'unexpected labor & delivery', 'the brith of our baby girl', 'early labor', 'our birth story', 'official labor & delivery', 'postive labor and delivery', 'Kayla kosuga birth vlog', 'pregnancy', 'raw labor and delivery', 'emotional birth vlog', 'Kayla kosuga pregnancy', 'going into labor', 'natural labor', 'epidural', 'official birth vlog 2023']"
