,title,category_id,views,likes,favorites,comments,date,duration,tags
0,[BE ORIGINAL] IVE(아이브) 'I AM' (4K),24,4834150,280380,0,NaN,2023-04-12T14:00:20Z,208,"['M2', '엠투', '스튜디오 춤', '스춤', 'Studio choom', 'COVERS', '커버스', 'DANCE THE X', '댄스 더 엑스', '댄스', 'DANCE', '비 오리지널', 'BE ORIGINAL', '커버', 'COVER', 'Artist Of The Month', 'AOTM', 'Drop the dance', '드롭더댄스', 'Mix & Max', '믹스앤맥스', '믹앤맥', 'IVE', 'ive', '아이브', '아이브 아이 엠', '아이브 i am', 'i am', 'i am ive', 'ive i am', '장원영', '안유진', '원영', '유진', '레이', '가을', '리즈', '이서', 'wonyoung', 'yujin', 'rei', 'gaeul', 'liz', 'leeseo']"
1,1000년 넘은 일본 초소형 온천을 찾아서 【일본3】,19,791733,21022,0,NaN,2023-04-13T08:10:33Z,755,"['일본 온천 여행', 'Tsu Bo yo', 'つぼ湯', '츠보유', '쯔보유', '온천 여행', '빠니보틀 일본']"
2,[MPD직캠] 아이브 직캠 8K 'Kitsch' (IVE FanCam) | @MCOUNTDOWN_2023.4.13,24,1287379,34299,0,NaN,2023-04-13T10:21:42Z,222,"['엠넷', 'Mnet', '엠투', 'M2', 'MPD', '엠피디', 'Kpop', 'K-Pop', 'K팝', '아이돌', '한국', '라이브', 'Live', 'Dance', '댄스', '안무', 'MPD직캠', '엠피디직캠', '엠카운트다운', 'MCOUNTDOWN', '엠넷직캠', '직캠', '엠카', '엠카 직캠', 'MPD FANCAM', '팬캠', 'fancam', 'mnet', '아이브', 'IVE', 'ive', '키치', 'Kitsch', 'ive Kitsch', 'ive kitsch', 'ive 키치', '장원영', '안유진', '가을', '리즈', '이서', '레이', 'wonyoung', 'yujin.gaeul', 'leeseo', 'rei', 'liz', 'ive fancam', '아이브 직캠', '아이브 장원영', '아이브 리즈', '아이브 가을', '아이브 레이', '아이브 이서', '아이브 안유진']"
3,오토바이 타고 아싸 혼자서 즐기는 일본 방랑기 【일본2】,19,1074309,26650,0,NaN,2023-04-12T10:56:24Z,1192,"['일본', '일본 벚꽃', '일본 오토바이 여행', '일본 스쿠터 여행', '벚꽃 여행']"
4,IVE 아이브 'I AM' MV,10,32189737,861315,0,NaN,2023-04-10T09:00:10Z,185,"['Kpop', 'girl group', '1theK', 'Starshiptv', 'starship', '뮤비', '티져', 'MV', 'Teaser', '신곡', 'new', 'song', '한류', 'idol', 'hallyu', 'ロエン', 'ミュージック', 'ミュージックビデオ', 'アイドル', '韓流', '韓国', '아이돌', '아이브', 'IVE', 'アイヴ', 'LOGO', 'MOTION', '로고', '유진', '원영', '가을', '레이', '리즈', '이서', 'YUJIN', 'GAEUL', 'REI', 'WONYOUNG', 'LIZ', 'LEESEO', 'AN YUJIN', 'JANG WONYOUNG', 'ユジン', 'ガウル', 'レイ', 'ウォニョン', 'リズ', 'イソ', 'After LIKE', '애프터라이크', 'my satisfaction', '티저', 'teaser', 'Iwillsurvive', 'kitsch', '키치', '선공개', 'IT’S OUR TIME', 'KITSCH', '안유진', '장원영', 'I AM', '아이엠']"
5,[MPD직캠] 아이브 직캠 8K 'I AM' (IVE FanCam) | @MCOUNTDOWN_2023.4.13,24,1023355,29050,0,NaN,2023-04-13T13:05:14Z,249,"['엠넷', 'Mnet', '엠투', 'M2', 'MPD', '엠피디', 'Kpop', 'K-Pop', 'K팝', '아이돌', '한국', '라이브', 'Live', 'Dance', '댄스', '안무', 'MPD직캠', '엠피디직캠', '엠카운트다운', 'MCOUNTDOWN', '엠넷직캠', '직캠', '엠카', '엠카 직캠', 'MPD FANCAM', '팬캠', 'fancam', 'mnet', '아이브', 'IVE', 'ive', '아이엠', '아이 엠', 'i am', 'ive i am', 'ive iam', 'ive 아이엠', '장원영', '안유진', '가을', '리즈', '이서', '레이', 'wonyoung', 'yujin.gaeul', 'leeseo', 'rei', 'liz', 'ive fancam', '아이브 직캠', '아이브 장원영', '아이브 리즈', '아이브 가을', '아이브 레이', '아이브 이서', '아이브 안유진']"
6,아이브가 운동하는 귀한 영상.. (Feat. 아이브),17,646917,15351,0,NaN,2023-04-13T09:18:50Z,1736,"['김종국', '짐종국', '런닝맨', '미우새', '헬스', '운동', '유재석', '하하', '이광수', '송지효', '스포츠', '김동현', 'UFC']"
7,[최초 선공개] IVE 아이브 'Kitsch+I AM' 리허설 캠 (형님학교.ver)♬ | 아는 형님 379회,24,1176132,30691,0,NaN,2023-04-13T08:00:08Z,168,"['Knowing bros', '아는형님', 'jtbc', 'heechul', '아이브', 'IVE', 'Kitsch', 'IAM', '키치', '아이엠', '안유진', '가을', '레이', '장원영', '리즈', '이서', '아이브완전체', '아이해브아이브', '아이브무대', '아이브신곡', '신곡무대', '춤', '댄스', '아이돌', '여돌', '리허설캠', '선공개', '아형선공개', '아형379회선공개', '아는형님선공개', '아는형님게스트 아이브', 'An Yu-jin', 'GAEUL', 'Rei', 'Jang Won-young', 'LIZ', 'Leese', '예능', '슈퍼주니어', '버즈', 'Knowing brother', 'Min Kyung hoon', 'Kim Heechul', 'Kang ho dong', 'Seo Jang hoon', 'Lee Soo geun', 'Kim young chul', 'Lee Sang min', 'Lee Jinho', 'SUPER JUNIOR', 'Buzz', 'kpop']"
8,마스터 이는 초반챔이다,20,277526,5597,0,NaN,2023-04-13T08:40:22Z,1078,"['발젭', '롤', '리그오브레전드', '마이 신스킨', '잉크마이', '발젭 마이', '마이 강의']"
9,[단독샷캠4K] 지수 '꽃' 단독샷 별도녹화│JISOO 'FLOWER' ONE TAKE STAGE @SBS Inkigayo 230409,24,533537,38546,0,NaN,2023-04-13T09:00:16Z,189,"['Inkigayo', '인기가요직캠', '안방1열직캠', '스브스케이팝', '스브스 직캠', '인기가요', '인가', '음방', '음악방송', '지수 솔로', '지수', '블랙핑크', '지수 인기가요', '지수 꽃', '꽃', 'FLOWER', '지수 무대', '지수 안무', '꽃 안무', 'Yg', '지수 솔로 데뷔', '지수 인가', '지수 FLOWER']"
10,제주도 수학여행 기념으로 우리끼리 인생네컷 찍었다 | IVE_I AM | 아이브 | 네컷라이브 | 4Cut Live,24,708072,32951,0,NaN,2023-04-12T08:00:23Z,1070,"['아이브', 'IVE', '인생네컷', '네컷라이브', '장원영', '안유진', '리즈', '레이', '가을', 'I AM', '아이브 라이브', 'I AM 무대', '아이브 신곡', '아이브 컴백', '아이브 인생네컷', 'life4cut', '4CutLive']"
11,"[SUB]🎶싱어송라이터 둘이 대낮부터 한 잔 걸치면 생기는 일🍻(feat. 띵곡 추천, 흑역사, 저작권료) | EP.11 | 조현아의 목요일 밤 | 헤이즈 (Heize) 조현아",24,305792,6580,0,NaN,2023-04-13T10:00:17Z,1353,"['조현아의 목요일 밤', '조목밤', '조현아', '어반자카파', '헤이즈', 'Heize', '비도 오고 그래서', '빙글빙글', '피네이션', 'PNation', '싸이', 'PSY', 'UrbanZakapa', '헤이즈 컴백', '장다혜', '돈벌지마 찬열', '언프리티랩스타', 'CHANYEOL', 'EXO', 'R.Tee', '알티', 'YG', '짐빔하이볼', '비건치킨', '치맥', '엄마가 필요해', '돈벌지마 헤이즈', '헤이즈 찬열', '김철수 씨 이야기', '헤픈우연', '송중기', '헤이즈 인생벌스', '헤이즈 좋았을걸', '슬기로운 감빵생활', 'OST', '음원강자', '빙글빙글 챌린지', 'Vingle Vingle Chalenge', '싱어송라이터', '감성힙합', '여가수', '가수들의 고충', '헤이즈 데뷔', '헤이즈 다이어트', '틱톡', 'Tiktok', 'DEAN', '볼륨을 높여요', '헤이디', 'DJ 헤이즈', '라디오', '아이돌', '널 너무 모르고', '헤이즈 작곡', '작곡', '작사', '조현아 축가', '허회경', '인디가수', '헤이즈 박재범 드라이브', '영감의 원천', '헤이즈 엄마가 필요해', '뮤직비디오', 'MV', '인디레이블', '문화인', '명곡추천', '플레이리스트', '헤이즈픽 가수']"
12,[4회/실력자 풀버전] 🤴오뚜기 부대 군무원 국두현 ♬너에게로 또 다시 - 변진섭 #너목보10,24,174377,10254,0,NaN,2023-04-12T11:48:23Z,202,"['ICanSeeYourVoice', 'ICanSeeYourVoice10', 'Mnet', 'Potential', '김종국', '너목보', '너목보10', '너목포텐', '너의목소리가보여', '너의목소리가보여10', '미스터리싱어', '실력자', '엠넷', '유세윤', '음치', '이특', '티빙에서스트리밍', '포텐']"
13,[EN] 미용실 가기 전 머리 감는다 vs 안 감는다 [서경대 헤어디자인학과] | 전과자 ep.19,24,764565,16452,0,NaN,2023-04-13T09:00:28Z,1286,"['오오디디', '오오티디', 'ootd', 'oodf', 'ootv', '전가자', '전까자', '전꽈', '전과', '정과ㅏㅈ', '이차섭', '이차ㅓ서', '이창썹', '이차저', 'ㅎ꾜', '학교', '대학', '대학교', '대핵', '대학꾜', '파마', '앞머리']"
14,"에이핑크(Apink)의 킬링보이스를 라이브로 – Mr. Chu, NoNoNo, 1도 없어, D N D, LUV, 덤더럼, 몰라요, Remember, U You | 딩고뮤직",10,1331280,62603,0,NaN,2023-04-11T09:00:11Z,1230,"['딩고뮤직', 'dingo', 'dingomusic', 'music', 'kpop', 'live', '멜론', '세로라이브', '최신가요', 'top100', '아이돌', '라이브', '음악', '딩고', '킬링보이스', 'KillingVoice', '에이핑크', '박초롱', '윤보미', '정은지', '김남주', '오하영', 'Apink', 'DND', '1도없어']"
15,이들이 할 수 있는 연애라고는 ‘상상 연애‘뿐입니다. | 조밥 곽선생 EP.1,24,1093914,19417,0,NaN,2023-04-11T09:00:08Z,1441,"['바퀴달린입', '이용진', '뱃사공', '풍자', '곽튜브', '곽준빈', '김진우', '윤보미', '토론회', '토론', 'MSCR_OR_NS', '아가리', '아가리 파이터', '터키즈', '터키즈 제작진', '터키즈 레전드', 'MZ세대', '양배추', '환승연애', '조밥', 'JB']"
16,"또간집 풍자 잡으러 온 김호영, 유튜브 시작 | 탐욕의 장바구니 EP.0",24,349069,8634,0,NaN,2023-04-13T09:28:07Z,279,"['재밌는거 올라온다', '김호영', '풍자', '또간집', 'rlaghdud', 'vndwk', 'Ehrkswlq', '티저', '김호여ㅇ', '푸ㅇㅈㅏ', '재밌는거', '요즘 볼만한거', '예능', '웹예능', '아 뭐 없나', '오늘 뭐 보지', '픙자', '뭐재밌는거', '뭐볼거', '요즘', '기모영', 'ghdud']"
17,이중에 배신자는 누구…?🔮ㅣ찐친오리지널,24,823875,16799,0,NaN,2023-04-11T10:01:10Z,1018,"['레오제이', '레오제이 찐친', '레오제이 브이로그', '찐친', '찐친 브이로그', '레오제이 친구', '레오제이 메이크업', '현석', '주호', '주호다', '서기채널', '퀸주호', '헤어몬', '큐영', '레오제이 친구들', '브이로그', '브이로그 추천', '어썸마운틴', '지오', '김지오', '지오왕자', '현석공주', '레오제삼', '레오제이 숏츠', '레오제이 베트남', '베트남 여행', '베트남 푸꾸옥', '푸쿠옥', '푸꾸옥 추천', '베트남 여행지 추천', '여행 추천', '여행브이로그', '여행지 추천']"
18,Higher,10,76709,1682,0,NaN,2023-04-10T10:00:32Z,210,"['FIFTY FIFTY', 'THE FIFTY', 'Higher']"
19,오..오랜만입니다ㅎ,24,236786,6884,0,NaN,2023-04-13T10:00:37Z,543,"['임선비', '복귀', '임선비 근황', '임선비 복귀', '브이로그', '일상', '선튜브']"
20,"🤖일본 오타쿠 성지에 출몰한 오타쿠맨과 뼈졸개 | 덕후투어, 아키하바라, 오다이바 건담, 쇼핑, 개노맛먹방 [침착한 여행 in 도쿄 2화]",22,586004,9058,0,NaN,2023-04-11T10:00:32Z,2058,"['주우재', '브이로그', '주우재패션', '남자코디', 'vlog', 'fashion', '주우재 인스타', '주우재 옷 정보', '주우재 신발', '주우재 옷', '주우재 패션', '주우재 코디', '남친룩 코디', '남자패션', '침착맨', '침착맨 주우재', '주우재 브이로그', '침착맨 브이로그', '침하하', '침착맨 여행', '주우재 여행', '침착맨 주우재 여행', '일본 도쿄', '주우재 공항패션', '도쿄', '도쿄여행', '덕후투어', '개노맛먹방', '도쿄 먹방', '아키하바라 브이로그', '오다이바 여행', '오다이바 건담', '일본 유니클로', '도쿄 쇼핑', '일본 패션', '쇼핑 꿀팁', '규카츠', '타코야끼', '침착맨 패션', 'CALMDOWNMAN', '침형']"
21,던 (DAWN) - 빛이 나는 너에게 (Dear My Light) (Official Video),10,104548,19270,0,NaN,2023-04-13T09:00:11Z,186,"['DAWN', 'DearMyLight', 'ATAREA', '던', '빛이나는너에게', '앳에어리어', '현아', '아이브', '지수', '뉴진스', 'BTS', '지민', 'IVE', '아이엠', 'IAM', '지올팍', '태양', '블랙핑크', '제니', '리사', '꽃', '방탄소년단', '정국']"
22,"🍪MLB스낵🍪 형은 역전홈런, 아우는 끝내기 쓰리런!! 최지만과 배지환의 쌍끌이포 Pitch by Pitch | #믈브튜브 x SPOTV",17,83455,831,0,NaN,2023-04-12T05:48:57Z,166,"['mlb', '메이저리그', '류현진', '토론토', '블루제이스', '토론토블루제이스']"
23,아기수달'들'이 태어났어요! 엄마가 된 수달 모카,15,324030,12846,0,NaN,2023-04-13T10:00:11Z,272,"['수달', '아기수달', 'otter', 'baby otter', '해달', '수달키우기', '작은발톱수달', 'otter pet', 'sea otter', 'otters eating']"
24,アイドル,10,2037061,90317,0,NaN,2023-04-11T10:00:36Z,214,"['YOASOBI', 'Ayase', 'アイドル']"
25,[더 마블스] 티저 예고편,24,416462,4023,0,NaN,2023-04-11T14:10:50Z,126,"['마블', 'marvel', 'marvelkorea', '마블 영화', '마블 예고편', '예고편', 'trailer', '마블 ost', '마블 히어로', '마블 명장면', '마블 만화', '마블총정리', '아이언맨', '캡틴아메리카', '엔드게임', '닥터스트레인지', '앤트맨', '블랙위도우', '어벤져스', 'marvel studio']"
26,(MV)LEE CHAE YEON(이채연)_KNOCK,10,4830591,112632,0,NaN,2023-04-12T09:00:08Z,184,NaN
27,젤다의 전설 티어스 오브 더 킹덤 3rd 트레일러,20,189198,NaN,0,NaN,2023-04-13T14:35:19Z,235,NaN
28,"김호영과 빵미선이 찾아간 핫한 압구정 빵집 🥖 타르틴베이커리, 맘마미아, 노티드도넛, 버터풀앤크리멀러스 | 빵미선 EP.02",24,121671,3221,0,NaN,2023-04-13T08:00:26Z,1073,"['박미선', '김호영', '빵지순례', '빵집', '압구정', '도산', '타르틴베이커리', '노티드', '맘마미아', '버터풀앤크리멀러스', '빵리뷰', '미선임파서블', '소금빵', '타르트', '케이크', '도넛', '머랭', '피낭시에', '크로와상', '호영', '빵', '맛집', '서울', 'bread', 'mukbang', 'food', 'k-food', 'bakery', '베이커리', '디저트', '디저트 맛집', '빵 맛집', '재밌는거올라온다', '풍자', '탐욕의', '장바구니', '탐욕의장바구니', '또간집 풍자 잡으러 온 김호영', '유튜브 시작 | 탐욕의 장바구니 EP.0']"
29,형 다음달 대회라며.. (ft.장성엽),24,109053,1470,0,NaN,2023-04-13T09:00:31Z,832,"['김강민', '송아름', '보디빌더', '나바', '나바커플', '소은이', '나바 김강민', '김강민 유튜브', '헬창', '헬스', '헬스부부', '보디빌더부부', '바디빌더부부', '인천톰하디', '브레이브컴퍼니', '브레이브', '맥시스트']"
30,곽튜브 - 뉴질랜드 - 4라운드 Part 1 🎲✈ │지구마불 세계여행 | TEO,24,520426,17178,0,NaN,2023-04-13T09:30:23Z,1382,"['김태호', 'teo', '부루마불', '지구마불', 'ena', '곽튜브', '빠니보틀', '원지의하루', '원지', '세계여행', '예능', '웹예능']"
31,Let’s DO! JAE! JUNG! | Our Sweet-Scented Vacance EP.2,10,234615,29045,0,NaN,2023-04-13T13:00:51Z,1192,NaN
32,[헤어몬vlog] 너는 뭐 얼마나 깨끗한데,24,209025,5177,0,NaN,2023-04-13T10:00:11Z,1676,"['헤어몬', '헤어몬 브이로그', '헤어몬브이로그', '브이로그', '먹방', '먹방브이로그', '먹방 브이로그', '반려동물', '라이프스타일']"
33,산테 타임,20,676618,4447,0,NaN,2023-04-12T08:30:57Z,1481,"['파카', 'paka', '손인욱', '리그오브레전드']"
34,질겨진 쑥은 이렇게 만들어 두세요!! 일년내내 보관도 쉽고 간단하게 튀겨 어른아이 모두 좋아하는 건강한 간식이에요/쑥부각(쑥튀각) mugwort dish,22,154912,1129,0,NaN,2023-04-13T00:04:09Z,398,['km_쑥부각_1080p_30f_20230413_083659']
35,비즈니스 커플의 LA 나들이 (ft.원지의하루) - 미국 〔16〕,19,514591,17676,0,NaN,2023-04-12T08:00:18Z,1387,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
