,title,category_id,views,likes,favorites,comments,date,duration,tags
0,Adele - The Final Carpool Karaoke,24,3683739,190685,0,NaN,2023-04-24T16:00:26Z,1284,"['The Late Late Show', 'Late Late Show', 'James Corden', 'Corden', 'late night', 'late night show', 'comedy', 'comedian', 'celebrity', 'celeb', 'celebrities', 'CBS', 'joke', 'jokes', 'funny', 'funny videos', 'funny video', 'humor', 'hollywood', 'famous', 'adele', 'adele carpool', 'i drink wine', 'last carpool karaoke', 'james corden adele']"
1,SEVENTEEN (세븐틴) '손오공' Official MV,10,15158144,866693,0,NaN,2023-04-24T08:58:11Z,213,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']"
2,Apex Legends | Stories from the Outlands - “Encore”,20,943974,53435,0,NaN,2023-04-24T15:00:10Z,282,"['apex legends', 'apex', 'apex legends ballistic', 'ballistic apex legends', 'apex ballistic', 'apex legends arsenal', 'apex legends season 17', 'stories from the outlands', 'apex legends trailer', 'apex trailer', 'ballistic', 'エーペックス', 'new apex legend', 'apex トレーラー', 'ballistic apex', 'ballistic trailer', 'apex legends encore', 'apex encore', 'encore', 'apex season 17', 'respawn apex legends', 'battle royale game', 'battle royale', 'apex games', 'respawn entertainment', 'electronic arts']"
3,Gervonta Davis Scores Vicious Body Shot KO Win Over Ryan Garcia | Showtime PPV,17,2824015,32619,0,NaN,2023-04-23T04:25:50Z,161,"['showtime', 'shosports', 'sports', 'Showtime Boxing', 'Boxing', 'Shosports', 'Showtime Boxing PPV', 'Showtime PPV', 'Press Conference', 'boxer', 'Knockouts', 'boxing knockouts', 'KOs', 'Boxing KOs', 'Gervonta Davis', 'Tank Davis', 'ryan garcia', 'ryan garcia vs gervonta davis', 'ryan garcia highlights', 'tank davis vs ryan garcia', 'tank davis highlights', 'gervonta davis vs ryan garcia', 'gervonta davis highlights', 'boxing biggest knockouts', 'Boxing Biggest Fights', 'Gervonta Davis Knockouts Ryan Garcia', 'Davis KOs Garcia']"
4,I Went To An Icelandic Geothermal Spa,22,907621,64206,0,NaN,2023-04-23T21:50:42Z,1696,"['i went to an icelandic geothermal spa', 'geothermal hot springs', 'volcanic hot springs', 'icelandic spa', 'the blue lagoon', 'blue lagoon iceland', 'safiya spa', 'safiya nygaard', 'safiya and tyler', 'sofia', 'sophia', 'safia', 'volcanic spa', 'silica clay', 'face mask', 'algae mask', 'skincare', 'icelandic skincare', 'icelandic beauty', 'beauty routine', 'lava scrub', 'geothermal power plant', 'spa', 'spa day', 'soak', 'relax', 'pamper']"
5,Film Theory: Mario is IMMORTAL! (Super Mario Movie),1,1739577,90534,0,NaN,2023-04-23T17:05:07Z,1097,"['Mario', 'mario movie', 'super mario bros', 'super mario bros movie', 'mario bros movie', 'nintendo', 'super smash bros', 'smash bros', 'peach', 'peaches', 'mario movie trailer', 'mario bros', 'mario movie full movie', 'mario trailer', 'peaches song', 'mario movie peaches', 'mario movie dk rap', 'mario movie song', 'mario movie easter eggs', 'mario theory', 'nintendo theory', 'mario movie explained', 'mario movie reaction', 'donkey kong', 'bowser', 'luigi', 'mario movie canon', 'film theory', 'film theorists', 'matpat', 'game theory']"
6,Gervonta 'Tank' Davis KO's Ryan Garcia With VICIOUS Body Shot In 7th Round I FULL HIGHLIGHTS,17,729086,4825,0,NaN,2023-04-23T05:38:53Z,513,"['CBS', 'CBS Sports', 'sports', 'cbs sports hq', 'sports hq', 'hq', 'gervonta davis vs ryan garcia', 'gervonta davis', 'ryan garcia', 'boxing', 'tank davis', 'tank davis vs ryan garcia', 'tank davis highlights', 'tank davis vs ryan garcia live', ""tank davis tko's"", 'tank davis tkos', 'tank davis tko garcia', 'boxing highlights', 'showtime boxing', 'showtime boxing highlights', 'tank davis showtime']"
7,The Most Convincing Time Traveler Story,28,399486,26746,0,NaN,2023-04-24T13:48:39Z,962,"['answers with joe', 'joe scott']"
8,The Lore of Elden Ring is Rotten,20,794605,46701,0,NaN,2023-04-23T17:42:18Z,3329,"['guide', 'walkthrough', 'lore', 'dark', 'souls', 'dlc', 'two', 'bloodborne', 'story', 'vaatividya', 'vaati', 'vidya', 'videos', '(video', 'game)', 'shadows', 'twice', 'from', 'software', 'sekiro', 'combat', 'tips', 'tricks', 'elden', 'ring', 'trailer', ""demon's souls"", 'remake', 'ps5', 'playstation 5', 'great runes', 'radagon', 'radahn', 'malenia', 'miquella', 'leyndell', 'prepare to cry', 'secrets', 'ranni questline', 'rune farm', 'armored core 6', 'vi', 'all endings', 'best build', 'shadow of the erdtree', 'SotE', 'scarlet rot', 'rot', 'gowry', 'millicent', 'pests', 'goddess of rot', 'outer gods', 'godrick', 'redmane', 'cleanrot']"
9,Brits try real Texas BBQ for the first time!,24,383574,25547,0,NaN,2023-04-24T12:03:42Z,735,"['JOLLY', 'josh', 'ollie', 'British', 'UK', 'English', 'englishman', 'comedy', 'duo', 'food', 'react', 'try', 'tries', 'best', 'weirdest', 'craziest', 'series', 'online', 'guest', 'memes', 'Gentleman', 'Brits', 'international', 'spicy', 'spiciest', 'hottest', 'noodles', 'snacks', 'fast food', 'best friends', 'infinite possibilities', 'carrott', 'kendal', 'review', 'taste', 'test', 'watcher', 'travel', 'sorted food', 'highschoolers', 'meme', 'tiktok', 'weird', 'rappers', 'actually good', 'L.A.', 'mcdonalds', 'michelin', 'crazy', 'asmr', 'mukbang', 'new york', 'american', 'biscuits', 'gravy', 'southern', 'texas', 'bbq', 'barbecue', 'ribs', 'meat', 'brisket', 'incredible']"
