,title,category_id,views,likes,favorites,comments,date,duration,tags
0,SPURS 2-3 BOURNEMOUTH | HIGHLIGHTS | Ouattara scores last-gasp winner,17,628600,9570,0,NaN,2023-04-15T21:00:00Z,136,"['Spurs', 'Tottenham Hotspur', '토트넘', '손흥민', 'Spurs 2-3 Bournemouth', 'Spurs Bournemouth', 'Tottenham Bournemouth', 'Tottenham', 'Bournemouth', 'Bournemouth goals', 'Bournemouth highlights', 'Spurs goals', 'Spurs highlights', 'Outtara goal', 'Son goal', 'Heung-Min son', 'Premier League', 'PL', 'Prem', 'EPL']"
1,[뮤뱅 원테이크 4K] 아이브(IVE) 'I AM' 4K Bonus Ver. @뮤직뱅크(Music Bank) 230414,10,1305022,41552,0,NaN,2023-04-14T10:30:12Z,199,"['KBS', 'KPOP', '뮤직', 'KBSKPOP', 'K-POP', '케이팝', 'kpop', 'KBSKpop', '음악', 'kbs kpop', '뮤뱅', '뮤직뱅크', '아이브', 'ive', '스타쉽', '가을', '유진', '레이', '원영', '리즈', '이서', 'GAEUL', 'ガウル', 'YUJIN', 'ユジン', 'REI', 'レイ', 'WONYOUNG', 'ウォニョン', 'LIZ', 'リズ', 'LEESEO', 'イソ', 'iam', '아이엠 뮤뱅', '아이브 뮤뱅', '뮤직뱅크 아이브', 'ive musicbank', 'ive i am', 'musicbank ive', 'ive iam', '아이엠 아이브', '아이브 아이엠', '뮤뱅 아이브', 'I AM', 'I AM ive', 'musicbank After LIKE', 'I am', 'musicbank afterlike', '원테이크', '뮤뱅 원테이크', '짐벌캠']"
2,북촌에서 40년째 핫한 찐맛집 찾았습니다 | 또간집 EP.26,24,1237076,17412,0,NaN,2023-04-14T09:28:10Z,1361,"['또간집', '재밌', '재밌는거올라온다', '풍자', '픙자', '퐁자', '맛집', '맛집프로그램', '먹방', '재밌는거없나', '뭐재밌는거없나', '재밌는거', '또갈집', '주말 갈곳', '북촌', '북촌맛집', '주말 북촌', 'qnrchs', '북촌안국', '안국역', '안국 맛집', 'ajrqkd']"
3,[예능연구소] IVE - Kitsch(아이브 – 키치) FanCam | Show! MusicCore | MBC230415방송,10,548155,12227,0,NaN,2023-04-15T08:25:28Z,237,"['mbc', 'KPOP', 'dance', 'song', 'korea', 'korean', 'show', 'music core', 'live', 'stage', 'girl', 'boy', 'idol', '한류', 'korean wave', 'ingigayo', 'show champion', 'mnet', '엠넷', 'music bank', '쇼! 음악중심', '예능연구소', '아이브', 'IVE', '키치', 'Kitsch', '아이브 직캠', '키치 직캠', 'IVE Fancam', 'Kitsch Fancam 쇼음중', '음중', '음중 직캠', '예능연구소 직캠', '예능연구소 아이브', '아이브 키치', 'IVE Kitsch']"
4,[예능연구소] IVE - I AM(아이브 – 아이엠) FanCam | Show! MusicCore | MBC230415방송,10,640478,15011,0,NaN,2023-04-15T08:18:30Z,218,"['mbc', 'KPOP', 'dance', 'song', 'korea', 'korean', 'show', 'music core', 'live', 'stage', 'girl', 'boy', 'idol', '한류', 'korean wave', 'ingigayo', 'show champion', 'mnet', '엠넷', 'music bank', '쇼! 음악중심', '예능연구소', '아이브', 'IVE', '아이엠', 'I AM', '아이브 직캠', '아이엠 직캠', 'IVE Fancam', 'I AM Fancam 쇼음중', '음중', '음중 직캠', '예능연구소 직캠', '예능연구소 아이브', '아이브 아이엠', 'IVE I AM']"
5,"(EN/JP) ""내가 추는 춤을 다들 따라춰💃🏻~~"" 죄송한데 추지 말고 제발 자주실 술...? | 돌들의침묵 | IVE(아이브) 'I AM'",10,642949,30016,0,NaN,2023-04-14T11:00:31Z,993,"['아이브', 'IVE', '돌들의침묵', 'Silence of Idol', 'KPOP', '케이팝', '원영', '가을', '유진', '레이', '리즈', '이서', 'WONYOUNG', 'GAEUL', 'ANYUJIN', 'YUJIN', 'REI', 'LIZ', 'LEESEO', 'IVE EDIT', '아이브 자컨', '아이브 예능', '아이브 직캠', '아이브 먹방', '아이돌 먹방', '아이돌 예능', '웃긴 아이돌', '아이돌 인간극장', '돌박이일', 'kpopmemes', 'kpopedits', '지구오락실', '십오야', '십오야 스타쉽', '아이브 케미', '장원영', '금쪽이', '아이돌 소식', '신곡', 'I AM', 'LOVE DIVE', 'ELEVEN', 'After Like', '애프터라이크', 'kitsch', '아이브 키치', '몬먹어도고', '차쥐뿔']"
6,[세로 직캠] 영동 부르스 - 이찬원 [불후의 명곡2 전설을 노래하다/Immortal Songs 2] | KBS 230415 방송,10,96497,10497,0,NaN,2023-04-15T12:24:25Z,207,"['불후의명곡', '리메이크', '음악예능', '노래대결', '전설', '세대공감', '가요', '추억', '명곡']"
7,(SUB) 어떻게 블랙핑크 지수가 여자 박명수?ㅣep.126 (ENG/JPN/SPA/IDN),24,1469383,81062,0,NaN,2023-04-14T08:30:22Z,1352,"['JTBCEntertainment', '예능', 'JTBC', '명수', 'Gpark', 'Parkmyungsoo', '명수옹', '거성', '박명수 레전드', '오분순삭', '무한도전', '무도', '무도 레전드', '블랙핑크', '지수 박명수', '블랙핑크 지수', 'BLACKPINK Jisoo', '지수 솔로', '지수 꽃', 'jisoo flower', '지수 차쥐뿔', '지수 예능', '차쥐뿔', '차린건 쥐뿔도 없지만', '이영지', '런닝맨', '유퀴즈', '채널십오야', 'FLOWERchallenge', '지수 직캠', '지수 M/V', '지수 디올', '행복지수 103%', '지수 아는형님', '블랙핑크 십오야', 'YG', '제니', 'JENNIE', '로제', 'ROSE', '리사', 'LISA', '블랙핑크 솔로', '산리오 언박싱', '산리오 키링', '할명수 언박싱', '편의점 키링', '신상 리뷰', '지수 헬로키티', '지수 쿠로미', '지수 유튜브', '블랙핑크 명품', '블랙핑크 전동 캐리어', '블랙핑크 케미', '블랙핑크 토크쇼', 'SHUT DOWN', 'PINK VENOM', '블랙핑크 교차편집', '블랙핑크 월드투어', '피크닉', '명중만']"
8,[BE ORIGINAL] IVE(아이브) 'I AM' (4K),24,6239704,312931,0,NaN,2023-04-12T14:00:20Z,208,"['AOTM', 'Artist Of The Month', 'BE ORIGINAL', 'CJ100', 'COVER', 'COVERS', 'DANCE', 'DANCE THE X', 'Drop the dance', 'IVE', 'M2', 'Mix & Max', 'Studio choom', 'gaeul', 'i am', 'i am ive', 'ive', 'ive i am', 'leeseo', 'liz', 'rei', 'wonyoung', 'yujin', '가을', '댄스', '댄스 더 엑스', '드롭더댄스', '레이', '리즈', '믹스앤맥스', '믹앤맥', '비 오리지널', '스춤', '스튜디오 춤', '아이브', '아이브 i am', '아이브 아이 엠', '안유진', '엠투', '원영', '유진', '이서', '장원영', '커버', '커버스']"
9,1000년 넘은 일본 초소형 온천을 찾아서 【일본3】,19,1071797,24840,0,NaN,2023-04-13T08:10:33Z,755,"['일본 온천 여행', 'Tsu Bo yo', 'つぼ湯', '츠보유', '쯔보유', '온천 여행', '빠니보틀 일본']"
10,[MPD직캠] 아이브 직캠 8K 'Kitsch' (IVE FanCam) | @MCOUNTDOWN_2023.4.13,24,1682321,38360,0,NaN,2023-04-13T10:21:42Z,222,"['엠넷', 'Mnet', '엠투', 'M2', 'MPD', '엠피디', 'Kpop', 'K-Pop', 'K팝', '아이돌', '한국', '라이브', 'Live', 'Dance', '댄스', '안무', 'MPD직캠', '엠피디직캠', '엠카운트다운', 'MCOUNTDOWN', '엠넷직캠', '직캠', '엠카', '엠카 직캠', 'MPD FANCAM', '팬캠', 'fancam', 'mnet', '아이브', 'IVE', 'ive', '키치', 'Kitsch', 'ive Kitsch', 'ive kitsch', 'ive 키치', '장원영', '안유진', '가을', '리즈', '이서', '레이', 'wonyoung', 'yujin.gaeul', 'leeseo', 'rei', 'liz', 'ive fancam', '아이브 직캠', '아이브 장원영', '아이브 리즈', '아이브 가을', '아이브 레이', '아이브 이서', '아이브 안유진']"
11,[MPD직캠] 아이브 직캠 8K 'I AM' (IVE FanCam) | @MCOUNTDOWN_2023.4.13,24,1573002,34546,0,NaN,2023-04-13T13:05:14Z,249,"['엠넷', 'Mnet', '엠투', 'M2', 'MPD', '엠피디', 'Kpop', 'K-Pop', 'K팝', '아이돌', '한국', '라이브', 'Live', 'Dance', '댄스', '안무', 'MPD직캠', '엠피디직캠', '엠카운트다운', 'MCOUNTDOWN', '엠넷직캠', '직캠', '엠카', '엠카 직캠', 'MPD FANCAM', '팬캠', 'fancam', 'mnet', '아이브', 'IVE', 'ive', '아이엠', '아이 엠', 'i am', 'ive i am', 'ive iam', 'ive 아이엠', '장원영', '안유진', '가을', '리즈', '이서', '레이', 'wonyoung', 'yujin.gaeul', 'leeseo', 'rei', 'liz', 'ive fancam', '아이브 직캠', '아이브 장원영', '아이브 리즈', '아이브 가을', '아이브 레이', '아이브 이서', '아이브 안유진']"
