,title,category_id,views,likes,favorites,comments,date,duration,tags
0,Dune: Part Two | Official Trailer,24,13252412,319737,0,NaN,2023-05-03T15:59:10Z,145,"['Dune', 'Arrakis', 'Atreides', 'Paul Atreides', 'Kevin J Anderson', 'Frank Herbert', 'Harkonnen', 'Fremen', 'Sandworm', 'Bene Gesserit', 'Arrival', 'Enemy', 'Warner Brothers', 'WB', 'Warner Bros', 'Warner Media', 'Warner', 'Film Warner', 'Trailer 2023', 'Trailer', 'Official Trailer', 'Movie', 'Film', 'Film Trailer', 'Coming Soon', 'Action', 'Sci-Fi', 'Timothee Chalamet', 'Austin Butler', 'Zendaya', 'Jason Momoa', 'Javier Bardem', 'Josh Brolin', 'Stellan Skarsgard', 'Rebecca Ferguson', 'Florence Pugh', 'Denis Villeneuve']"
1,Harry Styles - Satellite (Official Video),10,5581573,522381,0,NaN,2023-05-03T16:00:07Z,256,"['HarryStyles', ""Harry's House"", 'HarrysHouse', 'May 20', 'new album', 'harry styles', 'Golden', 'FineLine', 'WatermelonSugar', 'Harry', 'Adore You', 'LightsUp', 'Cherry', 'Falling', 'Sunflower', 'TreatPeoplewithKindness', 'Line', 'Fine', 'Hstyles', 'kiwi', 'Canyon Moon', 'To Be So Lonely', 'You’re so Golden', 'as it was', 'asitwas', 'Music for sushi restaurant', 'love of my life', 'boyfriends', 'satellite', 'keep driving', 'matilda', 'little freak', 'grapejuice', 'daylight', 'late night talking', 'cinema']"
2,Soooo… We Bought an Abandoned Resort…,24,534688,48497,0,NaN,2023-05-04T16:00:18Z,1195,"['matt', 'dr', 'dr.', 'dr matt', 'dr. matt', 'vet', 'ranch', 'demo', 'demolition', 'demoranch', 'demolitionranch', 'vetranch', 'off', 'the', 'offtheranch', 'vlog', 'vlogger', 'vloggers', 'vlogs', 'vlogging', 'blog', 'daily', 'best', 'vlogged']"
3,How Mexico is Becoming the New China,27,398226,18797,0,NaN,2023-05-04T15:56:15Z,1152,NaN
4,illegal food combinations,23,870156,100179,0,NaN,2023-05-04T01:39:18Z,369,NaN
5,"#7 LAKERS at #6 WARRIORS | FULL GAME 1 HIGHLIGHTS | May 2, 2023",17,5007896,53024,0,NaN,2023-05-03T04:54:19Z,594,"['Basketball', 'G League', 'NBA', 'game-0042200231']"
6,"Phil Spencer Interview: Redfall Reviews, Activision Deal - Kinda Funny Xcast Ep. 137",20,164414,9279,0,NaN,2023-05-04T13:00:42Z,2510,"['kinda funny games', 'kfg', 'kf games', 'kfgd', 'kinda funny games daily', 'games daily', 'gamescast', 'kinda funny gamescast', 'greg miller', 'gameovergreggy', 'greggy', 'tim gettys', 'nick scarpino', 'andy cortez', 'nitro rifle', 'playstation', 'ps I love you xoxo', 'reviews', 'impressions', 'previews', 'preview', 'review', 'ps I love you', 'ps', 'ps5', 'ps4', 'xbox', 'xcast', 'playstation podcast', 'xbox podcast', 'podcast', 'video game news', 'Nintendo', 'switch', 'snowbikemike', 'grand theft auto', 'gta', 'gta online', 'fortnite', 'sonic', 'resident evil', 'metal gear solid']"
7,SON TUNG M-TP | MAKING MY WAY | OFFICIAL VISUALIZER,10,3487874,431468,0,NaN,2023-05-04T17:00:29Z,258,"['son tung', 'sơn tùng', 'son tung mtp', 'sơn tùng mtp', 'sơn tùng comeback', 'making my way', 'making my way sơn tùng', 'making my way son tung mtp', 'sơn tùng making my way', 'son tung making my way', 'sơn tùng mtp making my way', 'son tung mtp making my way', 'making my way son tung', 'mmw sơn tùng', 'mmw son tung mtp', 'mtp']"
8,aespa 에스파 'Thirsty' Track Video,10,1208614,166516,0,NaN,2023-05-04T15:00:23Z,146,"['aespa', '에스파', '카리나', '윈터', '지젤', '닝닝', '트랙비디오', '마이월드', '마이', '수록곡', '뮤직비디오', '뮤비', 'karina', 'winter', 'giselle', 'ningning', 'track video', 'my world', 'my', 'b-side', 'music video', 'mv', 'thirsty']"
9,JAILER - Release Date Announcement | Superstar Rajinikanth | Sun Pictures | Nelson | Anirudh,24,3466941,227614,0,NaN,2023-05-04T12:30:02Z,48,"['thalaivar 169 sun pictures', 'rajinikanth 169 movie', 'anirudh musical songs', 'anirudh musical movies', 'sun pictures update', 'sun pictures new update', 'Jailer glimpse', 'glimpse of jailer', 'jailer rajinikanth', 'jailer teaser', 'jailer trailer', 'jailer update', 'Jailer', 'jailer movie', 'Jailer release date', 'Jailer movie', 'jailer movie release date', 'jailer movie update', 'jailer release', 'jailer release date tamil', 'jailer release date rajinikanth', 'jailer release date', 'sun pictures jailer making']"
10,Nick Eh 30 reacts to THE FORCE in Fortnite!,20,474464,12393,0,NaN,2023-05-03T22:14:58Z,1295,"['fortnite', 'fortnite gameplay', 'fortnite battle royale', 'fortnite funny moments', 'fortnite new update', 'fortnite victory royale', 'Fortnite Item Shop', 'Fortnite funny', 'Fortnite tips', 'Fortnite Update', 'Fortnite How To Win', 'Fortnite how to play', 'Fortnite Victory Royale', 'Fortnite tournament', 'fortnite best moments', 'Fortnite event', 'Nick eh 30', 'FORTNITE new map', 'Fortnite live', 'Fortnite nick eh 30', 'fortnite new season', 'Fortnite Chapter 4', 'Fortnite Chapter 4 Season 3', 'Fortnite Season 3']"
11,Tego Calderón - La Receta (Official Video),10,1322591,121407,0,NaN,2023-05-03T17:00:09Z,191,"['Tego Calderón', 'Tego', 'Tego Calderon', 'La Receta', 'Tego Calderon la receta', 'la receta tego calderon', 'la receta letra tego caldero', 'tego calderon la receta letra', 'nueva cancion tego calderon', 'tego calderon nueva cancion', 'lanzamiento tego calderon', 'tego calderon lanzamiento', 'musica tego calderom', 'tego calderon musica', 'canciones tego calderon', 'bandolero tego', 'don omar', 'daddy yankee', 'UML', 'latino', 'Tego Calderon no pasa de moda', 'fast furious', 'rapidos']"
12,It's Always Sunny in Philadelphia | Season 16 Official Trailer | FX,24,1213543,15934,0,NaN,2023-05-03T16:29:52Z,90,"['FX', ""It's Always Sunny in Philadelphia"", 'comedy', 'black comedy', 'Ronald “Mac” McDonald', 'Charlie Kelly', 'Dennis Reynolds', 'Dee Reynolds', 'Frank Reynolds', 'Rob McElhenney', 'Charlie Day', 'Glenn Howerton', 'Kaitlin Olson', 'Danny DeVito', 'Season 16', ""Season 16 it's always sunny"", ""it's always sunny"", 'IASIP', ""It's always sunny in philly"", ""it's always sunny trailer"", 'new season', 'Aaron Paul', 'Breaking bad actors', 'Bryan Cranston', 'Actor cameo', 'cameos', 'celeb cameo', 'official trailer', 'always sunny season 16']"
13,tWitch's widow opens up on how she explains his loss to their kids,25,787149,8244,0,NaN,2023-05-03T13:00:01Z,472,"['Al Roker', 'Entertainment', 'Food', 'Hoda Kotb', 'International News', 'Money', 'Natalie Morales', 'Savannah Gutherie', 'Sports', 'Style', 'Today', 'Today Show', 'breaking news', 'concerts', 'domestic news', 'health', 'home', 'interviews', 'media', 'parents', 'pets', 'politics', 'shopping', 'weather']"
14,We Tried Making Japanese Aesthetic Sandwiches,22,318533,19992,0,NaN,2023-05-04T02:14:34Z,1455,"['Making aesthetic sandwiches', 'japanese sandwiches', 'japanese aesthetic sandwiches', 'aesthetic sandwiches', 'cooking', 'baking', 'taste test', 'food', 'recipe', 'tiktok recipe', 'viral recipe', 'japan', 'japanese recipe', 'japanese food', 'japanese taste test', 'strawberries & cream', 'fruit flower', 'egg sandwich', 'safiya nygaard', 'safiya and tyler', 'tyler williams', 'safia', 'sofia', 'sofiya']"
