,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,6M0kT4EuKUA,2023-05-12T09:28:10Z,1589,1297062,20814,24,0.22083333333333333,49278.0,10.858008658008657,449.0,3.5185185185185186
2,6M0kT4EuKUA,2023-05-12T09:28:10Z,1589,1333868,21126,24,0.25416666666666665,36806.0,0.05974025974025974,312.0,0.9814814814814815
3,6M0kT4EuKUA,2023-05-12T09:28:10Z,1589,1369519,21384,24,0.2875,35651.0,-0.9402597402597402,258.0,-0.018518518518518517
4,6M0kT4EuKUA,2023-05-12T09:28:10Z,1589,1406256,21643,24,0.32083333333333336,36737.0,0.0,259.0,0.0
5,6M0kT4EuKUA,2023-05-12T09:28:10Z,1589,1429603,21833,24,0.3541666666666667,23347.0,-11.593073593073592,190.0,-1.2777777777777777
