,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,qp6xBnOwSBc,2023-05-14T01:00:30Z,837,142623,3263,1,0.16527777777777777,3096.0,1.5669745958429562,39.0,2.2
2,qp6xBnOwSBc,2023-05-14T01:00:30Z,837,144362,3278,1,0.1986111111111111,1739.0,0.0,15.0,-0.2
3,qp6xBnOwSBc,2023-05-14T01:00:30Z,837,145677,3295,1,0.23194444444444445,1315.0,-0.4896073903002309,17.0,0.0
4,qp6xBnOwSBc,2023-05-14T01:00:30Z,837,147992,3322,1,0.2652777777777778,2315.0,0.6651270207852193,27.0,1.0
5,qp6xBnOwSBc,2023-05-14T01:00:30Z,837,149441,3339,1,0.2986111111111111,1449.0,-0.3348729792147806,17.0,0.0
