,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,sP0E6y0gWxA,2023-04-23T10:00:11Z,198,676376,19570,10,0.8861111111111111,7109.0,0.7418673426277989,43.0,1.3333333333333333
2,sP0E6y0gWxA,2023-04-23T10:00:11Z,198,682907,19606,10,0.9194444444444444,6531.0,-0.23489649345162653,36.0,0.2962962962962963
3,sP0E6y0gWxA,2023-04-23T10:00:11Z,198,688483,19638,10,0.9527777777777777,5576.0,-1.8487536966624418,32.0,-0.2962962962962963
4,sP0E6y0gWxA,2023-04-23T10:00:11Z,198,695292,19666,10,0.9861111111111112,6809.0,0.23489649345162653,28.0,-0.8888888888888888
