,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,PQ571N5c-v0,2023-05-05T05:01:04Z,1022,18273,284,17,0.4597222222222222,94.0,0.0,0.0,-0.5
2,PQ571N5c-v0,2023-05-05T05:01:04Z,1022,18349,286,17,0.4930555555555556,76.0,-0.75,2.0,0.5
3,PQ571N5c-v0,2023-05-05T05:01:04Z,1022,18449,288,17,0.5263888888888889,100.0,0.25,2.0,0.5
4,PQ571N5c-v0,2023-05-05T05:01:04Z,1022,18557,289,17,0.5597222222222222,108.0,0.5833333333333334,1.0,0.0
5,PQ571N5c-v0,2023-05-05T05:01:04Z,1022,18633,289,17,0.5930555555555556,76.0,-0.75,0.0,-0.5
