,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,fZO-XPTC7GQ,2023-05-16T09:30:10Z,1195,49047,856,17,0.0875,6227.0,2.4599439775910366,54.0,7.4
2,fZO-XPTC7GQ,2023-05-16T09:30:10Z,1195,52028,875,17,0.12083333333333333,2981.0,0.6414565826330533,19.0,0.4
3,fZO-XPTC7GQ,2023-05-16T09:30:10Z,1195,53864,892,17,0.15416666666666667,1836.0,0.0,17.0,0.0
4,fZO-XPTC7GQ,2023-05-16T09:30:10Z,1195,55060,905,17,0.1875,1196.0,-0.3585434173669468,13.0,-0.8
5,fZO-XPTC7GQ,2023-05-16T09:30:10Z,1195,56121,919,17,0.22083333333333333,1061.0,-0.4341736694677871,14.0,-0.6
