,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,YcugHNWsY5I,2023-05-14T08:00:14Z,518,213476,6155,22,0.15555555555555556,9727.0,0.8560629921259842,157.0,2.0
2,YcugHNWsY5I,2023-05-14T08:00:14Z,518,222839,6264,22,0.18888888888888888,9363.0,0.7414173228346457,109.0,0.8292682926829268
3,YcugHNWsY5I,2023-05-14T08:00:14Z,518,229848,6332,22,0.2222222222222222,7009.0,0.0,68.0,-0.17073170731707318
4,YcugHNWsY5I,2023-05-14T08:00:14Z,518,236036,6407,22,0.25555555555555554,6188.0,-0.2585826771653543,75.0,0.0
5,YcugHNWsY5I,2023-05-14T08:00:14Z,518,240446,6458,22,0.28888888888888886,4410.0,-0.8185826771653544,51.0,-0.5853658536585366
