,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,VfMRhj4tlqc,2023-05-13T05:00:10Z,2403,1340394,34518,24,0.19305555555555556,115453.0,0.5421132504979608,2622.0,0.4260485651214128
2,VfMRhj4tlqc,2023-05-13T05:00:10Z,2403,1444416,36947,24,0.2263888888888889,104022.0,0.0,2429.0,0.0
3,VfMRhj4tlqc,2023-05-13T05:00:10Z,2403,1570073,39393,24,0.25972222222222224,125657.0,1.0260362325713743,2446.0,0.037527593818984545
4,VfMRhj4tlqc,2023-05-13T05:00:10Z,2403,1664440,41386,24,0.29305555555555557,94367.0,-0.4578867495020393,1993.0,-0.9624724061810155
5,VfMRhj4tlqc,2023-05-13T05:00:10Z,2403,1727158,42676,24,0.3263888888888889,62718.0,-1.9588352461348761,1290.0,-2.514348785871965
