,id,date,duration,views,likes,category_id,update_diff,views_diff,views_diff_scaled,likes_diff,likes_diff_scaled
1,jizPuU5mxHg,2023-05-15T04:09:48Z,1230,210912,2854,20,0.12777777777777777,8227.0,0.6657501963864886,91.0,1.0
2,jizPuU5mxHg,2023-05-15T04:09:48Z,1230,220490,2945,20,0.16111111111111112,9578.0,1.1963864886095836,91.0,1.0
3,jizPuU5mxHg,2023-05-15T04:09:48Z,1230,226171,3000,20,0.19444444444444445,5681.0,-0.33424980361351136,55.0,0.0
4,jizPuU5mxHg,2023-05-15T04:09:48Z,1230,232703,3055,20,0.22777777777777777,6532.0,0.0,55.0,0.0
5,jizPuU5mxHg,2023-05-15T04:09:48Z,1230,237211,3090,20,0.2611111111111111,4508.0,-0.7949725058915946,35.0,-0.5555555555555556
