,id,date,duration,views,likes,category_id,hour,update_diff
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1215204,16899,24,19,466
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1215905,16903,24,20,467
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1216489,16909,24,21,468
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1217077,16920,24,22,469
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1217795,16924,24,23,470
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1218311,16931,24,0,471
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1219003,16931,24,1,472
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1219423,16934,24,2,473
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1219963,16938,24,3,474
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1220216,16939,24,4,475
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1220452,16940,24,5,476
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1220553,16945,24,6,477
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1220680,16949,24,7,478
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1220754,16954,24,8,479
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1220889,16958,24,9,480
0,fbtZuCYdY0A,2023-05-05T09:00:20Z,933,1221142,16959,24,10,481
