,id,date,duration,views,likes,category_id,hour,update_diff
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2161594,32781,1,16,631
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2162149,32797,1,17,632
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2163302,32809,1,18,633
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2164616,32832,1,19,634
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2166450,32853,1,20,635
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2168196,32873,1,21,636
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2169755,32891,1,22,637
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2171980,32900,1,23,638
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2173926,32913,1,0,639
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2176458,32923,1,1,640
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2177664,32936,1,2,641
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2179268,32946,1,3,642
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2180328,32952,1,4,643
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2181110,32956,1,5,644
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2181516,32960,1,6,645
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2181907,32963,1,7,646
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2182074,32970,1,8,647
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2182370,32971,1,9,648
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2183056,32975,1,10,649
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2183654,32979,1,11,650
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2184053,32988,1,12,651
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2184507,32994,1,13,652
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2184606,32994,1,14,653
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2184606,32994,1,15,654
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2184606,32994,1,16,655
0,oixbp4FDH4w,2023-04-29T09:15:28Z,249,2187040,33024,1,17,656
