,date,duration,views,likes,category_id,hour,update_diff,id
WM-q3yIeXxU,2023-05-14T09:00:31Z,734,797151,19854,24,16,31,
WM-q3yIeXxU,2023-05-14T09:00:31Z,734,807959,20162,24,17,32,
0,2023-05-14T09:00:31Z,734,826058,20511,24,18,33,WM-q3yIeXxU
0,2023-05-14T09:00:31Z,734,842478,20781,24,19,34,WM-q3yIeXxU
0,2023-05-14T09:00:31Z,734,860236,20979,24,20,35,WM-q3yIeXxU
0,2023-05-14T09:00:31Z,734,878519,21152,24,21,36,WM-q3yIeXxU
0,2023-05-14T09:00:31Z,734,891121,21298,24,22,37,WM-q3yIeXxU
0,2023-05-14T09:00:31Z,734,899619,21450,24,23,38,WM-q3yIeXxU
0,2023-05-14T09:00:31Z,734,907935,21589,24,0,39,WM-q3yIeXxU
0,2023-05-14T09:00:31Z,734,916803,21675,24,1,40,WM-q3yIeXxU
