,id,date,duration,views,likes,category_id,hour,update_diff
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1209631,18789,23,23,95
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1220958,18847,23,0,96
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1229789,18899,23,1,97
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1236794,18931,23,2,98
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1245796,18954,23,3,99
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1251313,18972,23,4,100
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1254939,18987,23,5,101
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1257575,19000,23,6,102
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1259163,19018,23,7,103
0,xForvQCUJB8,2023-05-20T00:00:08Z,3028,1260875,19048,23,8,104
