,id,date,duration,views,likes,category_id,hour,update_diff
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,34987,609,17,9,190
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,34996,609,17,10,191
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35007,609,17,11,192
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35017,610,17,12,193
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35042,610,17,13,194
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35087,610,17,14,195
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35117,610,17,15,196
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35167,610,17,16,197
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35193,610,17,17,198
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35194,611,17,18,199
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35256,613,17,19,200
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35259,613,17,20,201
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35270,613,17,21,202
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35297,613,17,22,203
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35323,614,17,23,204
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35355,614,17,0,205
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35393,614,17,1,206
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35419,614,17,2,207
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35463,614,17,3,208
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35542,614,17,4,209
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35580,614,17,5,210
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35588,614,17,6,211
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35598,614,17,7,212
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35601,614,17,8,213
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35606,614,17,9,214
0,tKB9aCfbeTI,2023-05-08T11:15:09Z,1005,35616,614,17,10,215
