,date,duration,views,likes,category_id,hour,update_diff,id
F7GHz5G5akk,2023-05-14T22:43:24Z,25335,3669,91,20,10,12,
F7GHz5G5akk,2023-05-14T22:43:24Z,25335,4498,102,20,11,13,
F7GHz5G5akk,2023-05-14T22:43:24Z,25335,5415,112,20,12,14,
F7GHz5G5akk,2023-05-14T22:43:24Z,25335,6387,119,20,13,15,
F7GHz5G5akk,2023-05-14T22:43:24Z,25335,7324,131,20,15,16,
F7GHz5G5akk,2023-05-14T22:43:24Z,25335,8394,145,20,16,17,
F7GHz5G5akk,2023-05-14T22:43:24Z,25335,9121,153,20,17,18,
0,2023-05-14T22:43:24Z,25335,10306,165,20,18,19,F7GHz5G5akk
0,2023-05-14T22:43:24Z,25335,11435,172,20,19,20,F7GHz5G5akk
0,2023-05-14T22:43:24Z,25335,12361,180,20,20,21,F7GHz5G5akk
0,2023-05-14T22:43:24Z,25335,13419,184,20,21,22,F7GHz5G5akk
0,2023-05-14T22:43:24Z,25335,14177,187,20,22,23,F7GHz5G5akk
0,2023-05-14T22:43:24Z,25335,14883,191,20,23,24,F7GHz5G5akk
0,2023-05-14T22:43:24Z,25335,15451,200,20,0,25,F7GHz5G5akk
0,2023-05-14T22:43:24Z,25335,16146,207,20,1,26,F7GHz5G5akk
