,id,date,duration,views,likes,category_id,hour,update_diff
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,543382,7574,22,23,85
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,544476,7584,22,0,86
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,545309,7586,22,1,87
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,546095,7594,22,2,88
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,547111,7602,22,3,89
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,547832,7603,22,4,90
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,548373,7604,22,5,91
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,548868,7604,22,6,92
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,549135,7605,22,7,93
0,oDb0oXRLCNI,2023-05-20T10:00:37Z,1648,549367,7608,22,8,94
