,id,date,duration,views,likes,category_id,hour,update_diff
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63115,776,26,13,123
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63169,776,26,14,124
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63212,776,26,15,125
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63258,776,26,16,126
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63279,778,26,17,127
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63323,778,26,18,128
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63354,781,26,19,129
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63426,780,26,20,130
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63489,780,26,21,131
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63543,780,26,22,132
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63604,780,26,23,133
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63660,781,26,0,134
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63725,781,26,1,135
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63762,781,26,2,136
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63821,781,26,3,137
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63875,782,26,4,138
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63911,782,26,5,139
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63943,783,26,6,140
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63959,783,26,7,141
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63970,783,26,8,142
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63983,783,26,9,143
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,63998,784,26,10,144
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64013,785,26,11,145
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64044,785,26,12,146
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64072,785,26,13,147
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64113,786,26,14,148
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64140,786,26,15,149
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64168,786,26,16,150
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64205,786,26,17,151
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64233,786,26,18,152
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64289,788,26,19,153
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64327,788,26,20,154
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64423,788,26,21,155
0,nY7chyEPkVQ,2023-05-14T10:00:12Z,602,64465,788,26,22,156
