,id,date,duration,views,likes,category_id,hour,update_diff
0,VPkz-pwdn0I,2023-05-03T07:36:32Z,917,48340,316,24,0,400
0,VPkz-pwdn0I,2023-05-03T07:36:32Z,917,48397,316,24,1,401
0,VPkz-pwdn0I,2023-05-03T07:36:32Z,917,48447,316,24,2,402
0,VPkz-pwdn0I,2023-05-03T07:36:32Z,917,48489,317,24,3,403
