,id,date,duration,views,likes,category_id,hour,update_diff
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2198133,98910,23,0,252
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2200220,98949,23,1,253
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2201801,98971,23,2,254
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2203408,98996,23,3,255
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2204758,99018,23,4,256
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2206003,99034,23,5,257
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2207010,99057,23,6,258
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2207691,99076,23,7,259
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2208479,99092,23,8,260
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2209033,99111,23,9,261
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2209701,99128,23,10,262
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2210424,99149,23,11,263
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2211349,99171,23,12,264
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2212391,99199,23,13,265
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2213431,99230,23,14,266
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2214816,99257,23,15,267
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2215839,99292,23,16,268
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2216868,99323,23,17,269
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2218245,99351,23,18,270
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2219739,99376,23,19,271
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2220376,99403,23,20,272
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2222139,99429,23,21,273
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2223282,99462,23,22,274
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2225017,99492,23,23,275
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2226260,99523,23,0,276
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2227687,99557,23,1,277
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2228819,99583,23,2,278
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2230196,99608,23,3,279
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2231135,99625,23,4,280
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2232113,99639,23,5,281
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2232820,99653,23,6,282
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2233603,99668,23,7,283
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2234130,99677,23,8,284
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2234462,99686,23,9,285
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2235037,99698,23,10,286
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2235641,99709,23,11,287
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2236135,99720,23,12,288
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2236758,99735,23,13,289
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2237762,99756,23,14,291
0,6UOVXXwqc5I,2023-05-10T11:30:54Z,700,2238197,99767,23,15,291
