,date,duration,views,likes,category_id,hour,update_diff,id
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,405858,15133,24,10,217,
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,406221,15143,24,11,218,
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,406512,15156,24,12,219,
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,406921,15174,24,13,220,
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,407423,15184,24,14,221,
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,407874,15194,24,15,222,
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,408374,15200,24,16,223,
4ZXlTySzkAA,2023-05-06T08:58:41Z,213,408737,15213,24,17,224,
0,2023-05-06T08:58:41Z,213,409439,15226,24,18,225,4ZXlTySzkAA
0,2023-05-06T08:58:41Z,213,409903,15240,24,19,226,4ZXlTySzkAA
0,2023-05-06T08:58:41Z,213,410379,15245,24,20,227,4ZXlTySzkAA
0,2023-05-06T08:58:41Z,213,410970,15259,24,21,228,4ZXlTySzkAA
0,2023-05-06T08:58:41Z,213,411637,15279,24,22,229,4ZXlTySzkAA
0,2023-05-06T08:58:41Z,213,412306,15298,24,23,230,4ZXlTySzkAA
0,2023-05-06T08:58:41Z,213,413042,15318,24,0,231,4ZXlTySzkAA
0,2023-05-06T08:58:41Z,213,413916,15330,24,1,232,4ZXlTySzkAA
