,date,duration,views,likes,category_id,hour,update_diff,id
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,608472,63318,10,10,333,
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,608625,63333,10,11,334,
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,608717,63344,10,12,335,
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,608951,63358,10,13,336,
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,609212,63368,10,14,337,
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,609510,63384,10,15,338,
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,609796,63400,10,16,339,
E6FEz_lXTLk,2023-05-01T13:00:10Z,1186,610011,63413,10,17,340,
0,2023-05-01T13:00:10Z,1186,610371,63422,10,18,341,E6FEz_lXTLk
0,2023-05-01T13:00:10Z,1186,610687,63445,10,19,342,E6FEz_lXTLk
0,2023-05-01T13:00:10Z,1186,610930,63458,10,20,343,E6FEz_lXTLk
0,2023-05-01T13:00:10Z,1186,611281,63477,10,21,344,E6FEz_lXTLk
0,2023-05-01T13:00:10Z,1186,611560,63508,10,22,345,E6FEz_lXTLk
0,2023-05-01T13:00:10Z,1186,611924,63531,10,23,346,E6FEz_lXTLk
0,2023-05-01T13:00:10Z,1186,612225,63548,10,0,347,E6FEz_lXTLk
0,2023-05-01T13:00:10Z,1186,612738,63568,10,1,348,E6FEz_lXTLk
