,id,date,duration,views,likes,category_id,hour,update_diff
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2537633,56681,23,13,145
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2545467,56838,23,14,146
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2553638,56970,23,15,147
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2565776,57096,23,16,148
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2573233,57256,23,17,149
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2582588,57417,23,18,150
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2589854,57579,23,19,151
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2600290,57788,23,20,152
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2611028,57920,23,21,153
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2618226,58039,23,22,154
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2629477,58160,23,23,155
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2637633,58310,23,0,156
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2646885,58437,23,1,157
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2653467,58534,23,2,158
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2663917,58586,23,3,159
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2671480,58616,23,4,160
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2676775,58640,23,5,161
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2679941,58664,23,6,162
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2682188,58702,23,7,163
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2683974,58754,23,8,164
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2686121,58839,23,9,165
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2689870,58927,23,10,166
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2694415,59013,23,11,167
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2701342,59109,23,12,168
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2708018,59194,23,13,169
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2714643,59284,23,14,170
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2719078,59361,23,15,171
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2726209,59461,23,16,172
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2732517,59569,23,17,173
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2738012,59681,23,18,174
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2747187,59783,23,19,175
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2751065,59896,23,20,176
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2760481,59990,23,21,177
0,RI4ysZ7w28k,2023-05-13T12:00:26Z,1247,2764875,60109,23,22,178
