,date,duration,views,likes,category_id,hour,update_diff,id
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8398,267,24,10,45,
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8451,269,24,11,46,
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8482,269,24,12,47,
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8531,269,24,13,48,
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8591,270,24,14,49,
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8623,271,24,15,50,
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8661,272,24,16,51,
b9zUAfB24vg,2023-05-13T13:00:22Z,362,8700,273,24,17,52,
0,2023-05-13T13:00:22Z,362,8743,273,24,18,53,b9zUAfB24vg
0,2023-05-13T13:00:22Z,362,8773,274,24,19,54,b9zUAfB24vg
0,2023-05-13T13:00:22Z,362,8812,276,24,20,55,b9zUAfB24vg
0,2023-05-13T13:00:22Z,362,8858,276,24,21,56,b9zUAfB24vg
0,2023-05-13T13:00:22Z,362,8898,278,24,22,57,b9zUAfB24vg
0,2023-05-13T13:00:22Z,362,8950,279,24,23,58,b9zUAfB24vg
0,2023-05-13T13:00:22Z,362,9008,280,24,0,59,b9zUAfB24vg
0,2023-05-13T13:00:22Z,362,9080,280,24,1,60,b9zUAfB24vg
