,date,duration,views,likes,category_id,hour,update_diff,id
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,512376,7858,23,10,71,
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,518786,7916,23,11,72,
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,523293,7962,23,12,73,
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,527259,8025,23,13,74,
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,531328,8068,23,14,75,
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,535648,8105,23,15,76,
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,539536,8143,23,16,77,
dpRVOtaRUsI,2023-05-12T11:17:31Z,1807,541827,8176,23,17,78,
0,2023-05-12T11:17:31Z,1807,545365,8216,23,18,79,dpRVOtaRUsI
0,2023-05-12T11:17:31Z,1807,548172,8265,23,19,80,dpRVOtaRUsI
0,2023-05-12T11:17:31Z,1807,551235,8309,23,20,81,dpRVOtaRUsI
0,2023-05-12T11:17:31Z,1807,555948,8365,23,21,82,dpRVOtaRUsI
0,2023-05-12T11:17:31Z,1807,559963,8416,23,22,83,dpRVOtaRUsI
0,2023-05-12T11:17:31Z,1807,563434,8446,23,23,84,dpRVOtaRUsI
0,2023-05-12T11:17:31Z,1807,566859,8480,23,0,85,dpRVOtaRUsI
0,2023-05-12T11:17:31Z,1807,570610,8503,23,1,86,dpRVOtaRUsI
