,id,date,duration,views,likes,category_id,hour,update_diff
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,425497,8490,24,15,149
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,426164,8494,24,16,150
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,426583,8500,24,17,151
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,427134,8507,24,18,152
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,427571,8515,24,19,153
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,428027,8525,24,20,154
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,428717,8534,24,21,155
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,429440,8547,24,22,156
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,430183,8565,24,23,157
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,430894,8573,24,0,158
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,431499,8578,24,1,159
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,432299,8581,24,2,160
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,433132,8583,24,3,161
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,433628,8583,24,4,162
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,434047,8583,24,5,163
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,434220,8584,24,6,164
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,434390,8585,24,7,165
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,434449,8589,24,8,166
0,C_uUez09jF8,2023-05-11T10:00:08Z,1501,434665,8594,24,9,167
