,date,duration,views,likes,category_id,hour,update_diff,id
PQ571N5c-v0,2023-05-05T05:01:04Z,1022,17882,281,17,10,246,
PQ571N5c-v0,2023-05-05T05:01:04Z,1022,17884,281,17,11,247,
PQ571N5c-v0,2023-05-05T05:01:04Z,1022,17890,281,17,12,248,
PQ571N5c-v0,2023-05-05T05:01:04Z,1022,17894,281,17,13,249,
PQ571N5c-v0,2023-05-05T05:01:04Z,1022,17899,281,17,15,250,
PQ571N5c-v0,2023-05-05T05:01:04Z,1022,17903,282,17,16,251,
PQ571N5c-v0,2023-05-05T05:01:04Z,1022,17904,283,17,17,252,
0,2023-05-05T05:01:04Z,1022,17914,283,17,18,253,PQ571N5c-v0
0,2023-05-05T05:01:04Z,1022,17919,283,17,19,254,PQ571N5c-v0
0,2023-05-05T05:01:04Z,1022,17923,283,17,20,255,PQ571N5c-v0
0,2023-05-05T05:01:04Z,1022,17928,283,17,21,256,PQ571N5c-v0
0,2023-05-05T05:01:04Z,1022,17932,283,17,22,257,PQ571N5c-v0
0,2023-05-05T05:01:04Z,1022,17932,283,17,23,258,PQ571N5c-v0
0,2023-05-05T05:01:04Z,1022,17936,283,17,0,259,PQ571N5c-v0
0,2023-05-05T05:01:04Z,1022,17945,283,17,1,260,PQ571N5c-v0
