,date,duration,views,likes,category_id,hour,update_diff,id
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,690526,15975,26,10,51,
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,693218,16027,26,11,52,
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,695284,16075,26,12,53,
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,697703,16119,26,13,54,
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,700378,16173,26,14,55,
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,702902,16224,26,15,56,
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,705836,16277,26,16,57,
Ne1wAVhKnZA,2023-05-13T07:23:44Z,719,708054,16351,26,17,58,
0,2023-05-13T07:23:44Z,719,712534,16412,26,18,59,Ne1wAVhKnZA
0,2023-05-13T07:23:44Z,719,716182,16478,26,19,60,Ne1wAVhKnZA
0,2023-05-13T07:23:44Z,719,719947,16544,26,20,61,Ne1wAVhKnZA
0,2023-05-13T07:23:44Z,719,724113,16621,26,21,62,Ne1wAVhKnZA
0,2023-05-13T07:23:44Z,719,728097,16702,26,22,63,Ne1wAVhKnZA
0,2023-05-13T07:23:44Z,719,732231,16780,26,23,64,Ne1wAVhKnZA
0,2023-05-13T07:23:44Z,719,736779,16872,26,0,65,Ne1wAVhKnZA
0,2023-05-13T07:23:44Z,719,742198,16915,26,1,66,Ne1wAVhKnZA
