,id,date,duration,views,likes,category_id,hour,update_diff
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,279073,10380,10,16,509
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,279324,10381,10,17,510
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,279687,10385,10,18,511
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,280058,10387,10,19,512
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,280426,10392,10,20,513
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,280809,10395,10,21,514
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,281076,10399,10,22,515
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,281520,10406,10,23,516
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,281882,10408,10,0,517
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,282416,10412,10,1,518
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,282631,10417,10,2,519
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,282999,10419,10,3,520
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,283297,10419,10,4,521
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,283523,10420,10,5,522
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,283646,10420,10,6,523
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,283819,10420,10,7,524
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,283893,10421,10,8,525
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,283977,10422,10,9,526
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,284257,10424,10,10,527
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,284663,10426,10,11,528
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,284940,10426,10,12,529
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,285046,10427,10,13,530
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,285343,10430,10,14,531
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,285474,10432,10,15,532
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,285790,10432,10,16,533
0,4ZjDoG0bc5Q,2023-05-04T11:00:09Z,235,286012,10432,10,17,534
