,id,date,duration,views,likes,category_id,hour,update_diff
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,927362,10022,24,16,630
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,927495,10025,24,17,631
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,927721,10025,24,18,632
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,927940,10028,24,19,633
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,928230,10029,24,20,634
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,928437,10030,24,21,635
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,928615,10033,24,22,636
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,928868,10034,24,23,637
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,929119,10037,24,0,638
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,929511,10039,24,1,639
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,929772,10041,24,2,640
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930079,10043,24,3,641
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930351,10044,24,4,642
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930538,10045,24,5,643
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930645,10045,24,6,644
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930730,10047,24,7,645
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930767,10047,24,8,646
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930843,10049,24,9,647
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,930971,10050,24,10,648
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,931110,10052,24,11,649
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,931231,10055,24,12,650
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,931358,10059,24,13,651
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,931518,10062,24,14,652
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,931689,10065,24,15,653
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,931900,10068,24,16,654
0,Hi4YBzLn8QY,2023-04-29T10:00:11Z,512,932026,10070,24,17,655
