,id,date,duration,views,likes,category_id,hour,update_diff
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1124284,14666,24,15,150
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1125739,14682,24,16,151
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1126618,14696,24,17,152
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1127991,14701,24,18,153
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1129161,14722,24,19,154
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1130390,14736,24,20,155
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1131818,14745,24,21,156
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1133267,14755,24,22,157
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1134497,14761,24,23,158
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1135703,14777,24,0,159
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1136628,14793,24,1,160
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1138020,14799,24,2,161
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1139980,14804,24,3,162
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1141027,14805,24,4,163
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1141947,14808,24,5,164
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1142381,14817,24,6,165
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1142826,14822,24,7,166
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1143121,14824,24,8,167
0,jduEqrpjI8U,2023-05-11T09:00:25Z,840,1143915,14832,24,9,168
