,id,date,duration,views,likes,category_id,hour,update_diff
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,575733,,24,23,421
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,575963,,24,0,422
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,576192,,24,1,423
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,576369,,24,2,424
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,576638,,24,3,425
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,576796,,24,4,426
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,576915,,24,5,427
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,576991,,24,6,428
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,577021,,24,7,429
0,jxhExdGg8Nk,2023-05-06T10:00:29Z,532,577058,,24,8,430
