,id,date,duration,views,likes,category_id,hour,update_diff
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,409884,6499,23,0,61
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,411336,6515,23,1,62
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,412447,6527,23,2,63
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,413605,6536,23,3,64
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,414936,6547,23,4,65
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,416112,6552,23,5,66
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,417045,6558,23,6,67
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,417581,6563,23,7,68
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,418189,6573,23,8,69
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,418872,6581,23,9,70
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,419886,6593,23,10,71
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,420770,6610,23,11,72
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,421959,6631,23,12,73
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,423278,6657,23,13,74
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,424584,6670,23,14,75
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,426110,6682,23,15,76
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,427221,6694,23,16,77
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,428163,6722,23,17,78
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,429606,6738,23,18,79
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,430998,6761,23,19,80
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,431630,6782,23,20,81
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,433663,6802,23,21,82
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,434918,6815,23,22,83
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,436791,6826,23,23,84
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,437763,6847,23,0,85
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,438811,6855,23,1,86
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,439664,6862,23,2,87
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,441165,6872,23,3,88
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,442180,6873,23,4,89
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,443203,6874,23,5,90
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,443709,6878,23,6,91
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,444291,6894,23,7,92
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,444914,6923,23,8,93
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,445813,6941,23,9,94
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,449314,6956,23,10,95
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,452327,6970,23,11,96
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,453389,6977,23,12,97
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,454668,6993,23,13,98
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,456077,7015,23,14,99
0,Q9BwMP1LaMc,2023-05-18T11:16:12Z,724,456792,7021,23,15,100
