,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,eQBs94MGSjA,[오늘은 우쿨렐레] 1. 우쿨렐레 독학으로 처음 배우기,10,51216,NaN,0,NaN,2019-07-15T04:22:26Z,1060,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레', '우쿨렐레레슨']"
1,nR28jcpvMHU,[오늘은 우쿨렐레] 2. 8비트 고고  왈츠 연습,10,20412,NaN,0,NaN,2019-07-16T10:15:11Z,1044,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
2,RRexNMT1sXE,[오늘은 우쿨렐레] 3. 스윙  셔플 리듬 연습. 바블껌-연가,10,30744,NaN,0,NaN,2019-07-19T13:51:44Z,830,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
3,4LAPJnZdD3w,[오늘은 우쿨렐레] 4. 칼립소 리듬 연습. 동물농장  남궁옥분 - 꿈을 먹는 젊은이,10,18645,NaN,0,NaN,2019-07-19T15:34:48Z,949,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
4,zIFGv-24_wk,[오늘은 우쿨렐레] 5. 컷팅 연습. 코끼리 아저씨,10,12993,NaN,0,NaN,2019-07-23T10:32:09Z,930,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
5,4UaVODtWpGU,[오늘은 우쿨렐레] 6. 슬로우락 리듬  아르페지오 연습. 양희은 - 이루어질 수 없는 사랑,10,34310,NaN,0,NaN,2019-07-24T13:58:53Z,998,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
6,_LHTnP8o488,[오늘은 우쿨렐레] 7. 8비트  스윙리듬 연습  초록바다  악동뮤지션 - I Love You,10,11199,NaN,0,NaN,2019-08-05T10:35:03Z,1282,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
7,t-rOlMmHOB0,[오늘은 우쿨렐레] 8. 버스커버스커 - 벚꽃엔딩,10,8931,NaN,0,NaN,2019-08-06T07:52:58Z,743,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
8,to0M4XgLJxs,[오늘은 우쿨렐레] 9. 이문세 - 사랑이 지나가면,10,9581,NaN,0,NaN,2019-08-06T10:32:47Z,799,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
9,o1d_lvStixU,[오늘은 우쿨렐레] 10. 생일 축하 노래,10,15056,NaN,0,NaN,2019-08-10T09:58:23Z,546,"['ezguitar.net', '황선생기타교실', '우쿨렐레독학', '우쿨렐레초보', '우쿨렐레레슨', '우쿨렐레강좌', '우쿨렐레배우기', '우크렐레']"
