,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,v6NPi23XCTo,'가오를 잡다' 라는 뜻의 진정한 의미를 알아버렸습니다 - 용과같이7 - 제1장- 빛과 그림자,20,409538,3474,0,NaN,2020-01-16T18:33:16Z,28268.43,7393,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '용과같이7']"
1,l8DtuSRtQB4,감방에서 18년 썩고 나오면 두목이 기다려 줄까? - 용과같이7 - 제2장- 피의 재회,20,343417,2160,0,NaN,2020-01-17T16:38:47Z,28246.34,6712,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '용과같이7']"
2,UJraedqd7Jo,노숙자들과 함께 생활해 보았습니다 - 용과같이7 - 제3장- 밑바닥 거리,20,180416,1612,0,NaN,2020-01-18T19:43:35Z,28219.26,6949,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '노숙자', '용과같이7']"
3,Uzoc64NSrG0,야쿠자가 요양원을 운영하면 일어나는 일 - 용과같이7 - 제4장- 요코하마의 용,20,249509,1799,0,NaN,2020-01-19T19:38:28Z,28195.35,13616,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '요양원', '야쿠자', '용과같이7']"
4,xChwzEiZx9A,BJ들과 한 판 붙어보았습니다 - 용과같이7 - 제5장- 류만의 남자,20,196851,1412,0,NaN,2020-01-20T17:13:01Z,28173.77,12545,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', 'bj', '용과같이7']"
5,HLybcc7LO5M,한국인 덕분에 살았습니다 - 용과같이7 - 제6장- 전화의 방아쇠,20,148184,1333,0,NaN,2020-01-21T12:00:04Z,28154.99,7603,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '용과같이7', '한국', '한국인']"
6,Ik6tNX2MR28,한국인 때문에 죽을 뻔 했습니다 - 용과같이7 - 제7장- 거미줄,20,156416,1169,0,NaN,2020-01-23T08:23:44Z,28110.59,12278,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '거미', '거미줄', '한국', '한국인', '용과같이7']"
7,28UwTTNnmns,그새끼의 배신 - 용과같이7 - 제8장- 표박의 이면,20,91543,890,0,NaN,2020-01-23T18:05:43Z,28100.89,3144,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '난바', '용과같이7', '배신', '통수', '뒤통수']"
8,xgLHvY9JdLA,철구업에 당했습니다 - 용과같이7 - 제9장- 사상누각,20,154119,1223,0,NaN,2020-01-24T17:11:06Z,28077.8,10754,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '철구', 'bj', '사상누각', '용과같이7']"
9,0XNJ6t2wfn4,위조지폐를 넣어둔 사람을 알았습니다 - 용과같이7 - 제10장- 은위병행을 잊지마라,20,127238,968,0,NaN,2020-01-26T19:00:56Z,28027.97,11242,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '위조지폐', '위조', '지폐', '위폐', '용과같이', '용과같이7']"
10,rxnOPcFUqHw,18년만에 그 분을 만났습니다 - 용과같이7 - 제11장- 싸움의 승산,20,106564,884,0,NaN,2020-01-27T18:36:01Z,28004.39,5471,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '싸움', '격투', '격투기', '용과같이7']"
11,RpTioqGR6j8,아라카와 어르신을 다시 만났습니다 - 용과같이7 - 제12-2장- 야쿠자의 종언,20,104400,788,0,NaN,2020-01-29T17:54:59Z,27957.07,9638,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '아라카와', '용과같이', '용과같이7']"
12,ICMNfQQiYhg,배신당하지 않았다는 희망 - 용과같이7 - 제12-1장-  야쿠자의 종언,20,98382,791,0,NaN,2020-01-29T17:59:01Z,27957.0,15258,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '용과같이7']"
13,gGtnPZXzvzQ,밝혀지는 출생의 비밀 - 용과같이7 - 제13장 코인로커 베이비,20,97313,799,0,NaN,2020-01-30T15:10:11Z,27935.82,6810,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '용과같이7']"
14,Un2CZQgZ_-Q,살인범이 밝혀지다 - 용과같이7 - 제14장 전승,20,95657,729,0,NaN,2020-01-31T21:13:56Z,27905.76,7868,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '용과같이7']"
15,3IuIaa_emXI,와 이게 이렇게 되네 - 용과같이7 - 15장(완) 출세의 말로,20,124520,1204,0,NaN,2020-02-01T19:29:19Z,27883.5,15945,"['우왁굳', '우왕굳', '우왁굳의게임방송', '왁두', '종합게임', '리그오브레전드', '롤', '스팀게임', '쿠소게임', '인디게임', '비디오게임', '레이싱게임', '레이스게임', '오버워치', '배틀그라운드', '배그', 'vr', '마인크래프트', '마크', 'vrchat', 'vr챗', '노가리', '썰', '용과같이7', '용과같이 제로']"
