,title,category_id,views,likes,favorites,comments,date,tags
0,드디어 돌아온 광희 [네고왕] Ep.0,23,1666303,53278,0,Nan,2022-02-10T09:30:01Z,"['네고왕', '황광희', '레전드', '달라스튜디오', '네고', '광희', '워크맨', '와썹맨', '레고왕', 'bbq', '비비큐치킨', '내고왕', '기업리뷰', '메이킹', '광희컴백']"
1,광희하면 치킨. 치킨하면 광희 [네고왕] Ep.1,23,3266792,77558,0,Nan,2022-02-17T09:30:03Z,"['네고왕', '인터뷰', '치킨네고', '네고', '바른치킨', '황광희', '광희', 'bbq', 'bhc', '양념치킨', '후라이드치킨', '먹방', '기업리뷰', '워크맨', '내고']"
2,올겨울 네고어때 반값어때 공짜어때 [네고왕] Ep.2,23,2410524,43503,0,Nan,2022-02-24T09:30:09Z,"['네고왕', '인맥왕', '내고', '광희', '황광희', '여기어때', '여행', '호텔', '펜션', '숙박', '호캉스', '야놀자', '독채펜션', '풀빌라', '프라이빗', '숙소', '모텔', '할인']"
3,코시국 마스크 가격 조졌다 [네고왕] Ep.3,23,1816236,33399,0,Nan,2022-03-03T09:30:10Z,"['네고왕', '인맥왕', '내고', '광희', '황광희', '마스크', '코시국', 'ts', '샴푸', '탈모', '손흥민', 'GD', '기업리뷰', '제품리뷰', '내고왕', 'KF94']"
4,유산균왕 만나고 역대급 할인율 먹여왔다 [네고왕] Ep.4,23,1455653,32382,0,Nan,2022-03-10T09:30:05Z,"['네고왕', '내고', '광희', '황광희', '유산균', '비오비타', '일동제약', '변비', '쾌변', '유산균 네고', '네고왕 유산균', '네고왕 비오비타', '비올레타', '비오비타 비올레타', '유산균 효능', '유산균 추천', '프로바이오틱스']"
5,모 아니면 도 샴푸 걸고 레전드 네고해왔다 [네고왕] Ep.5,23,1646749,28737,0,Nan,2022-03-17T09:30:14Z,"['네고왕', '터키즈', '문명특급', '내고', '광희', '황광희', '샴푸', '엘라스틴', '닥터그루트', 'LG', 'LG생활건강', '네고왕 샴푸', '샴푸네고', '케라시스', '려', '리엔', '머릿결', '탈모', '탈모 샴푸', 'TS 샴푸', '전지현', '전지현 샴푸', '전지현 엘라스틴']"
6,네고왕 하이라이트 + 미방분 모아왔다 [네고왕] 특별편,23,685367,15035,0,Nan,2022-03-31T09:30:07Z,"['네고왕', '내고', '광희', '황광희', '네고왕 특별편', '네고왕 미방분', '특별편', '미방분', '하이라이트', '비하인드', '미공개', '스페셜', '네고왕 비하인드', '광희 모음', '하이라이트 모음', '네고왕 결방', '결방', '네고왕 모음', '문명특급', '터키즈', '예능 모음', '모음집']"
7,큰거 왔다.. 요청 1위 떡볶이 무제한 네고 [네고왕] Ep.6,23,2676201,40903,0,Nan,2022-04-07T09:30:00Z,"['네고왕', '내고', '광희', '황광희', '떡볶이', '떡볶이 네고', '네고왕 떡볶이', '떡참', '떡볶이참잘하는집', '로제떡볶이', '트러플떡볶이', '국물떡볶이', '떡참 네고', '네고왕 떡참', '네고왕 세트', '치킨', '치킨 떡볶이', '네고왕 치킨', '먹방', '떡볶이 먹방', '광희 네고', '광희 떡볶이']"
8,이게 되네..? 다이어트 필수템 닭가슴살 초특가 네고 뜯어왔다 [네고왕] Ep.7,23,2202006,31731,0,Nan,2022-04-14T09:30:01Z,"['네고왕', '내고', '광희', '황광희', '네고왕 닭가슴살', '네고왕 바르닭', '바르닭', '닭가슴살', '다이어트', '닭가슴살 추천', '최애 닭가슴살', '내돈내산 닭가슴살', '다이어트 식품', '단백질', '고단백', '근손실', '허닭', '랭킹닭컴', '광희 닭가슴살', '광희 바르닭', '식단', '다이어트 식단', '닭가슴살 브랜드', '소품닭', '부드러운닭가슴살', '헬짱', '웨이트운동']"
9,아몬드왕 혼 쏙 빼놓고 역대급 최저가로 뜯어왔다 [네고왕] Ep.8,23,2087545,31904,0,Nan,2022-04-21T09:30:07Z,"['네고왕', '내고', '광희', '황광희', '아몬드', '바프', 'hbaf', '허니버터아몬드', '아몬드 추천', '아몬드 네고', '바프 네고', '광희 바프', '한소희', '전지현', 'h는 묵음이야', '묵음이야', '문명특급', '터키즈', '맥주안주', '기업리뷰']"
10,"명품 가방, 시계부터 의류까지 가격 싹 발라버렸다 [네고왕] Ep.9",23,1669000,19056,0,Nan,2022-04-28T09:30:02Z,"['내고', '광희', '황광희', '네고왕 발란', '발란', '명품', '네고왕 명품', '명품 네고', '광희 발란', '광희 명품', '명품 선물', '명품 최애', '명품 내돈내산', '명품 추천', '선물', '선물 추천', '어버이날', '스승의날', '어린이날', '구찌', '샤넬', '셀린느', '발렌시아가', '오프화이프', '메종키츠네']"
11,"마스크 벗는 날 왔다. 화장품 대기업 기초, 선크림, 색조까지 탈탈 털어옴  [네고왕] Ep.10",23,1545256,25138,0,Nan,2022-05-05T09:30:13Z,"['네고왕', '내고', '광희', '황광희', '내고왕', '에뛰드하우스', '에뛰드', '디렉터파이', '선크림', '무기자', '유기자', '순정라인', '순정', '토너', '마스카라', '수분크림', '클렌징폼', '아이쉐도우', '아이셰도우']"
