,title,category_id,views,likes,favorites,comments,date,tags
0,좋소기업 드라마 예고,22,790875,6625,0,Nan,2021-01-04T09:21:44Z,"['중소기업', '좋소기업', '이과장', '좋소좋소좋소기업', '중낳괴', '빠니보틀', '강성훈']"
1,좋소기업 면접 특 - 【좋좋소 Ep.01】,22,3881899,34643,0,Nan,2021-01-06T10:00:13Z,"['이과장', '중낳괴', '좋소좋소좋소기업', '좋좋소', '좋소 웹드', '좋소기업', '좆소기업', '좆소', '중소기업', '중소기업 드라마', '좆소기업 드라마', '빠니보틀', '강성훈']"
2,좋소기업 첫 출근 절망편 - 【좋좋소 Ep.02】,22,2247930,20079,0,Nan,2021-01-10T10:00:31Z,"['이과장', '중낳괴', '중소기업', '좋소좋소좋소기업', '좋좋소', '좋소웹드', '좋소기업', '좆소기업', '중소기업 드라마', '좆소기업 드라마', '빠니보틀', '강성훈']"
3,좋소기업 엘리트 - 【좋좋소 Ep.03】,22,2880178,25938,0,Nan,2021-01-15T10:02:33Z,"['중낳괴', '이과장', '좋좋소', '좋소기업', '중소기업', '중소기업드라마', '좋소기업드라마', '빠니보틀', '강성훈', '좆소기업', '좆소기업드라마']"
4,좋소기업 첫 야근 - 【좋좋소 Ep.04】,22,2439158,25196,0,Nan,2021-01-19T10:01:45Z,"['이과장', '중낳괴', '중소기업', '좋소좋소좋소기업', '좋좋소', '좋소웹드', '좋소기업', '좆소기업', '중소기업드라마', '좆소기업드라마', '빠니보틀', '강성훈']"
5,고통받는 좋소 신입 - 【좋좋소 Ep.05】,22,2302191,20508,0,Nan,2021-01-24T03:43:18Z,"['이과장', '중낳괴', '중소기업', '좋소좋소좋소기업', '좋좋소', '좋소웹드', '좋소기업', '좆소기업', '중소기업드라마', '좆소기업드라마', '빠니보틀', '강성훈']"
6,좋좋소 공지사항,22,1548039,16601,0,Nan,2021-01-31T04:37:40Z,"['좋좋소', '좋소기업', '중소기업', '이과장', '빠니보틀', '강성훈', '좋소드라마', '좆소드라마', '중소드라마', '좆소기업', '중낳괴']"
7,좋좋소 촬영 준비,22,1139410,11704,0,Nan,2021-02-06T11:09:53Z,"['이과장', '좋좋소', '중낳괴', '좋소웹드라마', '좋소드라마', '좆소기업', '중소기업', '좃소드라마', '중소기업드라마', '빠니보틀', '강성훈']"
8,좋좋소 - 【예고편】,22,533606,5411,0,Nan,2021-02-17T09:00:11Z,Nan
9,이걸 또 다녀? - 【좋좋소 Ep.06】,22,1926343,18468,0,Nan,2021-03-10T08:00:08Z,"['이과장', '중낳괴', '좋소좋소좋소기업', '좋좋소', '좋소웹드', '좋소기업', '좆소기업', '좆소', '중소기업', '중소기업 드라마', '좆소기업 드라마', '빠니보틀']"
10,풍성한 좋소기업 명절 - 【좋좋소 Ep.07】,22,1956240,16528,0,Nan,2021-03-13T08:08:14Z,"['이과장', '중낳괴', '좋소좋소좋소기업', '좋좋소', '좋소웹드', '중소기업', '조충범', '이미나', '중소기업드라마', '좆소기업드라마', '빠니보틀', '강성훈']"
11,참된 좋소기업 상사 - 【좋좋소 Ep.09】,22,1928183,15730,0,Nan,2021-03-20T08:02:36Z,"['중낳괴', '이과장', '좋좋소', '좋소기업', '중소기업', '중소기업드라마', '좋소기업드라마', '빠니보틀', '강성훈', '좆소기업', '좆소기업드라마']"
12,사랑이 싹트는 좋소  - 【좋좋소 Ep.10】,22,2127710,16044,0,Nan,2021-03-24T08:00:16Z,"['좋좋소', '이과장', '중낳괴', '중소기업웹드', '빠니보틀', '좆조소', '중소기업드라마', '중소기업', '좆소기업', '정승네트워크', '회사', '회사 드라마', '미생']"
13,좋소기업 경비 특 - 【좋좋소 Ep.08】,22,1735282,16046,0,Nan,2021-03-17T08:01:38Z,Nan
14,좋소를 다니는 이유  - 【좋좋소 Ep.11】,22,2205134,20419,0,Nan,2021-03-27T08:00:35Z,"['이과장', '중낳괴', '좋좋소', '중소기업드라마', '좆좆소', '중소기업', '좋소기업', '좆소기업', '웹드', '중소기업웹드', '빠니보틀', '조충범', '이미나', '정사장']"
