,title,category_id,views,likes,favorites,comments,date,tags
0,최현석 셰프님 레스토랑에 취직했습니다,24,2475226,24019,0,Nan,2021-06-30T11:15:02Z,"['최현석', '레스토랑', '최현석 셰프', '최현석 레스토랑', '승우아빠 레스토랑', '승우아빠 셰프', '승우아빠 경력있는신입', '경력있는신입', '승우아빠 최현석', '최현석 승우아빠']"
1,너 여기 지금 놀러 왔어? I 경력있는신입 최종화,24,2173160,27461,0,Nan,2021-10-20T11:00:08Z,"['승우아빠', '에드워드권', '승우아빠 에드워드권', '에드워드권 승우아빠', '경력있는신입', '승우아빠 경력있는신입', '에드워드권 경력있는신입', '너 여기지금', '놀러왔어?']"
2,최현석 셰프님의 청담동 분식집 훔쳐보고 왔습니다,24,2093006,27118,0,Nan,2021-07-02T11:30:00Z,"['승우아빠', '경력있는신입', '승우아빠 경력있는신입', '승우아빠 최현석', '최현석 승우아빠', '최현석', '최현석 셰프', '쵸이닷', '레스토랑', '최현석 레스토랑', '승우아빠 레스토랑', '승우아빠 셰프', '최현석 셰프님', '청담동']"
3,후배 유튜버가 알고보니 셰프시절 스승님,24,1884041,21676,0,Nan,2021-10-18T11:00:00Z,"['승우아빠', '경력있는신입', '승우아빠 경력', '승우아빠 셰프', '승우아빠 유튜버', '유튜버 셰프', '에드워드권', '승우아빠 에드워드권', '셰프시절', '승우아빠 셰프시절', '승우아빠 스승', '후배 유튜버', '승우아빠 후배 유튜버', '후배 유튜버가', '알고보니 셰프시절']"
4,훈수두러 갔다가 후배에게 제대로 참교육 당했습니다 l 경력있는신입,24,1857711,24142,0,Nan,2021-04-26T11:15:17Z,"['승우아빠', '경력있는신입', '경력있는 신입', '승우아빠 경력있는신입', '승우아빠 레스토랑', '체험 컨텐츠', '승우아빠 레스토랑 체험', '레스토랑 체험', '승우아빠 후배', '후배에게 참교육']"
5,"신입사원님, 셰프 경력 있으시다면서요...? l 경력있는신입",24,1674666,17568,0,Nan,2021-05-03T12:00:12Z,"['승우아빠', '경력있는신입', '승우아빠 경력', '승우아빠 신입', '신입사원', '승우아빠 셰프', '셰프경력', '승우아빠 셰프경력', '경력 있는 신입', '르블란서', '승우아빠 르블란서']"
6,옛날 성격이 스멀스멀 나오는 승우아빠 l 경력있는신입,24,1613609,17491,0,Nan,2021-05-24T11:15:14Z,"['승우아빠', '경력있는신입', '승우아빠 경력있는신입', '승우아빠 레스토랑', '승우아빠 레스토랑체험', '레스토랑체험', '지각하는 사장님']"
7,15년차 주방막내(37세)의 하루 l 경력있는신입,24,1602041,24922,0,Nan,2021-04-12T11:15:19Z,"['요리', '처음부터', '다시', '배우겠습니다', '요리 처음부터', '요리 처음부터 다시', '요리 처음부터 다시 배우겠습니다', '승우아빠', '승우아빠 요리', '승우아빠 경력', '경력있는신입', '승우아빠 레스토랑', '승우아빠 레스토랑 체험', '승우아빠 경력있는신입']"
8,에드워드권 셰프님... 저 다음주에는 오픈 해야해요..,24,1566617,20415,0,Nan,2021-12-31T11:15:00Z,"['승우아빠', '에드워드권', '승우아빠 에드워드권', '승우아빠 레스토랑', '레스토랑', '키친마이야르', '마이야르키친', '승우아빠 마이야르', '에드워드 권', '가르쳐 주세요', '신입요리사', '승우아빠 신입', '키친마이야르 오픈', '승우아빠 레스토랑 키친마이야르']"
9,분자요리의 대가 신동민 셰프님께 실타래 빙수 배우고 왔습니다,24,1558382,16514,0,Nan,2021-07-12T11:15:00Z,"['승우아빠', '신동민', '신동민 셰프', '빙수', '타래빙수', '실타래빙수', '경력있는신입', '실타래 빙수', '당옥', '경력있는신입 신동민', '승우아빠 경력있는신입', '경력있는신입 당옥', '당옥 빙수', '당옥 실타래']"
10,45년 중화요리 대가에게 제대로 볶였습니다 l 경력있는신입,24,1506972,19285,0,Nan,2021-06-07T11:15:14Z,"['승우아빠', '경력있는신입', '승우아빠 경력있는 신입', '여경래', '승우아빠 여경래', '여경래 셰프', '루이키친', '루이키친m', '여경래 셰프 경력', '중화요리', '중화요리 대가', '여경래 대가', '탕수육', '승우아빠 탕수육', '여경래 탕수육', '여경래 탕수육 레시피']"
11,"에드워드권 셰프님, 이렇게 하시면 레스토랑 망해요",24,1438453,13726,0,Nan,2022-07-04T11:30:10Z,"['승우아빠', '에드워드권', '선배님', '망해요', '승우아빠 에드워드권', '에드워드권 승우아빠', '식당 망해요', '경력있는신입', '에드워드권 레스토랑', '식당', '이렇게 하시면', '선배님 불편해요', '승우아빠 레스토랑', '승우아빠 셰프', '승우아빠 경력있는신입', '승우아빠 유튜버', '승우아빠 스승', '승우아빠 신입', '승우아빠 경력', '승우아빠 셰프시절', '에드워드권 경력있는신입']"
12,"선배, 이제는 돈까스도 잘 못튀기네요? l 경력있는신입",24,1424790,16035,0,Nan,2021-05-10T11:15:01Z,"['승우아빠', '경력있는신입', '경력있는 신입', '승우아빠 경력있는 신입', '승우아빠 경력', '경력있는 신입 승우아빠', '목진화', '목진화 셰프', '레스토랑 체험', '승우아빠 레스토랑', '승우아빠 레스토랑 체험', '승우아빠 시장', '승우아빠 망원시장', '망원시장', '망원시장 맛집', '망원시장 돈까스', '바삭마차', '승우아빠 바삭마차', '망원시장 바삭마차', '승우아빠 신입사원', '신입사원']"
13,"권력있는 신입요리사, 에드워드 권",24,1368186,17117,0,Nan,2021-12-29T11:15:00Z,"['승우아빠', '에드워드권', '승우아빠 에드워드권', '승우아빠 레스토랑', '레스토랑', '키친마이야르', '마이야르키친', '승우아빠 마이야르', '에드워드 권', '한수', '가르쳐 주세요', '한수 가르쳐 주세요', '신입요리사', '승우아빠 신입', '권력있는신입', '권력있는 신입']"
