,id,title,category_id,views,likes,favorites,comments,date,tags
0,5XisXVcbZEw,Run BTS! 2015 EP.1 - Open,10,1268287,181448,0,NaN,2022-12-21T08:01:43Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
1,fJa1DMVB0vc,Run BTS! 2015 EP.2 - 최고의 남자,10,622547,85353,0,NaN,2022-12-21T08:02:04Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
2,HMG7jim0Bqc,Run BTS! 2015 EP.3 - 놀이공원,10,2209131,175366,0,NaN,2022-12-21T08:02:19Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
3,LwOKT0qcX8I,Run BTS! 2015 EP.4 - 30초 게이트,10,785501,70372,0,NaN,2022-12-21T08:02:45Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
4,geqemGfLGl0,Run BTS! 2015 EP.5 - 한가위 맞이: 100초 운동회,10,487011,57300,0,NaN,2022-12-21T08:03:18Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
5,Q-rmawjwOyw,Run BTS! 2015 EP.6 - 꽁트: 고해성사 1,10,352808,47017,0,NaN,2022-12-21T08:03:46Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
6,iSxvE82RC3o,Run BTS! 2015 EP.7 - 서바이벌,10,379250,44032,0,NaN,2022-12-21T08:04:07Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
7,JgmGvoDnN4w,Run BTS! 2015 EP.8 - 보물찾기,10,405850,43000,0,NaN,2022-12-21T08:04:28Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
8,aPpxATzrCeM,Run BTS! 2015 EP.6 - 꽁트: 고해성사 2,10,295872,36509,0,NaN,2022-12-21T08:06:07Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
9,WkWLu-Awxf4,Run BTS! 2015 EP.9 - 번지점프,10,517901,50120,0,NaN,2022-12-21T08:06:34Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
10,vh4arZ1Cz4Y,Run BTS! 2016 EP.10 - 실미도 특집,10,229473,32306,0,NaN,2022-12-21T08:06:57Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
11,VgzdortYQ6E,Run BTS! 2017 EP.11 - 학교로 가다,10,533039,53335,0,NaN,2022-12-21T08:07:20Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
12,FWz81fmTpcQ,Run BTS! 2017 EP.12 - COPS,10,431632,40850,0,NaN,2022-12-21T08:07:47Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
13,pY2pDsEcwc0,Run BTS! 2017 EP.13 - 다시 돌아온 스파이 1,10,357990,33980,0,NaN,2022-12-21T08:08:14Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
14,O9d5LwFfMLo,Run BTS! 2017 EP.14 - 다시 돌아온 스파이 2,10,322768,31599,0,NaN,2022-12-21T08:08:33Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
15,S00n5Qbn2aM,Run BTS! 2017 EP.15 - 다시 돌아온 스파이 3,10,288560,30365,0,NaN,2022-12-21T08:08:50Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
