,title,category_id,views,likes,favorites,comments,date,tags
0,리부트 찍먹 시작합니다ㅋㅋ 생각보다 꿀잼인데??? [메이플스토리/명훈],20,344940,1957,0,Nan,2023-02-14T14:19:13Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 리부트', '메이플 리부트', '리부트', '명훈 육성', '섀도어', '명훈 섀도어', '메이플 육성', '리부트 육성', '리부트 시작']"
1,리부트 푹찍먹하라는건가..? 본섭에서도 절대 안뜨는 엄청난 아이템이 떴습니다ㄷㄷ 리부트 육성기 2화! [메이플스토리/명훈],20,369504,1854,0,Nan,2023-02-15T08:39:50Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '명훈 육성', '리부트 육성', '명훈 리부트', '메이플 뱃지', '메이플 강화', '섀도어', '메이플 섀도어', '무자본 육성', '메이플 무자본', '명훈 무자본', '메이플 육성']"
2,리부트 첫번째 '벽'을 마주한 명훈ㅋㅋㅋㅋㅋ 리부트 육성기 3화 [메이플스토리/명훈],20,297392,1580,0,Nan,2023-02-17T08:52:20Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 리부트', '메이플 리부트', '리부트', '메이플 육성', '리부트 육성', '리부트 사냥', '리부트 길뚫', '섀도어 사냥', '메이플 섀도어']"
3,리부트 2일차 레전드!!! 쌍드랍 반지가 만들어낸 미친 스노우볼!! 이게 진짜 『성장』..? 리부트 육성기 4화! [메이플스토리/명훈],20,257203,1295,0,Nan,2023-02-18T09:35:12Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플스토리 리부트', '메이플 리부트', '명훈 리부트', '명예훈장 리부트', '리부트 서버']"
4,리부트 찍먹 3일 만에 링크 육성 시작합니다! 유니온 9000 딱 대ㅋㅋ [메이플스토리/명훈],20,224110,1062,0,Nan,2023-02-21T09:22:41Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 육성', '메이플 육성', '메이플 리부트', '리부트', '명훈 리부트', '메이플 링크', '리부트 링크', '리부트 호영', '리부트 칼리', '메이플 사냥터']"
5,떴다...? 리부트 육성기 6화 [메이플스토리/명훈],20,219416,1091,0,Nan,2023-02-22T03:06:19Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '명훈 리부트', '리부트', '메이플 리부트', '메이플 도미', '도미네이터', '메이플 육성', '리부트 육성', '메이플 카루타', '카루타']"
6,또 레전드 등장ㅋㅋㅋㅋㅋ 사라져가는 마일큐브가 엄청난 옵션을 뽑았다... 리부트 육성기 7화! [메이플스토리/명훈],20,179814,904,0,Nan,2023-02-24T07:04:01Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '데미안', '메이플 데미안', '리부트 육성', '메이플 큐브', '레드큐브', '메이플 강화']"
7,죄송합니다 리부트형님들... 생성제한이 풀렸다... [메이플스토리/명훈],20,326470,2005,0,Nan,2023-02-25T03:00:18Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '메이플 육성', '리부트 육성']"
8,리부트 다시 처음부터 시작합니다 모든것이 태초로 돌아갔다.. [메이플스토리/명훈],20,258793,1522,0,Nan,2023-03-01T10:28:53Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트 육성', '단퐁회', '최악의세제']"
9,리부트에서 다시 시작하는 스트리머 4인방ㅋㅋㅋ 단퐁회가 탄생했습니다!! [메이플스토리/명훈],20,235164,1542,0,Nan,2023-03-02T05:17:26Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플스토리 리부트', '진캐', '춘자', '글자']"
10,리부트로 다시 회귀했습니다. 제로부터 시작하는 육성 시작!! 1일차부터 달려버리는 명훈ㅋㅋㅋ [메이플스토리],20,269689,1451,0,Nan,2023-03-04T05:08:20Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '단퐁회', '메이플스토리 리부트', '메이플스토리 육성', '육성', '메이플 육성', '진격캐넌', '메이플 진캐', '메이플 춘자', '춘자', '메이플 글자', '글자']"
11,축캐였던 내가 리부트에선 평범캐라고??! 12시간동안 달려봤습니다.. [메이플스토리/명훈],20,290076,1610,0,Nan,2023-03-05T04:56:10Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플스토리 리부트', '메이플스토리 리부트 육성', '육성', '단퐁회', '진격캐넌', '진캐', '글자', '춘자']"
12,원기형님을 만나뵙고 온 날.. 리부트에서 도미를 먹어버렸습니다ㅋㅋㅋㅋㅋㅋ [메이플스토리/명훈],20,227087,1308,0,Nan,2023-03-08T04:16:03Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플스토리 리부트', '리부트 육성', '진캐', '진격캐넌', '춘자', '글자', '단퐁회']"
13,단퐁회 새로운 멤버 영입?! 진캐님이 영입 시도한 의외의 인물? [메이플스토리/명훈],20,326903,1998,0,Nan,2023-03-09T10:06:08Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '리부트', '단퐁회', '최악의세제', '메이플 유니온', '메이플 육성']"
14,남은 기간 3일. 3일동안 250을 위해 48시간 사냥했습니다 해냈다.. [메이플스토리/명훈],20,241490,1771,0,Nan,2023-03-12T12:28:24Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '단퐁회', '메이플 리부트', '진격캐넌', '진캐', '글자', '춘자', '하이퍼버닝', '메이플스토리 리부트', '메이플스토리 리부트 육성', '육성', '메이플 육성']"
15,카링 격수들이 여기선 스데미 격수?! 리부트 단퐁회 첫 보스레이드!!  [메이플스토리/명훈],20,258443,1906,0,Nan,2023-03-13T09:00:20Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '단퐁회', '리부트', '세글자', '춘자', '진캐', '진격캐넌', '메이플 단퐁회', '메이플 리부트', '메이플 보스', '최악의세제']"
16,본섭에서 한번도 못먹어본 아이템이 떴습니다 ㄷㄷㄷ이맛이지!!!! [메이플스토리/명훈],20,259389,1406,0,Nan,2023-03-14T11:00:08Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '단퐁회', '메이플 단퐁회', '메이플 채집', '메이플 육성', '메이플 사냥터']"
17,환상의 딸깍쇼!!! 뭔가 보여드리겠습니다!!! [메이플스토리/명훈],20,239367,1282,0,Nan,2023-03-15T09:20:54Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '단퐁회', '최악의세제', '메이플 큐브']"
18,리부트 메획템 제작 중 벽을 느꼈습니다.. 현질하고 싶어진 명훈ㅋㅋㅋㅋ [메이플스토리/명훈],20,224402,1150,0,Nan,2023-03-16T13:08:54Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '단퐁회', '최악의세제', '세글자', '메이플 육성']"
19,하늘은 왜 진캐를 낳고 춘자를 낳고 나를 낳았는가!!! 단퐁회 쌉비틱 당했습니다.... [메이플스토리/명훈],20,257235,1387,0,Nan,2023-03-17T12:26:30Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '진캐', '춘자', '단퐁회', '최악의세제', '리부트', '메이플 리부트', '메이플 큐브', '메이플 강화', '메이플 육성']"
20,소환수다!!! 도망쳐!!! (하지만 실패했습니다.) [메이플스토리/명훈],20,242435,1669,0,Nan,2023-03-18T01:24:17Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '세글자', '춘자', '진캐', '진격캐넌', '리부트', '단퐁회', '최악의세제', '메이플 리부트']"
21,메소핵급 돈 복사 드가자~ 메획 1418% 레전드ㅋㅋㅋ 리부트 행메 시작이다!! [메이플스토리/명훈],20,448663,2129,0,Nan,2023-03-19T06:25:50Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 리부트', '메이플스토리 리부트', '메이플 리부트 육성', '명훈 리부트', '메이플스토리 명훈 리부트', '메획', '메이플 메획', '리부트 메획']"
22,리부트 와서 처음해보는 미친 스펙업 컨텐츠?! 레전템이 복사가 되네요ㄷㄷㄷ;; [메이플스토리/명훈],20,256502,1376,0,Nan,2023-03-21T12:53:43Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '단퐁회', '메이플 리부트', '메이플스토리 리부트', '메이플 리부트 육성', '시드', '메이플 시드', '메이플 더시드', '더시드']"
23,★레전드★리부트에서 제일 좋은 반지가 떠버렸다.. 단퐁회 턱거인 등장ㅋㅋㅋㅋ 리부트 중대발표합니다.. [메이플스토리/명훈],20,293451,2622,0,Nan,2023-03-22T09:27:30Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '단퐁회', '리부트', '메이플 리부트', '세글자', '춘자', '진캐', '진격캐넌', '시드', '메이플 시드', '리레링']"
24,단퐁회 최초 직업 변경?!! 아직도 이게 없는 사람이 있다고? ㅋㅋㅋㅋㅋ [메이플스토리/명훈],20,314243,1895,0,Nan,2023-03-23T10:56:54Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플스토리 리부트', '메이플 리부트', '메이플스토리 리부트 육성', '메이플 단퐁회', '단퐁회', '리부트', '시드', '진캐', '진격캐넌', '춘자', '글자']"
25,이분들이 단퐁회에 합류한다고..? 레전드 멤버가 모입니다ㄷㄷ.. [메이플스토리/명훈],20,286305,1700,0,Nan,2023-03-25T03:00:21Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플스토리 리부트', '리부트', '단퐁회', '메이플 단퐁회', '메이플 리부트', '팡이', '신해조', '춘자', '진캐', '진격캐넌']"
26,서로 죽고 죽이는 단퐁회ㅋㅋㅋㅋㅋ 새로운 멤버까지 6인 확정되었습니다!!! [메이플스토리/명훈],20,281027,1797,0,Nan,2023-03-26T03:35:05Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '단퐁회', '최악의세제', '메이플 리부트', '세글자', '진캐', '진격캐넌', '춘자']"
27,리부트 최고효율의 아이템을 얻어버렸다.. 단퐁회 메인딜러 드가자ㅋㅋㅋ [메이플스토리/명훈],20,302086,1431,0,Nan,2023-03-27T09:36:24Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플스토리 리부트', '단퐁회', '메이플 단퐁회', '진캐', '춘자', '팡이', '수호', '글자', '메이플스토리 피케인', '피케인']"
28,또 터졌다 메이플... 단퐁회 긴급소집 큰일났습니다.. [메이플스토리/명훈],20,303321,2022,0,Nan,2023-03-29T11:52:11Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '메이플 핵', '단퐁회', '세글자', '리부트', '팡이요', '춘자', '진캐', '진격캐넌', '메이플 매크로']"
29,-,-,-,-,-,-,-,-
30,게임이 아픈데 리부트서버는 안들어가지는 메이플ㅋㅋㅋ [메이플스토리/명훈],20,249027,1522,0,Nan,2023-03-31T10:00:54Z,"['메이플', '메이플스토리', '명훈', '명예훈장', '메이플 명훈', '메이플 명예훈장', '메이플스토리 명훈', '메이플스토리 명예훈장', '리부트', '메이플 리부트', '메이플 단퐁회', '단퐁회', '메이플스토리 리부트 육성', '메이플 리부트 명훈', '진캐', '춘자', '글자', '팡이', '수호']"
