,title,category_id,views,likes,favorites,comments,date,tags
0,Run BTS! 2019 EP.81 - 방탄 VR 1,10,187354,11212,0,Nan,2022-12-23T08:00:20Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
1,Run BTS! 2019 EP.82 - 방탄 VR 2,10,75784,7587,0,Nan,2022-12-23T08:01:38Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
2,Run BTS! 2019 EP.83 - 여름 야유회 1,10,393743,19552,0,Nan,2022-12-23T08:01:50Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
3,Run BTS! 2019 EP.84 - 여름 야유회 2,10,702334,30184,0,Nan,2022-12-23T08:02:02Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
4,Run BTS! 2019 EP.85 - 여름 야유회 3,10,420532,21856,0,Nan,2022-12-23T08:02:19Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
5,Run BTS! 2019 EP.86 - 한글날 특집 1,10,112675,8400,0,Nan,2022-12-23T08:02:35Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
6,Run BTS! 2019 EP.87 - 한글날 특집 2,10,85511,7664,0,Nan,2022-12-23T08:02:47Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
7,Run BTS! 2019 EP.88 - 한글날 특집 3,10,59744,7087,0,Nan,2022-12-23T08:03:03Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
8,Run BTS! 2019 EP.89 - 돌아온 방탄가요 1,10,134365,9244,0,Nan,2022-12-23T08:03:19Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
9,Run BTS! 2019 EP.90 - 돌아온 방탄가요 2,10,78094,7442,0,Nan,2022-12-23T08:03:33Z,"['방탄소년단', 'BTS', 'BANGTAN', '알엠', 'RM', '슈가', 'SUGA', '제이홉', 'jhope', '지민', '정국', 'k-pop', '방탄', 'j-hope', 'Jung Kook', 'Jimin', 'BTS V', 'Jin']"
