,title,category_id,views,likes,favorites,comments,date,tags
0,(ENG) 쇼핑몰 창업하면 다 이래요…? 피팅사진 찍다가 기빨려 츄금😫💦,24,190375,7406,0,Nan,2023-03-24T09:00:10Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', 'chuu', '지켜츄', 'loonatheworld', '패션룩북', '봄옷추천', '여름옷추천', '봄룩북', 'Lookbook', 'y2k', '오피스룩', '하이틴룩', '고프코어룩', '가디건', '룩북', '브이로그', '직구', '패션쇼', '티셔츠', '청바지', '셔츠', '카고바지', '원피스', '니트', '스커트', '티셔츠추천', '청바지추천', '카고바지추천', '원피스추천', '니트추천', '셔츠추천', '스커트추천']"
1,(ENG) '비하인드'라 쓰고 '템플스테이 2탄'이라 읽는다 [건강을 지켜츄],24,290463,14464,0,Nan,2022-12-28T09:00:08Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
2,(ENG) 시끄러움 주의🤫 절에서 절애도(?) 되나요? 오디오 감독님께 joy를 표합니다🙇 [정신건강을 지켜츄],24,1459624,49829,0,Nan,2022-12-16T09:00:03Z,"['지구를 지켜츄', '지구', 'chuu', '지켜츄']"
3,(ENG) 츄태식이 돌아왔구나! 츄꾸미들은 나가있어…👊🥋 유단자끼리 한판 붙었습니다 🐶댕호상박🐯 [건강을 지켜츄],24,1250385,25229,0,Nan,2022-12-09T09:00:17Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
4,(ENG) 명창강아지 둘이 만났습니다🐶 그런데 댕댕이도 테니스를 칠 수 있나요?🎾 츄X조유리 [건강을 지켜츄],24,1075875,35813,0,Nan,2022-12-02T09:00:11Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
5,(ENG) 유연성 끌어~올려~! '배우'신 분들과 리듬체조👯 이런 갈라쇼 처음 보시죠? '동감'합니다 저희도요😋 [건강을 지켜츄],24,1494795,52937,0,Nan,2022-11-25T09:00:32Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
6,(ENG) 츄의 미용실 OPEN💇‍♀ 츄처럼 잘라츄세요✂ 손님 이건 저라서 가능한 머리예요🤣 [모발 건강을 지켜츄],24,1173731,22056,0,Nan,2022-11-18T09:00:04Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
7,(ENG) 링피트 도전해봤는데요... 건강 안 지켜도 될 것 같아요...😅 [건강을 지켜츄],24,369595,11909,0,Nan,2022-11-11T09:00:21Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
8,(ENG) 돌아온 지켜츄! 이번엔 대학생 응원단 막내로 들어가랍니다📣 나 지우쓰 24살인디… [건강을 지켜츄],24,863331,23423,0,Nan,2022-11-09T09:00:29Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
9,(ENG) 세상 무해한 유기농 조합 '츄키'의 전원일기🌾🚜 이번엔 배🍐 따러 갔습니다 I 지켜츄 EP76,24,779416,24075,0,Nan,2022-10-21T09:00:23Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
10,(ENG) 마션129... '미래 식량' 4종 리뷰! 미래엔 먹을 게 참 없네요🤣 I 지켜츄 EP75,24,274849,10731,0,Nan,2022-10-14T09:00:00Z,"['지구를 지켜츄', '이달의소녀 츄', '이달의소녀', '지구', 'chuu', '지켜츄', 'loonatheworld']"
