,id,title,category_id,views,likes,favorites,comments,date,date_gap,duration,tags
0,9mXjNcP07CU,#1 대머리가 된 걸 축하한다 세번째 직원! - 대암씨 / 로보토미 코퍼레이션,20,158490,1072,0,NaN,2018-03-26T04:12:23Z,44146.71,397,['로보토미 코퍼레이션']
1,m-k5bBpomL8,#2 직원은 야근시키고 혼자 퇴근하는 악덕 관리자 - 대암씨 / 로보토미 코퍼레이션,20,82566,387,0,NaN,2018-03-27T11:13:55Z,44115.69,505,"['로보토미 코퍼레이션', '완전 식품']"
2,IvH-6xZ746o,#3 탈옥하기 시작하는 환상체 - 대암씨 / 로보토미 코퍼레이션,20,82037,362,0,NaN,2018-03-28T07:35:13Z,44095.33,332,NaN
3,OSthYAYamQM,#4 작업 하느라 갈리고.. 제압하다 갈리는 불쌍한 직원들 - 대암씨 / 로보토미 코퍼레이션,20,67731,266,0,NaN,2018-03-30T11:32:31Z,44043.38,382,"['로보토미 코퍼레이션', '이해의 과정']"
4,etRTVeWTZ_Q,#5 직원의 표정을 보고 잘못을 뉘우친 관리자 - 대암씨 / 로보토미 코퍼레이션,20,103844,565,0,NaN,2018-03-31T06:25:52Z,44024.49,143,"['로보토미 코퍼레이션', '오래전의 믿음과 약속', '포큐버스']"
5,kPikBke60x4,#6 은하수의 아이 환상체에 동질감을 느낀 관리자 - 대암씨 / 로보토미 코퍼레이션,20,69415,308,0,NaN,2018-03-31T06:25:54Z,44024.49,118,"['로보토미 코퍼레이션', '환상체', '은하수의 아이']"
6,84B0gJXkfqg,#7 회사에 악마가 나타났다! 분홍말 알리우네  - 대암씨 / 로보토미 코퍼레이션,20,89670,358,0,NaN,2018-03-31T06:25:56Z,44024.49,227,"['로보토미 코퍼레이션', '환상체', '알리우네']"
7,c_msjyIR41U,#8 교육팀 환상체 제압 미션을 깨보자! - 대암씨 / 로보토미 코퍼레이션,20,64874,203,0,NaN,2018-04-02T04:54:13Z,43978.02,121,"['로보토미 코퍼레이션', '미션', '환상체 제압']"
8,0Zw51T39bJ0,#9 하루만에 6번이나 탈옥한 프로 탈출러 허수아비  - 대암씨 / 로보토미 코퍼레이션,20,69115,245,0,NaN,2018-04-02T04:56:38Z,43977.98,198,"['로보토미 코퍼레이션', '지혜를 구하는 허수아비', '탈출', '제압']"
9,DfTkhNMBEr8,#10 큰새 시체산 두 덩치가 중앙본부에 같이 들어왔다 - 대암씨 / 로보토미 코퍼레이션,20,71507,275,0,NaN,2018-04-03T09:00:47Z,43949.91,138,"['로보토미 코퍼레이션', '큰 새', '알리우네', '웃는 시체들의 산']"
10,oBsW_H6vP9c,#11 ALEPH가 탈출하기 시작했다 - 대암씨 / 로보토미 코퍼레이션,20,96709,370,0,NaN,2018-04-03T09:03:16Z,43949.87,293,"['로보토미 코퍼레이션', '웃는 시체들의 산', '이해의 과정']"
11,SQg-kYC3_QU,#12 토끼팀 연구를 받아보자! - 대암씨 / 로보토미 코퍼레이션,20,76899,253,0,NaN,2018-04-04T12:03:40Z,43922.86,170,"['로보토미 코퍼레이션', '토끼팀']"
12,yud1fK8Sg2I,#13 금기를 사용할 뻔 했던 샤덴프로이데 작업 - 대암씨 / 로보토미 코퍼레이션,20,111395,522,0,NaN,2018-04-04T12:06:12Z,43922.82,224,"['로보토미 코퍼레이션', '샤덴프로이데']"
13,qiZB3x9AGvc,#14 몹시 귀찮은 헤세드 미션을 깨보자 - 대암씨 / 로보토미 코퍼레이션,20,72709,266,0,NaN,2018-04-05T08:46:55Z,43902.14,187,"['로보토미 코퍼레이션', '헤세드', '복지팀 미션']"
14,Iv8cg7X9dzI,#15 환상체에게 환상체 암살을 의뢰해보자! - 대암씨 / 로보토미 코퍼레이션,20,247896,1145,0,NaN,2018-04-06T14:35:24Z,43872.33,254,"['로보토미 코퍼레이션', '의뢰', '붉은 두건의 망령', 'F-01-57', '커다랗고 나쁠 늑대']"
15,ZSQU73yTQ-k,#16 숙제를 미뤘던 관리자의 힘겨운 어스름 시련 도전기 - 대암씨 / 로보토미 코퍼레이션,20,109887,453,0,NaN,2018-04-07T13:58:15Z,43848.95,286,"['로보토미 코퍼레이션', '미션', '어스름', '닿아야 하는 곳']"
16,Hc5O6FOwt74,#17 말쿠트 보스전을 깨보자! - 대암씨 / 로보토미 코퍼레이션,20,148236,643,0,NaN,2018-04-09T08:46:53Z,43806.14,247,"['로보토미 코퍼레이션', '말쿠트', '보스전', '세피라 보스전']"
